sync,sensor,modality,points,timestamp_ns,annotation_timestamp_ns,offset_ms,max_planar_range_m,points_ge_100m,points_ge_150m,points_ge_200m,points_ge_250m,points_ge_300m,points_ge_400m
184,conti542/joint_radars/detections,radar,2944,9261631488,9272308353,-10.676865,327.61440371128003,426,165,45,34,21,0
184,aeva/joint_lidars/points,lidar,411458,9300342528,9272308353,28.034175,364.9609643156886,22259,5918,1360,658,235,0
184,ouster/forward_center/points,lidar,44740,9275120128,9272308353,2.811775,186.8599687499652,49,8,0,0,0,0
184,ouster/sideward_left/points,lidar,46614,9270930176,9272308353,-1.378177,181.88487630452042,7,3,0,0,0,0
184,ouster/sideward_right/points,lidar,52879,9269813760,9272308353,-2.494593,162.90812817630592,7,3,0,0,0,0
194,conti542/joint_radars/detections,radar,3058,9760673792,9772448428,-11.774636,327.5295530851846,418,173,41,26,19,0
194,aeva/joint_lidars/points,lidar,421342,9800346880,9772448428,27.898452,367.4836889841499,23286,6496,1754,667,218,0
194,ouster/forward_center/points,lidar,44158,9775169792,9772448428,2.721364,176.12589931996303,33,10,0,0,0,0
194,ouster/sideward_left/points,lidar,46421,9770944256,9772448428,-1.504172,172.68116426229687,3,1,0,0,0,0
194,ouster/sideward_right/points,lidar,52389,9769784320,9772448428,-2.664108,177.64396624836516,12,6,0,0,0,0
204,conti542/joint_radars/detections,radar,3559,10262038272,10272431628,-10.393356,327.6679796599179,572,239,66,37,30,0
204,aeva/joint_lidars/points,lidar,436075,10300348928,10272431628,27.9173,371.15491900841363,25368,6757,2229,803,269,0
204,ouster/forward_center/points,lidar,43794,10275322368,10272431628,2.89074,169.12013293942766,25,7,0,0,0,0
204,ouster/sideward_left/points,lidar,46476,10271059712,10272431628,-1.371916,157.65104082848876,7,2,0,0,0,0
204,ouster/sideward_right/points,lidar,51925,10269927424,10272431628,-2.504204,168.43543394223695,16,3,0,0,0,0
216,conti542/joint_radars/detections,radar,3371,10862146816,10872331953,-10.185137,327.710061503828,539,245,70,34,17,0
216,aeva/joint_lidars/points,lidar,438927,10900338944,10872331953,28.006991,367.3972355973255,27498,6357,1756,476,175,0
216,ouster/forward_center/points,lidar,43104,10875175936,10872331953,2.843983,196.58738155075596,11,1,0,0,0,0
216,ouster/sideward_left/points,lidar,46112,10871224832,10872331953,-1.107121,139.70031064507978,12,0,0,0,0,0
216,ouster/sideward_right/points,lidar,51685,10870298880,10872331953,-2.033073,138.08612033756617,13,0,0,0,0,0
226,conti542/joint_radars/detections,radar,3724,11361689088,11372314178,-10.62509,327.7300726867729,677,302,89,39,20,0
226,aeva/joint_lidars/points,lidar,441514,11400331520,11372314178,28.017342,368.25172300470626,42225,9016,1861,544,231,0
226,ouster/forward_center/points,lidar,42421,11374919936,11372314178,2.605758,165.61065019635893,18,6,0,0,0,0
226,ouster/sideward_left/points,lidar,46213,11371096576,11372314178,-1.217602,125.58773920737859,10,0,0,0,0,0
226,ouster/sideward_right/points,lidar,51342,11370241280,11372314178,-2.072898,136.18309664822118,10,0,0,0,0,0
236,conti542/joint_radars/detections,radar,3814,11861792000,11872286853,-10.494853,327.6596618473202,747,306,101,57,41,0
236,aeva/joint_lidars/points,lidar,442234,11900335104,11872286853,28.048251,367.8510455801409,54002,8984,2064,553,296,0
236,ouster/forward_center/points,lidar,41500,11874905088,11872286853,2.618235,233.19653692301358,36,2,1,0,0,0
236,ouster/sideward_left/points,lidar,46185,11871023104,11872286853,-1.263749,157.9777989250963,8,1,0,0,0,0
236,ouster/sideward_right/points,lidar,50673,11870049280,11872286853,-2.237573,149.98605940949687,9,0,0,0,0,0
246,conti542/joint_radars/detections,radar,3837,12362022400,12372436728,-10.414328,327.7212751810038,733,292,113,62,35,0
246,aeva/joint_lidars/points,lidar,443932,12400339968,12372436728,27.90324,368.02092747270285,53770,8790,2147,490,259,0
246,ouster/forward_center/points,lidar,40700,12375103744,12372436728,2.667016,224.00993477192065,9,2,1,0,0,0
246,ouster/sideward_left/points,lidar,46242,12370911232,12372436728,-1.525496,164.7785738533397,7,1,0,0,0,0
246,ouster/sideward_right/points,lidar,49927,12369812480,12372436728,-2.624248,163.79062410542733,5,3,0,0,0,0
256,conti542/joint_radars/detections,radar,3719,12861670144,12872408928,-10.738784,327.6798149289042,614,236,109,50,21,0
256,aeva/joint_lidars/points,lidar,447234,12900322304,12872408928,27.913376,392.09420188348076,52441,12433,1825,411,215,0
256,ouster/forward_center/points,lidar,40381,12875339776,12872408928,2.930848,146.9555124541515,12,0,0,0,0,0
256,ouster/sideward_left/points,lidar,46129,12870968576,12872408928,-1.440352,158.47407568263574,6,4,0,0,0,0
256,ouster/sideward_right/points,lidar,49308,12869713408,12872408928,-2.69552,177.91104212939402,6,4,0,0,0,0
266,conti542/joint_radars/detections,radar,4122,13361720320,13372391228,-10.670908,327.7243044368353,797,361,176,79,49,0
266,aeva/joint_lidars/points,lidar,455693,13400295168,13372391228,27.90394,387.2721103641966,50909,20883,1488,364,233,0
266,ouster/forward_center/points,lidar,40161,13375410176,13372391228,3.018948,210.18230450894285,24,1,1,0,0,0
266,ouster/sideward_left/points,lidar,46204,13371165184,13372391228,-1.226044,170.49297841864438,7,4,0,0,0,0
266,ouster/sideward_right/points,lidar,48526,13369964544,13372391228,-2.426684,192.1402170990599,4,3,0,0,0,0
276,conti542/joint_radars/detections,radar,3976,13862105600,13872363128,-10.257528,327.7501558814217,690,333,199,72,47,0
276,aeva/joint_lidars/points,lidar,462101,13900288256,13872363128,27.925128,371.8448849529982,49668,19146,1603,326,259,0
276,ouster/forward_center/points,lidar,39628,13875162880,13872363128,2.799752,240.87610211073496,20,4,3,0,0,0
276,ouster/sideward_left/points,lidar,46587,13871185408,13872363128,-1.17772,182.7962613514631,8,5,0,0,0,0
276,ouster/sideward_right/points,lidar,47578,13870218752,13872363128,-2.144376,206.52737520604225,5,3,3,0,0,0
286,conti542/joint_radars/detections,radar,4026,14361654272,14372345203,-10.690931,327.70079739776827,738,365,172,74,51,0
286,aeva/joint_lidars/points,lidar,462958,14400280320,14372345203,27.935117,388.9092244633951,48362,16904,1351,352,333,0
286,ouster/forward_center/points,lidar,39534,14375072512,14372345203,2.727309,243.3346427580682,22,4,1,0,0,0
286,ouster/sideward_left/points,lidar,46966,14371241984,14372345203,-1.103219,195.2846098923809,5,2,0,0,0,0
286,ouster/sideward_right/points,lidar,46513,14370252800,14372345203,-2.092403,220.78839321351515,4,2,2,0,0,0
296,conti542/joint_radars/detections,radar,3942,14861793280,14872317103,-10.523823,327.7064298747046,753,385,202,90,43,0
296,aeva/joint_lidars/points,lidar,459514,14900253952,14872317103,27.936849,396.39507712832875,44836,13169,4671,639,539,0
296,ouster/forward_center/points,lidar,39586,14874811392,14872317103,2.494289,205.57130495481863,23,3,2,0,0,0
296,ouster/sideward_left/points,lidar,47217,14871227904,14872317103,-1.089199,208.43477896661787,18,4,4,0,0,0
296,ouster/sideward_right/points,lidar,46038,14870158592,14872317103,-2.158511,112.48818000528061,2,0,0,0,0,0
306,conti542/joint_radars/detections,radar,3496,15362079232,15372299178,-10.219946,327.7207424553445,701,368,208,85,32,0
306,aeva/joint_lidars/points,lidar,451577,15400214528,15372299178,27.91535,396.44349615478325,43327,11637,4693,1340,1055,0
306,ouster/forward_center/points,lidar,39546,15374862080,15372299178,2.562902,199.69757434497885,24,3,0,0,0,0
306,ouster/sideward_left/points,lidar,47413,15371124480,15372299178,-1.174698,221.45447476217163,13,3,3,0,0,0
306,ouster/sideward_right/points,lidar,45376,15369923072,15372299178,-2.376106,249.52151226140893,9,1,1,0,0,0
318,conti542/joint_radars/detections,radar,3600,15959230208,15972365928,-13.13572,327.6460384839113,733,399,278,137,56,0
318,aeva/joint_lidars/points,lidar,441807,16000197888,15972365928,27.83196,389.4611327048634,44160,12583,5409,2086,1442,0
318,ouster/forward_center/points,lidar,39554,15975280384,15972365928,2.914456,184.6005395726082,22,1,0,0,0,0
318,ouster/sideward_left/points,lidar,47545,15970959360,15972365928,-1.406568,237.46206861077988,14,2,2,0,0,0
318,ouster/sideward_right/points,lidar,44831,15969724672,15972365928,-2.641256,180.33490642670583,2,1,0,0,0,0
328,conti542/joint_radars/detections,radar,3742,16461702912,16472348128,-10.645216,327.70893257402923,654,398,269,152,57,0
328,aeva/joint_lidars/points,lidar,439526,16500190464,16472348128,27.842336,390.9618289764978,40536,13056,5327,2924,1936,0
328,ouster/forward_center/points,lidar,39714,16475408640,16472348128,3.060512,198.7417982487416,3,3,0,0,0,0
328,ouster/sideward_left/points,lidar,47107,16470957056,16472348128,-1.391072,159.00360970641313,9,4,0,0,0,0
328,ouster/sideward_right/points,lidar,45007,16469838336,16472348128,-2.509792,96.23359359316173,0,0,0,0,0,0
339,conti542/joint_radars/detections,radar,3710,16963083264,16972320128,-9.236864,327.76826412410463,676,381,275,182,84,0
339,aeva/joint_lidars/points,lidar,430518,17000197632,16972320128,27.877504,391.3166179573435,42024,13415,5434,3788,2423,0
339,ouster/forward_center/points,lidar,40413,16975266816,16972320128,2.946688,177.78833653054835,3,1,0,0,0,0
339,ouster/sideward_left/points,lidar,47911,16971010304,16972320128,-1.309824,164.1766239794498,7,3,0,0,0,0
339,ouster/sideward_right/points,lidar,44943,16969985280,16972320128,-2.334848,199.2506623145069,3,1,0,0,0,0
349,conti542/joint_radars/detections,radar,3243,17462072832,17472302453,-10.229621,327.72250598600965,559,319,240,175,99,0
349,aeva/joint_lidars/points,lidar,430959,17500213504,17472302453,27.911051,384.51357583521235,41703,14572,6229,4032,2945,0
349,ouster/forward_center/points,lidar,39681,17475144960,17472302453,2.842507,105.42779987156025,5,0,0,0,0,0
349,ouster/sideward_left/points,lidar,48616,17471113728,17472302453,-1.188725,180.71411265493913,7,5,0,0,0,0
349,ouster/sideward_right/points,lidar,45429,17470299136,17472302453,-2.003317,87.2021902577559,0,0,0,0,0,0
359,conti542/joint_radars/detections,radar,3472,17962065152,17972442028,-10.376876,327.7240976180513,445,264,203,138,66,0
359,aeva/joint_lidars/points,lidar,428073,18000224768,17972442028,27.78274,381.09734957084765,41841,16399,7120,4706,2524,0
359,ouster/forward_center/points,lidar,39543,17974937344,17972442028,2.495316,143.56775790622413,3,0,0,0,0,0
359,ouster/sideward_left/points,lidar,47762,17971240960,17972442028,-1.201068,191.60991234895204,5,3,0,0,0,0
359,ouster/sideward_right/points,lidar,45642,17970172928,17972442028,-2.2691,89.5451316081018,0,0,0,0,0,0
369,conti542/joint_radars/detections,radar,3246,18461775360,18472424328,-10.648968,327.6497809641876,369,227,187,141,78,0
369,aeva/joint_lidars/points,lidar,422900,18500226048,18472424328,27.80172,379.7603993210012,38834,14639,7459,4965,2494,0
369,ouster/forward_center/points,lidar,39492,18474839040,18472424328,2.414712,236.04173643551266,4,2,1,0,0,0
369,ouster/sideward_left/points,lidar,47650,18471201024,18472424328,-1.223304,209.63664352567474,7,7,5,0,0,0
369,ouster/sideward_right/points,lidar,45907,18470029312,18472424328,-2.395016,231.386068661344,1,1,1,0,0,0
379,conti542/joint_radars/detections,radar,3220,18958961920,18972396678,-13.434758,327.552625423055,404,227,187,151,62,0
379,aeva/joint_lidars/points,lidar,425761,19000226816,18972396678,27.830138,386.1422032459215,42015,16495,7645,5737,558,0
379,ouster/forward_center/points,lidar,39402,18974946560,18972396678,2.549882,252.18744456277088,5,3,1,1,0,0
379,ouster/sideward_left/points,lidar,47599,18971094272,18972396678,-1.302406,215.8446654247162,6,4,4,0,0,0
379,ouster/sideward_right/points,lidar,46108,18969879040,18972396678,-2.517638,79.53216227812115,0,0,0,0,0,0
389,conti542/joint_radars/detections,radar,3374,19461745408,19472379178,-10.63377,327.70546551327675,517,232,205,186,83,0
389,aeva/joint_lidars/points,lidar,421084,19500232192,19472379178,27.853014,389.3226731757609,41557,16562,8323,5633,464,0
389,ouster/forward_center/points,lidar,39280,19475102976,19472379178,2.723798,237.80542426360185,8,4,3,0,0,0
389,ouster/sideward_left/points,lidar,47581,19471016960,19472379178,-1.362218,202.04687278493347,10,1,1,0,0,0
389,ouster/sideward_right/points,lidar,46173,19469798144,19472379178,-2.581034,236.88081163120268,3,2,1,0,0,0
399,conti542/joint_radars/detections,radar,2868,19961841920,19972351328,-10.509408,327.706427739481,422,230,176,153,72,0
399,aeva/joint_lidars/points,lidar,417864,20000233216,19972351328,27.881888,395.55103595032574,42579,18310,9282,4234,338,0
399,ouster/forward_center/points,lidar,39103,19975426304,19972351328,3.074976,223.17846659140682,5,2,2,0,0,0
399,ouster/sideward_left/points,lidar,47651,19970944256,19972351328,-1.407072,223.9292386000295,25,7,2,0,0,0
399,ouster/sideward_right/points,lidar,46177,19969760768,19972351328,-2.59056,79.21636793187582,0,0,0,0,0,0
409,conti542/joint_radars/detections,radar,3108,20461874688,20472333878,-10.45919,327.6450323279174,340,232,185,131,65,0
409,aeva/joint_lidars/points,lidar,409171,20500239360,20472333878,27.905482,392.1626370699811,40177,17643,9246,1978,235,0
409,ouster/forward_center/points,lidar,39085,20475282176,20472333878,2.948298,208.77203772703223,4,3,3,0,0,0
409,ouster/sideward_left/points,lidar,47526,20470896896,20472333878,-1.436982,209.4803053842808,17,8,3,0,0,0
409,ouster/sideward_right/points,lidar,45839,20469955328,20472333878,-2.37855,79.41997160183544,0,0,0,0,0,0
421,conti542/joint_radars/detections,radar,3075,21061803776,21072401028,-10.597252,327.6912621995736,458,306,246,116,74,0
421,aeva/joint_lidars/points,lidar,402494,21100235776,21072401028,27.834748,385.1044753038134,41588,19096,10139,830,186,0
421,ouster/forward_center/points,lidar,39486,21074901248,21072401028,2.50022,191.33299243487957,3,2,0,0,0,0
421,ouster/sideward_left/points,lidar,47759,21071130112,21072401028,-1.270916,215.84730678345417,11,4,1,0,0,0
421,ouster/sideward_right/points,lidar,45816,21070139648,21072401028,-2.26138,130.32078756626845,1,0,0,0,0,0
431,conti542/joint_radars/detections,radar,3309,21561703168,21572383478,-10.68031,327.692267898833,521,373,235,104,81,0
431,aeva/joint_lidars/points,lidar,404231,21600236032,21572383478,27.852554,393.8943606948069,43730,20562,7592,674,198,0
431,ouster/forward_center/points,lidar,39824,21574995200,21572383478,2.611722,119.47229421494498,19,0,0,0,0,0
431,ouster/sideward_left/points,lidar,48723,21571182336,21572383478,-1.201142,151.93694580080597,6,6,0,0,0,0
431,ouster/sideward_right/points,lidar,45594,21569914368,21572383478,-2.46911,79.18416819399933,0,0,0,0,0,0
441,conti542/joint_radars/detections,radar,3353,22061758720,22072355803,-10.597083,327.70643867852704,550,355,243,119,98,0
441,aeva/joint_lidars/points,lidar,397252,22100241664,22072355803,27.885861,386.87083520455315,42702,19486,6730,761,254,0
441,ouster/forward_center/points,lidar,38759,22075134208,22072355803,2.778405,199.4336939916063,23,7,0,0,0,0
441,ouster/sideward_left/points,lidar,47822,22071169536,22072355803,-1.186267,165.48734786562287,5,5,0,0,0,0
441,ouster/sideward_right/points,lidar,45688,22069804800,22072355803,-2.551003,204.55430378994754,1,1,1,0,0,0
451,conti542/joint_radars/detections,radar,3458,22561838080,22572338253,-10.500173,327.69276549241556,547,349,186,115,103,0
451,aeva/joint_lidars/points,lidar,402606,22600228096,22572338253,27.889843,391.25238852620623,41082,18359,2706,797,281,0
451,ouster/forward_center/points,lidar,38743,22575111168,22572338253,2.772915,226.0770141901299,14,3,2,0,0,0
451,ouster/sideward_left/points,lidar,47313,22571069952,22572338253,-1.268301,179.0618560077235,7,5,0,0,0,0
451,ouster/sideward_right/points,lidar,45699,22569804288,22572338253,-2.533965,78.45029098085321,0,0,0,0,0,0
