sync,sensor,modality,points,timestamp_ns,annotation_timestamp_ns,offset_ms,max_planar_range_m,points_ge_100m,points_ge_150m,points_ge_200m,points_ge_250m,points_ge_300m,points_ge_400m
91,ouster/forward_center/points,lidar,53175,4604941824,4602069886,2.871938,153.5887594789416,39,7,0,0,0,0
91,ouster/sideward_left/points,lidar,48147,4600878336,4602069886,-1.19155,151.36388959805618,1,1,0,0,0,0
91,ouster/sideward_right/points,lidar,56450,4599621888,4602069886,-2.447998,110.02386785209829,1,0,0,0,0,0
101,conti542/joint_radars/detections,radar,2523,5091428096,5102221886,-10.79379,327.8130992576266,492,192,36,9,9,0
101,aeva/joint_lidars/points,lidar,673903,5129922560,5102221886,27.700674,314.3421248539673,14893,4625,745,49,47,0
101,ouster/forward_center/points,lidar,54264,5104894720,5102221886,2.672834,152.24742723339594,38,3,0,0,0,0
101,ouster/sideward_left/points,lidar,48087,5100736000,5102221886,-1.485886,183.84176435477377,4,1,0,0,0,0
101,ouster/sideward_right/points,lidar,56545,5099568896,5102221886,-2.65299,79.28480430480083,0,0,0,0,0,0
113,conti542/joint_radars/detections,radar,2974,5691327488,5702126436,-10.798948,327.9527587597266,681,284,98,58,56,0
113,aeva/joint_lidars/points,lidar,665874,5729925376,5702126436,27.79894,313.0437345952206,18840,6778,874,132,118,0
113,ouster/forward_center/points,lidar,53876,5705155072,5702126436,3.028636,156.5701150526052,46,8,0,0,0,0
113,ouster/sideward_left/points,lidar,48425,5700787712,5702126436,-1.338724,148.88554977161064,11,0,0,0,0,0
113,ouster/sideward_right/points,lidar,56659,5699978240,5702126436,-2.148196,82.17698679356525,0,0,0,0,0,0
123,conti542/joint_radars/detections,radar,2965,6192207872,6202112011,-9.904139,327.93266793585195,692,331,121,70,65,0
123,aeva/joint_lidars/points,lidar,647293,6229930752,6202112011,27.818741,312.869321535267,22676,7884,1215,225,164,0
123,ouster/forward_center/points,lidar,52408,6205028864,6202112011,2.916853,155.84677535950615,60,9,0,0,0,0
123,ouster/sideward_left/points,lidar,47586,6200962560,6202112011,-1.149451,143.94608411700537,5,0,0,0,0,0
123,ouster/sideward_right/points,lidar,56872,6200071168,6202112011,-2.040843,85.58049164367158,0,0,0,0,0,0
133,conti542/joint_radars/detections,radar,2973,6691717376,6702088261,-10.370885,327.90383286035154,734,338,126,93,88,0
133,aeva/joint_lidars/points,lidar,667282,6729940480,6702088261,27.852219,383.28054659694516,16166,3632,383,152,37,0
133,ouster/forward_center/points,lidar,50911,6704884992,6702088261,2.796731,182.51137149918142,66,9,0,0,0,0
133,ouster/sideward_left/points,lidar,48308,6700976128,6702088261,-1.112133,149.37337240724216,9,0,0,0,0,0
133,ouster/sideward_right/points,lidar,56584,6699922432,6702088261,-2.165829,140.11140709472295,3,0,0,0,0,0
143,conti542/joint_radars/detections,radar,2754,7191471104,7202073186,-10.602082,327.893350961375,570,258,89,71,63,0
143,aeva/joint_lidars/points,lidar,676675,7229952512,7202073186,27.879326,310.72767363368706,14868,1597,664,43,2,0
143,ouster/forward_center/points,lidar,49089,7204721408,7202073186,2.648222,184.99366575793843,94,16,0,0,0,0
143,ouster/sideward_left/points,lidar,49099,7201000192,7202073186,-1.072994,137.5175132530852,3,0,0,0,0,0
143,ouster/sideward_right/points,lidar,55945,7199726592,7202073186,-2.346594,145.424339278242,7,0,0,0,0,0
153,conti542/joint_radars/detections,radar,2253,7692193280,7702216536,-10.023256,327.80709123059216,562,278,78,36,30,0
153,aeva/joint_lidars/points,lidar,671966,7729959424,7702216536,27.742888,286.9367492808258,16053,2169,572,26,0,0
153,ouster/forward_center/points,lidar,48210,7704670976,7702216536,2.45444,198.9049755470584,109,28,0,0,0,0
153,ouster/sideward_left/points,lidar,49064,7700948736,7702216536,-1.2678,138.22698514397845,3,0,0,0,0,0
153,ouster/sideward_right/points,lidar,55333,7699572992,7702216536,-2.643544,144.67627710886444,3,0,0,0,0,0
163,conti542/joint_radars/detections,radar,2698,8191710976,8202202086,-10.49111,327.8203019389899,558,236,75,44,38,0
163,aeva/joint_lidars/points,lidar,645822,8229963776,8202202086,27.76169,286.3580624981158,16199,2904,486,43,0,0
163,ouster/forward_center/points,lidar,47764,8204834816,8202202086,2.63273,182.24783599374234,93,16,0,0,0,0
163,ouster/sideward_left/points,lidar,50329,8200787968,8202202086,-1.414118,136.55328094747307,8,0,0,0,0,0
163,ouster/sideward_right/points,lidar,54602,8199587072,8202202086,-2.615014,141.5352582616272,10,0,0,0,0,0
173,conti542/joint_radars/detections,radar,2322,8691125504,8702178386,-11.052882,327.7936368793853,434,107,45,36,36,0
173,aeva/joint_lidars/points,lidar,611198,8729988096,8702178386,27.80971,285.41624039761496,12243,1623,267,40,0,0
173,ouster/forward_center/points,lidar,47916,8705096448,8702178386,2.918062,200.13990853723433,79,3,1,0,0,0
173,ouster/sideward_left/points,lidar,48890,8700712704,8702178386,-1.465682,136.71035742205842,6,0,0,0,0,0
173,ouster/sideward_right/points,lidar,53700,8699802880,8702178386,-2.375506,134.61484054924367,16,0,0,0,0,0
183,conti542/joint_radars/detections,radar,2760,9192108800,9202163536,-10.054736,327.6263819221491,588,283,156,100,29,0
183,aeva/joint_lidars/points,lidar,583881,9230012928,9202163536,27.849392,284.4801561333766,6985,1411,60,30,0,0
183,ouster/forward_center/points,lidar,48558,9205093120,9202163536,2.929584,191.66663670017084,136,19,0,0,0,0
183,ouster/sideward_left/points,lidar,49624,9200705792,9202163536,-1.457744,139.35269341630098,15,0,0,0,0,0
183,ouster/sideward_right/points,lidar,52796,9199904768,9202163536,-2.258768,153.63186923197557,11,1,0,0,0,0
193,conti542/joint_radars/detections,radar,2938,9691709696,9702139736,-10.43004,327.81337050232986,632,282,156,93,18,0
193,aeva/joint_lidars/points,lidar,577288,9730012416,9702139736,27.87268,371.72987238992783,6292,492,44,25,4,0
193,ouster/forward_center/points,lidar,50279,9705236480,9702139736,3.096744,199.66204832700015,137,7,0,0,0,0
193,ouster/sideward_left/points,lidar,50381,9700820736,9702139736,-1.319,104.42523468197773,20,0,0,0,0,0
193,ouster/sideward_right/points,lidar,52484,9700071936,9702139736,-2.0678,130.13457313857907,2,0,0,0,0,0
203,conti542/joint_radars/detections,radar,2775,10191188224,10202124711,-10.936487,327.66587899901685,602,260,138,79,11,0
203,aeva/joint_lidars/points,lidar,581141,10230013184,10202124711,27.888473,365.1211895960467,6220,97,37,32,1,0
203,ouster/forward_center/points,lidar,51949,10205136128,10202124711,3.011417,194.16065953561852,126,3,0,0,0,0
203,ouster/sideward_left/points,lidar,50671,10200987136,10202124711,-1.137575,102.27070576109357,26,0,0,0,0,0
203,ouster/sideward_right/points,lidar,52539,10200021248,10202124711,-2.103463,154.49182500251632,4,1,0,0,0,0
215,conti542/joint_radars/detections,radar,2830,10791177472,10802196511,-11.019039,327.9432400768923,598,264,144,91,9,0
215,aeva/joint_lidars/points,lidar,587809,10830024192,10802196511,27.827681,369.7597433360217,5728,44,31,28,3,0
215,ouster/forward_center/points,lidar,54277,10804615424,10802196511,2.418913,193.24484241281036,127,2,0,0,0,0
215,ouster/sideward_left/points,lidar,50119,10800763392,10802196511,-1.433119,240.77507537760607,25,1,1,0,0,0
215,ouster/sideward_right/points,lidar,53038,10799527680,10802196511,-2.668831,156.03464487291916,4,2,0,0,0,0
225,conti542/joint_radars/detections,radar,2665,11292038656,11302181211,-10.142555,327.9673566618713,513,246,129,92,10,0
225,aeva/joint_lidars/points,lidar,579326,11330005760,11302181211,27.824549,275.7456196773315,3126,15,15,15,0,0
225,ouster/forward_center/points,lidar,56030,11304670720,11302181211,2.489509,138.51015766242404,73,0,0,0,0,0
225,ouster/sideward_left/points,lidar,50443,11300722688,11302181211,-1.458523,238.66160931124443,9,2,2,0,0,0
225,ouster/sideward_right/points,lidar,54052,11299554304,11302181211,-2.626907,142.1319118292899,3,0,0,0,0,0
235,conti542/joint_radars/detections,radar,2775,11791530240,11802156736,-10.626496,327.96793630871866,530,228,149,113,23,0
235,aeva/joint_lidars/points,lidar,549552,11829995776,11802156736,27.83904,273.77664140719463,4742,121,36,21,0,0
235,ouster/forward_center/points,lidar,55170,11804755968,11802156736,2.599232,131.21740170609306,51,0,0,0,0,0
235,ouster/sideward_left/points,lidar,50344,11800758272,11802156736,-1.398464,236.34575744570407,1,1,1,0,0,0
235,ouster/sideward_right/points,lidar,55110,11799642368,11802156736,-2.514368,144.20909059482048,2,0,0,0,0,0
245,conti542/joint_radars/detections,radar,2822,12291203840,12302141636,-10.937796,328.01669347092485,481,163,89,55,10,0
245,aeva/joint_lidars/points,lidar,555016,12329989120,12302141636,27.847484,347.73026217892743,5402,1357,514,476,177,0
245,ouster/forward_center/points,lidar,56327,12305114112,12302141636,2.972476,120.44043718913727,28,0,0,0,0,0
245,ouster/sideward_left/points,lidar,50666,12300893184,12302141636,-1.248452,234.10810671869535,3,1,1,0,0,0
245,ouster/sideward_right/points,lidar,57243,12299830272,12302141636,-2.311364,160.80811542586895,4,1,0,0,0,0
255,conti542/joint_radars/detections,radar,2681,12791985920,12802117186,-10.131266,327.9206343477078,343,116,83,63,14,0
255,aeva/joint_lidars/points,lidar,561783,12829987328,12802117186,27.870142,338.90281550272306,8141,2608,1332,597,162,0
255,ouster/forward_center/points,lidar,55271,12805122048,12802117186,3.004862,119.34707220682786,28,0,0,0,0,0
255,ouster/sideward_left/points,lidar,50095,12801065984,12802117186,-1.051202,123.36107835550915,1,0,0,0,0,0
255,ouster/sideward_right/points,lidar,58678,12799967488,12802117186,-2.149698,231.56809043251027,5,1,1,0,0,0
265,conti542/joint_radars/detections,radar,2920,13291610112,13302102236,-10.492124,327.84163398927546,355,123,83,61,19,0
265,aeva/joint_lidars/points,lidar,544958,13329992960,13302102236,27.890724,353.8909777208211,7861,2407,992,498,109,0
265,ouster/forward_center/points,lidar,54879,13305056512,13302102236,2.954276,135.18640575793538,14,0,0,0,0,0
265,ouster/sideward_left/points,lidar,50774,13300878080,13302102236,-1.224156,119.1646193552693,7,0,0,0,0,0
265,ouster/sideward_right/points,lidar,57342,13300006400,13302102236,-2.095836,229.5864740689816,6,3,1,0,0,0
275,conti542/joint_radars/detections,radar,2835,13791331072,13802078436,-10.747364,328.01266832591466,320,89,67,56,21,0
275,aeva/joint_lidars/points,lidar,575919,13829996032,13802078436,27.917596,334.89675970569243,11008,2057,920,563,143,0
275,ouster/forward_center/points,lidar,54045,13804863232,13802078436,2.784796,104.08455948823824,5,0,0,0,0,0
275,ouster/sideward_left/points,lidar,51392,13800698112,13802078436,-1.380324,121.78585051188897,7,0,0,0,0,0
275,ouster/sideward_right/points,lidar,57168,13799853056,13802078436,-2.22538,227.59311916519871,5,1,1,0,0,0
285,conti542/joint_radars/detections,radar,3041,14291793152,14302230986,-10.437834,327.8988837207965,407,139,113,88,22,0
285,aeva/joint_lidars/points,lidar,569308,14330004224,14302230986,27.773238,306.50524186668696,19194,1576,685,363,2,0
285,ouster/forward_center/points,lidar,53116,14304642816,14302230986,2.41183,155.0425993600867,8,2,0,0,0,0
285,ouster/sideward_left/points,lidar,51292,14300733184,14302230986,-1.497802,111.57036975981052,4,0,0,0,0,0
285,ouster/sideward_right/points,lidar,56311,14299503360,14302230986,-2.727626,102.2041288388617,2,0,0,0,0,0
295,conti542/joint_radars/detections,radar,2981,14791656704,14802207136,-10.550432,327.7013851573196,454,182,120,59,2,0
295,aeva/joint_lidars/points,lidar,588034,14829987328,14802207136,27.780192,365.25430118935293,22236,5061,2655,239,9,0
295,ouster/forward_center/points,lidar,51841,14804737024,14802207136,2.529888,154.23634597238177,8,1,0,0,0,0
295,ouster/sideward_left/points,lidar,50361,14800799744,14802207136,-1.407392,169.9496073539153,20,5,0,0,0,0
295,ouster/sideward_right/points,lidar,55712,14799578880,14802207136,-2.628256,154.3285155794608,1,1,0,0,0,0
305,conti542/joint_radars/detections,radar,2587,15291081216,15302192211,-11.110995,325.86253871663985,448,256,174,107,6,0
305,aeva/joint_lidars/points,lidar,615364,15329983232,15302192211,27.791021,378.5592188354593,11425,5039,2936,341,5,0
305,ouster/forward_center/points,lidar,51969,15304806912,15302192211,2.614701,154.09261933963165,2,1,0,0,0,0
305,ouster/sideward_left/points,lidar,50703,15300898816,15302192211,-1.293395,171.6028735960062,18,1,0,0,0,0
305,ouster/sideward_right/points,lidar,54358,15299673088,15302192211,-2.519123,93.6971654043271,0,0,0,0,0,0
317,conti542/joint_radars/detections,radar,2786,15891294976,15902096461,-10.801485,323.6489544144569,510,248,162,108,8,0
317,aeva/joint_lidars/points,lidar,648004,15929960704,15902096461,27.864243,295.1002417281344,2691,1719,1287,430,0,0
317,ouster/forward_center/points,lidar,52704,15905257728,15902096461,3.161267,154.14878174523918,8,1,0,0,0,0
317,ouster/sideward_left/points,lidar,50662,15900766208,15902096461,-1.330253,138.12996442549294,16,0,0,0,0,0
317,ouster/sideward_right/points,lidar,53987,15899986688,15902096461,-2.109773,93.1751748668247,0,0,0,0,0,0
327,conti542/joint_radars/detections,radar,3018,16391760640,16402081561,-10.320921,327.4959989930576,597,260,134,91,5,0
327,aeva/joint_lidars/points,lidar,669812,16429952512,16402081561,27.870951,266.8306540070172,925,414,310,43,0,0
327,ouster/forward_center/points,lidar,52766,16405141248,16402081561,3.059687,115.35889288201909,21,0,0,0,0,0
327,ouster/sideward_left/points,lidar,50969,16400683008,16402081561,-1.398553,173.6193110632432,14,1,0,0,0,0
327,ouster/sideward_right/points,lidar,53581,16399832832,16402081561,-2.248729,125.922352266803,21,0,0,0,0,0
337,conti542/joint_radars/detections,radar,2986,16891585792,16902225011,-10.639219,327.06855506563676,624,284,130,90,4,0
337,aeva/joint_lidars/points,lidar,665655,16929916928,16902225011,27.691917,213.7403813117587,1984,323,167,0,0,0
337,ouster/forward_center/points,lidar,52642,16904903936,16902225011,2.678925,197.17151783871935,3,1,0,0,0,0
337,ouster/sideward_left/points,lidar,51445,16900708864,16902225011,-1.516147,174.04062848684268,3,1,0,0,0,0
337,ouster/sideward_right/points,lidar,53090,16899582208,16902225011,-2.642803,223.84626830470256,18,3,2,0,0,0
347,conti542/joint_radars/detections,radar,3184,17391047424,17402210061,-11.162637,323.7343415677024,646,305,145,91,6,0
347,aeva/joint_lidars/points,lidar,664000,17429903104,17402210061,27.693043,293.50450574967624,3161,499,235,12,0,0
347,ouster/forward_center/points,lidar,52440,17404912896,17402210061,2.702835,104.66900722270199,2,0,0,0,0,0
347,ouster/sideward_left/points,lidar,51632,17400790016,17402210061,-1.420045,108.13767727593174,5,0,0,0,0,0
347,ouster/sideward_right/points,lidar,52392,17399566336,17402210061,-2.643725,224.46315258249015,8,1,1,0,0,0
357,conti542/joint_radars/detections,radar,3141,17892125696,17902185986,-10.06029,323.6747312819759,653,286,132,92,5,0
357,aeva/joint_lidars/points,lidar,666818,17929885696,17902185986,27.69971,287.94159094530016,6827,1852,718,42,0,0
357,ouster/forward_center/points,lidar,52523,17904855808,17902185986,2.669822,106.0793768432596,9,0,0,0,0,0
357,ouster/sideward_left/points,lidar,52115,17901029632,17902185986,-1.156354,174.45617627818675,4,2,0,0,0,0
357,ouster/sideward_right/points,lidar,51500,17899568384,17902185986,-2.617602,90.85984506378377,0,0,0,0,0,0
367,conti542/joint_radars/detections,radar,2998,18391482880,18402170936,-10.688056,324.045860044289,650,328,153,109,9,0
367,aeva/joint_lidars/points,lidar,690433,18429863680,18402170936,27.692744,345.9894835631815,8478,3359,1070,63,3,0
367,ouster/forward_center/points,lidar,52331,18404696320,18402170936,2.525384,201.7851601430163,22,6,5,0,0,0
367,ouster/sideward_left/points,lidar,51840,18401020928,18402170936,-1.150008,96.60550091619055,0,0,0,0,0,0
367,ouster/sideward_right/points,lidar,50748,18399835136,18402170936,-2.3358,159.78843936293097,1,1,0,0,0,0
377,conti542/joint_radars/detections,radar,2831,18891416064,18902146911,-10.730847,324.2056595943396,518,229,122,88,12,0
377,aeva/joint_lidars/points,lidar,696148,18929861376,18902146911,27.714465,345.21307004061083,7621,4115,962,61,3,0
377,ouster/forward_center/points,lidar,52052,18904639232,18902146911,2.492321,206.58137486116186,24,10,5,0,0,0
377,ouster/sideward_left/points,lidar,52161,18900936192,18902146911,-1.210719,136.0832994112669,1,0,0,0,0,0
377,ouster/sideward_right/points,lidar,50519,18900004096,18902146911,-2.142815,161.19809610653454,3,3,0,0,0,0
387,conti542/joint_radars/detections,radar,2737,19391986432,19402131786,-10.145354,327.99949696169847,497,220,109,88,16,0
387,aeva/joint_lidars/points,lidar,676246,19429873152,19402131786,27.741366,338.771675686199,8492,4020,1222,105,2,0
387,ouster/forward_center/points,lidar,52218,19404791296,19402131786,2.65951,192.9987992647457,36,4,0,0,0,0
387,ouster/sideward_left/points,lidar,51619,19400758528,19402131786,-1.373258,136.54205237828634,2,0,0,0,0,0
387,ouster/sideward_right/points,lidar,51233,19400055296,19402131786,-2.07649,162.63750241330206,1,1,0,0,0,0
397,conti542/joint_radars/detections,radar,3058,19891903488,19902107611,-10.204123,327.94528394915847,669,366,166,136,20,0
397,aeva/joint_lidars/points,lidar,664751,19929881856,19902107611,27.774245,305.8540104274478,8462,4312,865,57,12,0
397,ouster/forward_center/points,lidar,52240,19904968960,19902107611,2.861349,191.18473850639407,38,9,0,0,0,0
397,ouster/sideward_left/points,lidar,51476,19900670720,19902107611,-1.436891,102.01174854633304,6,0,0,0,0,0
397,ouster/sideward_right/points,lidar,50993,19899804416,19902107611,-2.303195,230.57482300109123,1,1,1,0,0,0
407,conti542/joint_radars/detections,radar,3050,20391348480,20402092486,-10.744006,327.8968537174493,680,348,142,111,16,0
407,aeva/joint_lidars/points,lidar,660684,20429904640,20402092486,27.812154,304.7685923294671,9288,4449,831,97,2,0
407,ouster/forward_center/points,lidar,52614,20405094656,20402092486,3.00217,211.77830285591148,22,10,4,0,0,0
407,ouster/sideward_left/points,lidar,51535,20400729088,20402092486,-1.363398,100.31640014767612,2,0,0,0,0,0
407,ouster/sideward_right/points,lidar,51120,20399598592,20402092486,-2.493894,94.10471226652618,0,0,0,0,0,0
419,conti542/joint_radars/detections,radar,2980,20991415040,21002163786,-10.748746,324.3300271940846,659,323,130,104,20,0
419,aeva/joint_lidars/points,lidar,661869,21029914880,21002163786,27.751094,353.28039146434594,10263,4493,698,116,19,0
419,ouster/forward_center/points,lidar,53017,21005003008,21002163786,2.839222,212.7082917311351,13,9,2,0,0,0
419,ouster/sideward_left/points,lidar,51632,21001020160,21002163786,-1.143626,167.14861526178868,2,1,0,0,0,0
419,ouster/sideward_right/points,lidar,51686,20999744256,21002163786,-2.41953,95.94017136694119,0,0,0,0,0,0
429,conti542/joint_radars/detections,radar,3131,21492073216,21502148411,-10.075195,323.3569278494402,681,321,133,111,17,0
429,aeva/joint_lidars/points,lidar,656615,21529941760,21502148411,27.793349,381.2234189791591,11347,5289,741,283,11,0
429,ouster/forward_center/points,lidar,53163,21504759296,21502148411,2.610885,211.83545783647736,11,7,1,0,0,0
429,ouster/sideward_left/points,lidar,51038,21500892160,21502148411,-1.256251,102.20629477540483,1,0,0,0,0,0
429,ouster/sideward_right/points,lidar,51765,21499892736,21502148411,-2.255675,96.63731835139689,0,0,0,0,0,0
439,conti542/joint_radars/detections,radar,3025,21991891200,22002124036,-10.232836,324.4782041894463,715,323,120,89,19,0
439,aeva/joint_lidars/points,lidar,662919,22029959424,22002124036,27.835388,310.5612630611666,10134,4202,549,206,5,0
439,ouster/forward_center/points,lidar,53601,22004663296,22002124036,2.53926,194.66523293002163,23,17,0,0,0,0
439,ouster/sideward_left/points,lidar,51375,22000785664,22002124036,-1.338372,168.78397718755082,8,1,0,0,0,0
439,ouster/sideward_right/points,lidar,51573,22000120832,22002124036,-2.003204,97.15034996832959,0,0,0,0,0,0
449,conti542/joint_radars/detections,radar,2832,22491367936,22502108661,-10.740725,323.32503874455585,613,261,100,71,21,0
449,aeva/joint_lidars/points,lidar,660605,22529968640,22502108661,27.859979,353.23224718529025,11151,4107,580,272,13,0
449,ouster/forward_center/points,lidar,53878,22504649216,22502108661,2.540555,194.464508983055,38,23,0,0,0,0
449,ouster/sideward_left/points,lidar,51644,22500699904,22502108661,-1.408757,169.64792373260968,9,2,0,0,0,0
449,ouster/sideward_right/points,lidar,52091,22499953664,22502108661,-2.154997,121.05930570856742,1,0,0,0,0,0
459,conti542/joint_radars/detections,radar,2659,22992232704,23002084211,-9.851507,323.34872607887434,548,239,79,44,15,0
459,aeva/joint_lidars/points,lidar,667847,23029979136,23002084211,27.894925,383.97540289022066,10370,3578,444,126,3,0
459,ouster/forward_center/points,lidar,54216,23004842496,23002084211,2.758285,194.45150922280092,29,18,0,0,0,0
459,ouster/sideward_left/points,lidar,51659,23000784896,23002084211,-1.299315,139.47098882988783,5,0,0,0,0,0
459,ouster/sideward_right/points,lidar,51873,22999791872,23002084211,-2.292339,100.44439964049258,2,0,0,0,0,0
