sync,sensor,modality,points,timestamp_ns,annotation_timestamp_ns,offset_ms,max_planar_range_m,points_ge_100m,points_ge_150m,points_ge_200m,points_ge_250m,points_ge_300m,points_ge_400m
144,conti542/joint_radars/detections,radar,2918,7289341466,7300019475,-10.678009,328.0001452605529,290,131,88,42,26,0
144,aeva/joint_lidars/points,lidar,380637,7328023322,7300019475,28.003847,398.31347542904615,48035,13660,3958,497,46,0
144,ouster/forward_center/points,lidar,38405,7302998298,7300019475,2.978823,169.5257204106077,30,1,0,0,0,0
144,ouster/sideward_left/points,lidar,46267,7298884378,7300019475,-1.135097,139.23758263627596,2,0,0,0,0,0
144,ouster/sideward_right/points,lidar,46037,7297482266,7300019475,-2.537209,128.9580298055082,3,0,0,0,0,0
154,conti542/joint_radars/detections,radar,2911,7789793050,7799990850,-10.1978,327.9545042782696,284,123,85,53,27,0
154,aeva/joint_lidars/points,lidar,373695,7827994650,7799990850,28.0038,383.45632086935746,45420,12186,3576,555,71,0
154,ouster/forward_center/points,lidar,37863,7802987546,7799990850,2.996696,219.94205515192715,55,2,2,0,0,0
154,ouster/sideward_left/points,lidar,46240,7798881818,7799990850,-1.109032,200.9878078362489,2,1,1,0,0,0
154,ouster/sideward_right/points,lidar,45801,7797472794,7799990850,-2.518056,228.39020677184533,3,1,1,0,0,0
164,conti542/joint_radars/detections,radar,2932,8289110042,8299972350,-10.862308,328.0354315586446,302,131,85,50,33,0
164,aeva/joint_lidars/points,lidar,371884,8327971354,8299972350,27.999004,368.7257775616055,47963,12072,2038,559,63,0
164,ouster/forward_center/points,lidar,37632,8302896410,8299972350,2.92406,134.77166663348504,74,0,0,0,0,0
164,ouster/sideward_left/points,lidar,46202,8298774042,8299972350,-1.198308,138.0698782694987,1,0,0,0,0,0
164,ouster/sideward_right/points,lidar,45500,8297491226,8299972350,-2.481124,229.86208500917675,2,1,1,0,0,0
174,conti542/joint_radars/detections,radar,2774,8789425690,8799943950,-10.51826,328.0112681938441,258,102,58,31,19,0
174,aeva/joint_lidars/points,lidar,369899,8827954458,8799943950,28.010508,373.2082147849421,49270,11995,2723,548,112,0
174,ouster/forward_center/points,lidar,37572,8802724890,8799943950,2.78094,183.08007186535076,85,1,0,0,0,0
174,ouster/sideward_left/points,lidar,46418,8798709018,8799943950,-1.234932,204.95938174557529,5,2,1,0,0,0
174,ouster/sideward_right/points,lidar,45584,8797791002,8799943950,-2.152948,231.24096672060872,2,2,2,0,0,0
184,conti542/joint_radars/detections,radar,2975,9289642778,9300093675,-10.450897,327.9901314465813,321,127,66,43,33,0
184,aeva/joint_lidars/points,lidar,367306,9327929626,9300093675,27.835951,340.64746505597725,50084,11964,2346,441,101,0
184,ouster/forward_center/points,lidar,37459,9302540826,9300093675,2.447151,232.76765492811447,122,5,1,0,0,0
184,ouster/sideward_left/points,lidar,46535,9298619674,9300093675,-1.474001,176.65511632294485,1,1,0,0,0,0
184,ouster/sideward_right/points,lidar,45959,9297882138,9300093675,-2.211537,232.75283452526827,3,1,1,0,0,0
194,conti542/joint_radars/detections,radar,2969,9789197594,9800065350,-10.867756,327.94982979520444,311,129,64,45,36,0
194,aeva/joint_lidars/points,lidar,367150,9827912986,9800065350,27.847636,375.0597539528375,46967,10756,2028,488,116,0
194,ouster/forward_center/points,lidar,37292,9802741530,9800065350,2.67618,161.16344987744606,125,2,0,0,0,0
194,ouster/sideward_left/points,lidar,45936,9798587162,9800065350,-1.478188,59.775181646650246,0,0,0,0,0,0
194,ouster/sideward_right/points,lidar,46108,9797891354,9800065350,-2.173996,123.68274677369955,2,0,0,0,0,0
204,conti542/joint_radars/detections,radar,2922,10289346586,10300047525,-10.700939,327.94476035775386,295,84,45,30,25,0
204,aeva/joint_lidars/points,lidar,363899,10327902746,10300047525,27.855221,342.8863214722925,46208,9151,1351,390,74,0
204,ouster/forward_center/points,lidar,37278,10303021338,10300047525,2.973813,198.79012337762495,108,1,0,0,0,0
204,ouster/sideward_left/points,lidar,46216,10298655258,10300047525,-1.392267,147.30177324269383,2,0,0,0,0,0
204,ouster/sideward_right/points,lidar,46041,10297758746,10300047525,-2.288779,235.64057866090567,2,1,1,0,0,0
216,conti542/joint_radars/detections,radar,2869,10889430810,10899946700,-10.51589,328.0082556271245,265,83,61,42,31,0
216,aeva/joint_lidars/points,lidar,364218,10927891994,10899946700,27.945294,351.8688764959786,47227,8486,1432,473,74,0
216,ouster/forward_center/points,lidar,37309,10902740762,10899946700,2.794062,128.9910624278774,126,0,0,0,0,0
216,ouster/sideward_left/points,lidar,46343,10898853658,10899946700,-1.093042,201.17828172189434,1,1,1,0,0,0
216,ouster/sideward_right/points,lidar,45987,10897438234,10899946700,-2.508466,129.10227381404644,3,0,0,0,0,0
226,conti542/joint_radars/detections,radar,2875,11389647642,11400096325,-10.448683,328.00570112783896,322,84,61,49,33,0
226,aeva/joint_lidars/points,lidar,364424,11427916314,11400096325,27.819989,367.6259381223223,46461,8263,1730,480,81,0
226,ouster/forward_center/points,lidar,37410,11402623514,11400096325,2.527189,206.38964706677356,126,1,1,0,0,0
226,ouster/sideward_left/points,lidar,46060,11398716698,11400096325,-1.379627,135.17623699722526,1,0,0,0,0,0
226,ouster/sideward_right/points,lidar,45789,11397540378,11400096325,-2.555947,238.73496210799715,6,1,1,0,0,0
236,conti542/joint_radars/detections,radar,2769,11889188378,11900068400,-10.880022,327.9670233158844,274,81,68,42,29,0
236,aeva/joint_lidars/points,lidar,366306,11927928090,11900068400,27.85969,392.16493727192153,48555,8582,1445,438,127,0
236,ouster/forward_center/points,lidar,37559,11902635034,11900068400,2.566634,232.02345309351367,47,3,2,0,0,0
236,ouster/sideward_left/points,lidar,46458,11898575898,11900068400,-1.492502,133.8671191939378,4,0,0,0,0,0
236,ouster/sideward_right/points,lidar,45992,11897849882,11900068400,-2.218518,50.753770286338245,0,0,0,0,0,0
246,conti542/joint_radars/detections,radar,2666,12389359130,12400050725,-10.691595,327.97774920312673,256,83,69,36,28,0
246,aeva/joint_lidars/points,lidar,355621,12427935770,12400050725,27.885045,396.9489866914383,44458,7768,1408,535,202,0
246,ouster/forward_center/points,lidar,37225,12402738202,12400050725,2.687477,217.26518184404654,70,3,3,0,0,0
246,ouster/sideward_left/points,lidar,45987,12398574106,12400050725,-1.476619,204.63484201004744,2,1,1,0,0,0
246,ouster/sideward_right/points,lidar,45067,12397774362,12400050725,-2.276363,136.58822092821993,1,0,0,0,0,0
256,conti542/joint_radars/detections,radar,2779,12889769754,12900022725,-10.252971,328.0124178256607,280,94,82,43,41,0
256,aeva/joint_lidars/points,lidar,364442,12927945242,12900022725,27.922517,359.711383256971,48009,8753,1463,697,274,0
256,ouster/forward_center/points,lidar,37489,12902954010,12900022725,2.931285,138.9901816436514,56,0,0,0,0,0
256,ouster/sideward_left/points,lidar,46176,12898586394,12900022725,-1.436331,135.41663683069157,1,0,0,0,0,0
256,ouster/sideward_right/points,lidar,44965,12897644826,12900022725,-2.377899,70.38279614317251,0,0,0,0,0,0
266,conti542/joint_radars/detections,radar,2817,13389103386,13400004825,-10.901439,327.9977732924639,291,117,96,65,35,0
266,aeva/joint_lidars/points,lidar,356295,13427960858,13400004825,27.956033,378.9335932111283,41802,8290,1627,873,475,0
266,ouster/forward_center/points,lidar,37673,13403044890,13400004825,3.040065,141.54747005456474,48,0,0,0,0,0
266,ouster/sideward_left/points,lidar,46455,13398689818,13400004825,-1.315007,115.79964865844954,2,0,0,0,0,0
266,ouster/sideward_right/points,lidar,44644,13397424666,13400004825,-2.580159,217.23579353356416,2,2,2,0,0,0
276,conti542/joint_radars/detections,radar,2787,13889543194,13899976725,-10.433531,327.9996019262727,337,116,92,66,39,0
276,aeva/joint_lidars/points,lidar,356382,13927969050,13899976725,27.992325,364.2796262288774,41441,10283,2212,1171,818,0
276,ouster/forward_center/points,lidar,37349,13902753818,13899976725,2.777093,203.44854296866507,47,1,1,0,0,0
276,ouster/sideward_left/points,lidar,46725,13898815002,13899976725,-1.161723,129.31555330483465,9,0,0,0,0,0
276,ouster/sideward_right/points,lidar,44433,13897432602,13899976725,-2.544123,202.64775696064535,1,1,1,0,0,0
286,conti542/joint_radars/detections,radar,2801,14389816346,14399958850,-10.142504,327.96072564759805,283,119,86,49,33,0
286,aeva/joint_lidars/points,lidar,359730,14427968026,14399958850,28.009176,395.9706733924181,43149,12220,2798,1493,1078,0
286,ouster/forward_center/points,lidar,37401,14402582554,14399958850,2.623704,188.96130543952438,48,2,0,0,0,0
286,ouster/sideward_left/points,lidar,47132,14398870042,14399958850,-1.088808,146.6210442523847,8,0,0,0,0,0
286,ouster/sideward_right/points,lidar,44752,14397540634,14399958850,-2.418216,169.5044408750867,1,1,0,0,0,0
296,conti542/joint_radars/detections,radar,2812,14889293594,14900098075,-10.804481,327.958663689768,345,175,125,86,50,0
296,aeva/joint_lidars/points,lidar,354296,14927951130,14900098075,27.853055,381.026970214956,39813,12030,3100,1509,118,0
296,ouster/forward_center/points,lidar,37240,14902609690,14900098075,2.511615,174.2913904096037,33,1,0,0,0,0
296,ouster/sideward_left/points,lidar,47111,14898879002,14900098075,-1.219073,166.69855050038288,6,5,0,0,0,0
296,ouster/sideward_right/points,lidar,44488,14897786650,14900098075,-2.311425,183.40352779045176,2,1,0,0,0,0
306,conti542/joint_radars/detections,radar,2871,15389476122,15400080100,-10.603978,327.96882165309466,330,163,89,74,42,0
306,aeva/joint_lidars/points,lidar,353553,15427942938,15400080100,27.862838,389.6643934175806,41765,12495,3470,1647,121,0
306,ouster/forward_center/points,lidar,37269,15402957338,15400080100,2.877238,159.69016434256235,22,4,0,0,0,0
306,ouster/sideward_left/points,lidar,47005,15398709274,15400080100,-1.370826,196.13727012409714,7,4,0,0,0,0
306,ouster/sideward_right/points,lidar,44664,15397985306,15400080100,-2.094794,153.54256311365953,2,2,0,0,0,0
318,conti542/joint_radars/detections,radar,2959,15989565978,15999979300,-10.413322,327.94479843150924,381,141,94,74,40,0
318,aeva/joint_lidars/points,lidar,359677,16027947546,15999979300,27.968246,349.63819559206496,43212,13558,4034,1986,141,0
318,ouster/forward_center/points,lidar,37245,16002933274,15999979300,2.953974,155.0208606674255,40,2,0,0,0,0
318,ouster/sideward_left/points,lidar,47446,15998588186,15999979300,-1.391114,196.00025335099727,2,2,0,0,0,0
318,ouster/sideward_right/points,lidar,45025,15997477914,15999979300,-2.501386,132.33210580306397,1,0,0,0,0,0
328,conti542/joint_radars/detections,radar,2912,16489825050,16499961200,-10.13615,327.95647989165843,344,127,89,74,38,0
328,aeva/joint_lidars/points,lidar,358897,16527951386,16499961200,27.990186,386.50140967613726,43712,13417,4049,2253,148,0
328,ouster/forward_center/points,lidar,37333,16502783002,16499961200,2.821802,160.62161308247653,30,2,0,0,0,0
328,ouster/sideward_left/points,lidar,47493,16498699546,16499961200,-1.261654,210.18428241499802,1,1,1,0,0,0
328,ouster/sideward_right/points,lidar,45036,16497454106,16499961200,-2.507094,131.84013532300958,1,0,0,0,0,0
338,conti542/joint_radars/detections,radar,2952,16989290778,17000100300,-10.809522,327.93830161303237,365,150,98,57,37,0
338,aeva/joint_lidars/points,lidar,361878,17027976218,17000100300,27.875918,372.1707605641636,45130,13611,4462,518,133,0
338,ouster/forward_center/points,lidar,37295,17002630426,17000100300,2.530126,160.18258807630357,47,2,0,0,0,0
338,ouster/sideward_left/points,lidar,47132,16998913562,17000100300,-1.186738,153.08459167485077,1,1,0,0,0,0
338,ouster/sideward_right/points,lidar,45013,16997767194,17000100300,-2.333106,112.29682086719023,2,0,0,0,0,0
348,conti542/joint_radars/detections,radar,2968,17489470234,17500082300,-10.612066,327.99928164327343,332,127,88,54,41,0
348,aeva/joint_lidars/points,lidar,361198,17527992858,17500082300,27.910558,357.42147391017744,43645,12627,4611,569,177,0
348,ouster/forward_center/points,lidar,37378,17502459674,17500082300,2.377374,162.76846371043214,38,1,0,0,0,0
348,ouster/sideward_left/points,lidar,47312,17498906906,17500082300,-1.175394,124.03563550131777,1,0,0,0,0,0
348,ouster/sideward_right/points,lidar,45089,17497911834,17500082300,-2.170466,89.53679254610245,0,0,0,0,0,0
358,conti542/joint_radars/detections,radar,2983,17990232858,18000053975,-9.821117,327.952771144445,298,112,83,45,31,0
358,aeva/joint_lidars/points,lidar,368335,18027991834,18000053975,27.937859,395.2438028086156,48708,12110,4567,485,50,0
358,ouster/forward_center/points,lidar,37495,18002579226,18000053975,2.525251,206.71745286502005,32,4,1,0,0,0
358,ouster/sideward_left/points,lidar,46831,17998864154,18000053975,-1.189821,81.57527276635464,0,0,0,0,0,0
358,ouster/sideward_right/points,lidar,44939,17997780762,18000053975,-2.273213,129.96259855997354,6,0,0,0,0,0
368,conti542/joint_radars/detections,radar,2839,18489189146,18500035875,-10.846729,327.93606132942745,304,134,74,45,36,0
368,aeva/joint_lidars/points,lidar,369415,18528011802,18500035875,27.975927,392.14303193093804,50380,12156,2117,522,60,0
368,ouster/forward_center/points,lidar,37290,18502812954,18500035875,2.777079,217.95234076775972,28,1,1,0,0,0
368,ouster/sideward_left/points,lidar,47203,18498663194,18500035875,-1.372681,229.6145625889435,2,2,1,0,0,0
368,ouster/sideward_right/points,lidar,45272,18497667866,18500035875,-2.368009,191.8827530142143,5,1,0,0,0,0
378,conti542/joint_radars/detections,radar,2968,18989527066,19000007500,-10.480434,328.01304752577914,300,137,72,48,33,0
378,aeva/joint_lidars/points,lidar,370947,19028036122,19000007500,28.028622,395.2553988969599,49950,11489,1804,517,96,0
378,ouster/forward_center/points,lidar,37299,19002933274,19000007500,2.925774,215.8735150319204,51,4,2,0,0,0
378,ouster/sideward_left/points,lidar,47151,18998586906,19000007500,-1.420594,60.503587353601745,0,0,0,0,0,0
378,ouster/sideward_right/points,lidar,45284,18997472026,19000007500,-2.535474,193.0662401978989,2,1,0,0,0,0
388,conti542/joint_radars/detections,radar,2936,19489754138,19499989375,-10.235237,327.9714607114685,308,144,67,50,39,0
388,aeva/joint_lidars/points,lidar,373003,19528044570,19499989375,28.055195,397.8463820294871,49311,11136,1492,363,86,0
388,ouster/forward_center/points,lidar,37497,19503004186,19499989375,3.014811,204.5553597715097,47,11,1,0,0,0
388,ouster/sideward_left/points,lidar,47173,19498582298,19499989375,-1.407077,167.35175080547788,1,1,0,0,0,0
388,ouster/sideward_right/points,lidar,45279,19497548570,19499989375,-2.440805,173.94526610058568,2,1,0,0,0,0
398,conti542/joint_radars/detections,radar,2876,19989175066,19999960925,-10.785859,327.95453402097763,364,157,77,60,49,0
398,aeva/joint_lidars/points,lidar,370287,20028012058,19999960925,28.051133,384.7551955102084,44410,13824,1538,378,107,0
398,ouster/forward_center/points,lidar,37379,20003008282,19999960925,3.047357,230.90795510985689,70,24,4,0,0,0
398,ouster/sideward_left/points,lidar,47058,19998569754,19999960925,-1.391171,231.69384945584085,3,2,2,0,0,0
398,ouster/sideward_right/points,lidar,45174,19997787930,19999960925,-2.172995,230.01842757052975,5,2,1,0,0,0
408,conti542/joint_radars/detections,radar,2935,20489502490,20500110000,-10.60751,328.018483481881,396,136,93,74,57,0
408,aeva/joint_lidars/points,lidar,364791,20527991322,20500110000,27.881322,379.2160566084761,41145,12579,1594,343,124,0
408,ouster/forward_center/points,lidar,37487,20502862106,20500110000,2.752106,216.2822950230056,133,6,4,0,0,0
408,ouster/sideward_left/points,lidar,46890,20498586138,20500110000,-1.523862,216.972370722544,3,3,2,0,0,0
408,ouster/sideward_right/points,lidar,44687,20497933338,20500110000,-2.176662,215.41379571597219,5,2,2,0,0,0
420,conti542/joint_radars/detections,radar,2940,21089464602,21100008875,-10.544273,328.016597367336,324,141,90,68,47,0
420,aeva/joint_lidars/points,lidar,368645,21127990042,21100008875,27.981167,382.038291841981,40000,11374,1438,403,169,0
420,ouster/forward_center/points,lidar,37746,21102609434,21100008875,2.600559,198.6855400495242,178,7,0,0,0,0
420,ouster/sideward_left/points,lidar,47082,21098862874,21100008875,-1.146001,206.94812744312628,6,5,1,0,0,0
420,ouster/sideward_right/points,lidar,45086,21097697306,21100008875,-2.311569,197.8386467781008,5,3,0,0,0,0
430,conti542/joint_radars/detections,radar,2938,21589689882,21599990525,-10.300643,327.9579777214394,349,138,103,45,30,0
430,aeva/joint_lidars/points,lidar,368763,21627974170,21599990525,27.983645,397.4379316705346,40499,10690,4130,786,494,0
430,ouster/forward_center/points,lidar,38242,21602642458,21599990525,2.651933,183.99532331781742,228,8,0,0,0,0
430,ouster/sideward_left/points,lidar,47376,21598780698,21599990525,-1.209827,184.71580256031493,8,4,0,0,0,0
430,ouster/sideward_right/points,lidar,45216,21597649690,21599990525,-2.340835,183.17540563409935,3,3,0,0,0,0
440,conti542/joint_radars/detections,radar,2798,22089112858,22099962050,-10.849192,327.9506527415189,363,170,127,51,33,0
440,aeva/joint_lidars/points,lidar,366770,22127984922,22099962050,28.022872,392.02946084776045,39669,11535,4302,1205,852,0
440,ouster/forward_center/points,lidar,39115,22102957338,22099962050,2.995288,181.7374030220677,19,12,0,0,0,0
440,ouster/sideward_left/points,lidar,48050,22098672154,22099962050,-1.289896,185.7563174303332,8,5,0,0,0,0
440,ouster/sideward_right/points,lidar,45206,22097477146,22099962050,-2.484904,168.50422202027264,8,3,0,0,0,0
450,conti542/joint_radars/detections,radar,2577,22589477146,22599943950,-10.466804,327.98077058716507,325,177,76,54,30,0
450,aeva/joint_lidars/points,lidar,363190,22627994906,22599943950,28.050956,377.30833141317555,40876,11617,4341,1373,892,0
450,ouster/forward_center/points,lidar,38003,22603050778,22599943950,3.106828,188.40653304147966,96,12,0,0,0,0
450,ouster/sideward_left/points,lidar,48173,22598616346,22599943950,-1.327604,188.28623594880375,5,5,0,0,0,0
450,ouster/sideward_right/points,lidar,45185,22597443866,22599943950,-2.500084,153.82610640881956,5,4,0,0,0,0
460,conti542/joint_radars/detections,radar,2861,23089743898,23100083600,-10.339702,327.95975595544434,374,151,76,49,34,0
460,aeva/joint_lidars/points,lidar,362084,23127997978,23100083600,27.914378,362.7708932908364,41590,11224,3909,1516,1049,0
460,ouster/forward_center/points,lidar,38038,23103081754,23100083600,2.998154,139.9790088122697,97,0,0,0,0,0
460,ouster/sideward_left/points,lidar,46923,23098601498,23100083600,-1.482102,140.82119431662542,6,0,0,0,0,0
460,ouster/sideward_right/points,lidar,45233,23097512218,23100083600,-2.571382,139.1290701550368,7,0,0,0,0,0
