sync,sensor,modality,points,timestamp_ns,annotation_timestamp_ns,offset_ms,max_planar_range_m,points_ge_100m,points_ge_150m,points_ge_200m,points_ge_250m,points_ge_300m,points_ge_400m
135,conti542/joint_radars/detections,radar,2829,6761643520,6772096233,-10.452713,327.55875014340666,514,186,118,49,17,0
135,aeva/joint_lidars/points,lidar,315599,6800096256,6772096233,28.000023,362.80702169783206,32802,7479,1175,385,80,0
135,ouster/forward_center/points,lidar,56068,6774959616,6772096233,2.863383,217.54626459731287,579,32,3,0,0,0
135,ouster/sideward_left/points,lidar,51266,6770936064,6772096233,-1.160169,217.1283445024692,17,13,5,0,0,0
135,ouster/sideward_right/points,lidar,56087,6769885952,6772096233,-2.210281,216.70676384099332,17,11,3,0,0,0
145,conti542/joint_radars/detections,radar,3166,7261271552,7272077408,-10.805856,327.57869105309686,432,161,96,46,18,0
145,aeva/joint_lidars/points,lidar,313385,7300096768,7272077408,28.01936,345.63331407763854,33476,8722,1411,387,74,0
145,ouster/forward_center/points,lidar,55495,7274978048,7272077408,2.90064,203.06678679126605,526,28,7,0,0,0
145,ouster/sideward_left/points,lidar,50853,7270852096,7272077408,-1.225312,236.37299003518163,18,16,5,0,0,0
145,ouster/sideward_right/points,lidar,55404,7270012928,7272077408,-2.06448,202.19173829057462,15,11,2,0,0,0
155,conti542/joint_radars/detections,radar,3057,7761519360,7772048708,-10.529348,327.55796177291995,391,152,83,44,14,0
155,aeva/joint_lidars/points,lidar,318164,7800110848,7772048708,28.06214,375.55496742429716,30814,9666,1329,386,79,0
155,ouster/forward_center/points,lidar,54194,7775004672,7772048708,2.955964,230.48895239473387,604,40,2,0,0,0
155,ouster/sideward_left/points,lidar,50603,7770671872,7772048708,-1.376836,214.11320489793462,20,19,1,0,0,0
155,ouster/sideward_right/points,lidar,55300,7769861120,7772048708,-2.187588,187.7077049059394,19,14,0,0,0,0
165,conti542/joint_radars/detections,radar,3253,8261692160,8272030058,-10.337898,327.58052035302603,511,190,99,38,17,0
165,aeva/joint_lidars/points,lidar,340069,8300102400,8272030058,28.072342,355.6255775904592,35044,9606,1434,419,88,0
165,ouster/forward_center/points,lidar,51181,8275083264,8272030058,3.053206,234.72545887118258,799,67,1,0,0,0
165,ouster/sideward_left/points,lidar,50938,8270652160,8272030058,-1.377898,231.42375442553183,18,16,1,0,0,0
165,ouster/sideward_right/points,lidar,53444,8269620224,8272030058,-2.409834,185.37248945868606,20,13,0,0,0,0
175,conti542/joint_radars/detections,radar,3429,8761378560,8772001358,-10.622798,327.5777444575107,548,199,88,37,18,0
175,aeva/joint_lidars/points,lidar,357605,8800110848,8772001358,28.10949,383.2098212810826,35952,10646,1654,402,113,0
175,ouster/forward_center/points,lidar,50870,8774952192,8772001358,2.950834,234.57337124498986,671,55,2,0,0,0
175,ouster/sideward_left/points,lidar,50608,8770720000,8772001358,-1.281358,184.5641123205471,12,12,0,0,0,0
175,ouster/sideward_right/points,lidar,53545,8769482752,8772001358,-2.518606,184.38979135981782,16,13,0,0,0,0
185,conti542/joint_radars/detections,radar,3364,9261595904,9272150058,-10.554154,327.7075574165445,583,186,87,43,24,0
185,aeva/joint_lidars/points,lidar,318367,9300123904,9272150058,27.973846,389.28016241674817,31838,11076,2191,394,111,0
185,ouster/forward_center/points,lidar,51549,9274882304,9272150058,2.732246,183.67172592225148,475,38,0,0,0,0
185,ouster/sideward_left/points,lidar,49775,9270820608,9272150058,-1.32945,206.49499055621018,17,13,2,0,0,0
185,ouster/sideward_right/points,lidar,52992,9269621504,9272150058,-2.528554,183.4087436919656,22,11,0,0,0,0
195,conti542/joint_radars/detections,radar,3256,9761689344,9772121283,-10.431939,327.64404908577507,556,223,94,40,22,0
195,aeva/joint_lidars/points,lidar,314260,9800119040,9772121283,27.997757,347.8665743603951,25606,11079,2147,335,81,0
195,ouster/forward_center/points,lidar,52499,9774655488,9772121283,2.534205,205.82677342026727,565,56,1,0,0,0
195,ouster/sideward_left/points,lidar,49880,9770934016,9772121283,-1.187267,192.15143272563694,17,15,0,0,0,0
195,ouster/sideward_right/points,lidar,53711,9769821952,9772121283,-2.299331,182.47138883148244,20,9,0,0,0,0
205,conti542/joint_radars/detections,radar,3239,10261229824,10272102658,-10.872834,327.6358321706177,544,200,76,30,17,0
205,aeva/joint_lidars/points,lidar,324139,10300096768,10272102658,27.99411,362.2673825936777,23821,11828,2569,428,113,0
205,ouster/forward_center/points,lidar,51557,10274625024,10272102658,2.522366,201.09328716121905,664,64,2,0,0,0
205,ouster/sideward_left/points,lidar,49863,10270862080,10272102658,-1.240578,205.17253276747036,17,16,2,0,0,0
205,ouster/sideward_right/points,lidar,53903,10270018304,10272102658,-2.084354,181.5616979020664,24,10,0,0,0,0
217,conti542/joint_radars/detections,radar,3266,10861272832,10872001233,-10.728401,327.71748284866294,610,261,74,33,8,0
217,aeva/joint_lidars/points,lidar,323062,10900080640,10872001233,28.079407,360.8572815740409,25206,10463,2432,495,38,0
217,ouster/forward_center/points,lidar,51770,10874957312,10872001233,2.956079,214.7087920982908,820,51,2,0,0,0
217,ouster/sideward_left/points,lidar,49306,10870647040,10872001233,-1.354193,205.3403905134501,16,14,1,0,0,0
217,ouster/sideward_right/points,lidar,54191,10869751552,10872001233,-2.249681,182.85906264941758,15,12,0,0,0,0
227,conti542/joint_radars/detections,radar,3213,11361565696,11372149908,-10.584212,327.6565191099578,642,232,64,25,12,0
227,aeva/joint_lidars/points,lidar,315751,11400062208,11372149908,27.9123,393.9298939802807,24860,9327,2619,377,32,0
227,ouster/forward_center/points,lidar,52051,11375112960,11372149908,2.963052,200.30193597004615,359,27,1,0,0,0
227,ouster/sideward_left/points,lidar,49863,11370694144,11372149908,-1.455764,211.80150512939065,21,15,2,0,0,0
227,ouster/sideward_right/points,lidar,54637,11369609216,11372149908,-2.540692,179.60020459336695,15,9,0,0,0,0
237,conti542/joint_radars/detections,radar,3114,11861687296,11872121208,-10.433912,327.6626901239746,633,231,49,27,13,0
237,aeva/joint_lidars/points,lidar,314505,11900051200,11872121208,27.929992,380.37061598895605,29072,9926,2830,320,31,0
237,ouster/forward_center/points,lidar,52999,11874902272,11872121208,2.781064,185.94786457072564,134,38,0,0,0,0
237,ouster/sideward_left/points,lidar,49679,11870811648,11872121208,-1.30956,226.046819941486,18,14,1,0,0,0
237,ouster/sideward_right/points,lidar,54584,11869538304,11872121208,-2.582904,184.9944033419547,17,13,0,0,0,0
247,conti542/joint_radars/detections,radar,2967,12361218560,12372102583,-10.884023,323.0678385573385,513,190,42,19,8,0
247,aeva/joint_lidars/points,lidar,311608,12400032512,12372102583,27.929929,388.47969267149796,28240,11788,2337,318,60,0
247,ouster/forward_center/points,lidar,55080,12374710784,12372102583,2.608201,178.02325672582853,128,27,0,0,0,0
247,ouster/sideward_left/points,lidar,49145,12370929408,12372102583,-1.173175,239.1387261567692,16,12,1,0,0,0
247,ouster/sideward_right/points,lidar,54507,12369527296,12372102583,-2.575287,177.8053580007727,15,10,0,0,0,0
257,conti542/joint_radars/detections,radar,2901,12861555456,12872073733,-10.518277,323.07667127458785,503,174,41,13,6,0
257,aeva/joint_lidars/points,lidar,304380,12900017152,12872073733,27.943419,356.82488904649875,29394,10696,2508,364,81,0
257,ouster/forward_center/points,lidar,54767,12874575104,12872073733,2.501371,177.07155856239382,135,29,0,0,0,0
257,ouster/sideward_left/points,lidar,50001,12870720512,12872073733,-1.353221,224.53778014541538,18,12,1,0,0,0
257,ouster/sideward_right/points,lidar,55025,12869718272,12872073733,-2.355461,176.82508390179825,15,10,0,0,0,0
267,conti542/joint_radars/detections,radar,3030,13361675264,13372054983,-10.379719,327.3809323906553,528,213,38,14,8,0
267,aeva/joint_lidars/points,lidar,286772,13400015872,13372054983,27.960889,328.6812494396836,30579,11188,2514,503,53,0
267,ouster/forward_center/points,lidar,54671,13374610944,13372054983,2.555961,230.87577690281555,329,33,1,0,0,0
267,ouster/sideward_left/points,lidar,50414,13370618112,13372054983,-1.436871,176.1972976037237,16,6,0,0,0,0
267,ouster/sideward_right/points,lidar,54763,13369856256,13372054983,-2.198727,175.9563788951139,21,11,0,0,0,0
277,conti542/joint_radars/detections,radar,3126,13861238528,13872026383,-10.787855,327.5097794062248,621,224,55,22,9,0
277,aeva/joint_lidars/points,lidar,304038,13899993088,13872026383,27.966705,367.074510360272,31414,11337,2754,486,53,0
277,ouster/forward_center/points,lidar,54795,13874784256,13872026383,2.757873,227.25934374370757,272,45,3,0,0,0
277,ouster/sideward_left/points,lidar,50197,13870652416,13872026383,-1.373967,210.5462889664444,13,7,1,0,0,0
277,ouster/sideward_right/points,lidar,55298,13869960192,13872026383,-2.066191,188.47536645969757,19,12,0,0,0,0
287,conti542/joint_radars/detections,radar,3074,14361569024,14372008083,-10.439059,325.705130059779,574,227,45,18,8,0
287,aeva/joint_lidars/points,lidar,321066,14399986432,14372008083,27.978349,381.63325904749416,28589,10523,2769,444,50,0
287,ouster/forward_center/points,lidar,55669,14374885632,14372008083,2.877549,180.35073795567993,216,40,0,0,0,0
287,ouster/sideward_left/points,lidar,49806,14370691584,14372008083,-1.316499,174.14878035682688,12,7,0,0,0,0
287,ouster/sideward_right/points,lidar,54672,14369779968,14372008083,-2.228115,173.92926038814866,14,9,0,0,0,0
297,conti542/joint_radars/detections,radar,3013,14861539072,14872146683,-10.607611,327.4826583245274,589,231,58,24,13,0
297,aeva/joint_lidars/points,lidar,326227,14899993600,14872146683,27.846917,323.3817826888559,22885,7678,3048,470,37,0
297,ouster/forward_center/points,lidar,56274,14875105024,14872146683,2.958341,235.07883873098785,253,18,2,0,0,0
297,ouster/sideward_left/points,lidar,49810,14870765056,14872146683,-1.381627,172.92661385476987,9,1,0,0,0,0
297,ouster/sideward_right/points,lidar,55386,14869628160,14872146683,-2.518523,154.7447213461238,10,1,0,0,0,0
307,conti542/joint_radars/detections,radar,3058,15361269504,15372127658,-10.858154,327.5033855935673,572,233,76,40,26,0
307,aeva/joint_lidars/points,lidar,325344,15399992576,15372127658,27.864918,377.0408009637034,22430,5551,2049,344,37,0
307,ouster/forward_center/points,lidar,56202,15374858752,15372127658,2.731094,220.75222044020586,315,26,1,0,0,0
307,ouster/sideward_left/points,lidar,49505,15370918400,15372127658,-1.209258,171.8738817836894,11,4,0,0,0,0
307,ouster/sideward_right/points,lidar,55270,15369520896,15372127658,-2.606762,215.78477030311407,9,3,1,0,0,0
319,conti542/joint_radars/detections,radar,2951,15961231360,15972026533,-10.795173,327.41548101450405,552,251,88,35,10,0
319,aeva/joint_lidars/points,lidar,317353,15999988736,15972026533,27.962203,323.8891283861511,20317,6896,2449,312,30,0
319,ouster/forward_center/points,lidar,55397,15974743296,15972026533,2.716763,190.60676817953185,131,62,0,0,0,0
319,ouster/sideward_left/points,lidar,49428,15970651392,15972026533,-1.375141,205.1928666220074,9,1,1,0,0,0
319,ouster/sideward_right/points,lidar,56001,15969825536,15972026533,-2.200997,177.23015374980037,5,1,0,0,0,0
329,conti542/joint_radars/detections,radar,2924,16461558272,16472008333,-10.450061,327.6350256229792,585,247,99,33,16,0
329,aeva/joint_lidars/points,lidar,315165,16499981568,16472008333,27.973235,328.5892015666846,27822,8629,4458,610,10,0
329,ouster/forward_center/points,lidar,54661,16475037952,16472008333,3.029619,208.53420715851556,107,54,2,0,0,0
329,ouster/sideward_left/points,lidar,49388,16470648320,16472008333,-1.360013,155.44276694506877,9,3,0,0,0,0
329,ouster/sideward_right/points,lidar,56019,16469990400,16472008333,-2.017933,213.56107632808025,11,4,1,0,0,0
339,conti542/joint_radars/detections,radar,2744,16961564672,16972147258,-10.582586,327.5660876516914,516,223,93,27,21,0
339,aeva/joint_lidars/points,lidar,311149,16999974144,16972147258,27.826886,361.30630299137215,25243,6144,3964,633,26,0
339,ouster/forward_center/points,lidar,54895,16975054848,16972147258,2.90759,248.19894429476125,105,83,4,0,0,0
339,ouster/sideward_left/points,lidar,49591,16970732032,16972147258,-1.415226,205.01929228461216,33,7,2,0,0,0
339,ouster/sideward_right/points,lidar,56584,16969987840,16972147258,-2.159418,168.11145732737364,12,3,0,0,0,0
349,conti542/joint_radars/detections,radar,2606,17461335296,17472128983,-10.793687,327.55894164927605,503,258,87,24,15,0
349,aeva/joint_lidars/points,lidar,295326,17499968256,17472128983,27.839273,379.7501157366436,22518,5552,2643,722,48,0
349,ouster/forward_center/points,lidar,54371,17474915584,17472128983,2.786601,234.03741883179558,39,17,2,0,0,0
349,ouster/sideward_left/points,lidar,49603,17470843392,17472128983,-1.285591,183.71429804137694,25,4,0,0,0,0
349,ouster/sideward_right/points,lidar,57291,17469736448,17472128983,-2.392535,169.5192729881687,9,3,0,0,0,0
359,conti542/joint_radars/detections,radar,2547,17961515264,17972100533,-10.585269,327.6037908210992,499,239,42,19,12,0
359,aeva/joint_lidars/points,lidar,301898,17999987968,17972100533,27.887435,346.6461392140715,21858,6900,2130,916,55,0
359,ouster/forward_center/points,lidar,53648,17974637056,17972100533,2.536523,209.57790896262918,35,14,1,0,0,0
359,ouster/sideward_left/points,lidar,49389,17970991616,17972100533,-1.108917,197.91743571842557,21,4,0,0,0,0
359,ouster/sideward_right/points,lidar,57594,17969622272,17972100533,-2.478261,193.2351061323777,13,1,0,0,0,0
369,conti542/joint_radars/detections,radar,2595,18461678080,18472082308,-10.404228,327.6015681901583,507,224,45,15,12,0
369,aeva/joint_lidars/points,lidar,308371,18499996160,18472082308,27.913852,360.30097063844727,20537,5823,1677,948,64,0
369,ouster/forward_center/points,lidar,52501,18474594560,18472082308,2.512252,212.5461149903008,41,14,1,0,0,0
369,ouster/sideward_left/points,lidar,48977,18470873344,18472082308,-1.208964,212.35255421469688,15,4,2,0,0,0
369,ouster/sideward_right/points,lidar,58577,18469453568,18472082308,-2.62874,177.65301308755446,11,1,0,0,0,0
379,conti542/joint_radars/detections,radar,2609,18961204992,18972053933,-10.848941,327.59207720246036,514,250,48,31,23,0
379,aeva/joint_lidars/points,lidar,304708,19000000768,18972053933,27.946835,374.16504324688265,22729,7196,1700,1020,85,0
379,ouster/forward_center/points,lidar,52282,18974680832,18972053933,2.626899,235.89084450113398,55,11,2,0,0,0
379,ouster/sideward_left/points,lidar,48961,18970765056,18972053933,-1.288877,226.31286562649984,16,11,1,0,0,0
379,ouster/sideward_right/points,lidar,57544,18969518592,18972053933,-2.535341,176.2750107790059,8,2,0,0,0,0
389,conti542/joint_radars/detections,radar,2592,19461564160,19472035608,-10.471448,327.5743808450459,516,245,35,21,10,0
389,aeva/joint_lidars/points,lidar,296081,19500006912,19472035608,27.971304,389.59170265854084,23212,6737,1949,1098,112,0
389,ouster/forward_center/points,lidar,52410,19474841856,19472035608,2.806248,236.48825856301465,40,5,2,0,0,0
389,ouster/sideward_left/points,lidar,48732,19470666240,19472035608,-1.369368,189.3525817754653,13,6,0,0,0,0
389,ouster/sideward_right/points,lidar,57306,19469664256,19472035608,-2.371352,183.07627427830133,16,2,0,0,0,0
399,conti542/joint_radars/detections,radar,2544,19961548800,19972007158,-10.458358,327.5902986888305,455,190,41,23,10,0
399,aeva/joint_lidars/points,lidar,315136,19999998976,19972007158,27.991818,359.3390618735433,23089,5509,2255,1154,114,0
399,ouster/forward_center/points,lidar,52145,19975095808,19972007158,3.08865,163.02903925896692,36,1,0,0,0,0
399,ouster/sideward_left/points,lidar,48717,19970641664,19972007158,-1.365494,186.08615262880338,7,4,0,0,0,0
399,ouster/sideward_right/points,lidar,57505,19969958912,19972007158,-2.048246,173.4601682902588,11,2,0,0,0,0
409,conti542/joint_radars/detections,radar,2527,20461289728,20472156283,-10.866555,327.6499003169573,461,166,26,21,8,0
409,aeva/joint_lidars/points,lidar,320179,20500000768,20472156283,27.844485,363.0742909142007,18930,4574,2155,1045,87,0
409,ouster/forward_center/points,lidar,52147,20475048448,20472156283,2.892165,220.86508452025777,38,4,2,0,0,0
409,ouster/sideward_left/points,lidar,48824,20470668800,20472156283,-1.487483,200.1966038211678,5,2,2,0,0,0
409,ouster/sideward_right/points,lidar,57348,20469958912,20472156283,-2.197371,232.9619746970644,13,1,1,0,0,0
421,conti542/joint_radars/detections,radar,2308,21061245952,21072055158,-10.809206,326.5759489780009,408,154,18,11,2,0
421,aeva/joint_lidars/points,lidar,310185,21100003840,21072055158,27.948682,385.93686135676694,19255,5920,2667,1228,115,0
421,ouster/forward_center/points,lidar,51827,21074619904,21072055158,2.564746,221.18170294788132,37,2,1,0,0,0
421,ouster/sideward_left/points,lidar,49870,21070974720,21072055158,-1.080438,132.6858220505162,3,0,0,0,0,0
421,ouster/sideward_right/points,lidar,56976,21069467648,21072055158,-2.58751,215.925816288736,10,1,1,0,0,0
431,conti542/joint_radars/detections,radar,2515,21561538816,21572036658,-10.497842,321.67452312520123,440,158,29,6,2,0
431,aeva/joint_lidars/points,lidar,304307,21600021248,21572036658,27.98459,370.7949557667354,24818,8419,3657,1226,109,0
431,ouster/forward_center/points,lidar,51936,21574566144,21572036658,2.529486,147.0430014446292,69,0,0,0,0,0
431,ouster/sideward_left/points,lidar,48528,21570840832,21572036658,-1.195826,115.56587970044582,3,0,0,0,0,0
431,ouster/sideward_right/points,lidar,56758,21569457664,21572036658,-2.578994,163.6421685926603,14,1,0,0,0,0
441,conti542/joint_radars/detections,radar,2570,22061562112,22072008083,-10.445971,327.5842922420856,507,193,41,3,1,0
441,aeva/joint_lidars/points,lidar,307907,22100038912,22072008083,28.030829,356.55852474338343,20763,6763,2530,1021,138,0
441,ouster/forward_center/points,lidar,52123,22074852352,22072008083,2.844269,148.38268300054293,39,0,0,0,0,0
441,ouster/sideward_left/points,lidar,48528,22070780416,22072008083,-1.227667,160.95123678287686,9,1,0,0,0,0
441,ouster/sideward_right/points,lidar,56613,22069628928,22072008083,-2.379155,147.51146077280757,18,0,0,0,0,0
451,conti542/joint_radars/detections,radar,2536,22561328896,22572156883,-10.827987,327.58543358477647,423,196,51,6,1,0
451,aeva/joint_lidars/points,lidar,329471,22600041728,22572156883,27.884845,344.4595374994853,17210,6760,2962,1396,139,0
451,ouster/forward_center/points,lidar,52121,22575053824,22572156883,2.896941,208.44489272712386,49,2,1,0,0,0
451,ouster/sideward_left/points,lidar,48315,22570705408,22572156883,-1.451475,127.09142155360927,5,0,0,0,0,0
451,ouster/sideward_right/points,lidar,56447,22569763072,22572156883,-2.393811,165.81514414109324,16,3,0,0,0,0
