sync,annotation_index,reason
115,72,invalid_3d
115,73,invalid_3d
115,74,invalid_3d
115,75,invalid_3d
115,76,invalid_3d
115,77,invalid_3d
115,78,invalid_3d
115,79,invalid_3d
115,80,invalid_3d
115,81,invalid_3d
115,82,invalid_3d
115,83,invalid_3d
115,84,invalid_3d
125,46,ego_vehicle
125,47,ego_vehicle
125,51,invalid_3d
125,52,invalid_3d
125,53,invalid_3d
125,54,invalid_3d
125,55,invalid_3d
125,56,invalid_3d
125,57,invalid_3d
125,58,invalid_3d
125,59,invalid_3d
125,60,invalid_3d
125,61,invalid_3d
125,62,invalid_3d
125,63,invalid_3d
125,64,invalid_3d
125,65,invalid_3d
125,66,invalid_3d
125,67,invalid_3d
125,68,invalid_3d
125,69,invalid_3d
125,70,invalid_3d
125,71,invalid_3d
125,72,invalid_3d
125,73,invalid_3d
125,74,invalid_3d
125,75,invalid_3d
125,76,invalid_3d
125,77,invalid_3d
125,78,invalid_3d
125,79,invalid_3d
125,80,invalid_3d
125,81,invalid_3d
125,82,invalid_3d
125,83,invalid_3d
125,84,invalid_3d
125,85,invalid_3d
125,86,invalid_3d
125,87,invalid_3d
125,88,invalid_3d
125,89,invalid_3d
135,45,ego_vehicle
135,46,ego_vehicle
135,51,invalid_3d
135,52,invalid_3d
135,53,invalid_3d
135,54,invalid_3d
135,55,invalid_3d
135,56,invalid_3d
135,57,invalid_3d
135,58,invalid_3d
135,59,invalid_3d
135,60,invalid_3d
135,61,invalid_3d
135,62,invalid_3d
135,63,invalid_3d
135,64,invalid_3d
135,65,invalid_3d
135,66,invalid_3d
135,67,invalid_3d
135,68,invalid_3d
135,69,invalid_3d
135,70,invalid_3d
135,71,invalid_3d
135,72,invalid_3d
135,73,invalid_3d
135,74,invalid_3d
135,75,invalid_3d
135,76,invalid_3d
135,77,invalid_3d
135,78,invalid_3d
135,79,invalid_3d
135,80,invalid_3d
135,81,invalid_3d
135,82,invalid_3d
135,83,invalid_3d
135,84,invalid_3d
135,85,invalid_3d
135,86,invalid_3d
135,87,invalid_3d
135,88,invalid_3d
145,45,ego_vehicle
145,46,ego_vehicle
145,51,invalid_3d
145,52,invalid_3d
145,53,invalid_3d
145,54,invalid_3d
145,55,invalid_3d
145,56,invalid_3d
145,57,invalid_3d
145,58,invalid_3d
145,59,invalid_3d
145,60,invalid_3d
145,61,invalid_3d
145,62,invalid_3d
145,63,invalid_3d
145,64,invalid_3d
145,65,invalid_3d
145,66,invalid_3d
145,67,invalid_3d
145,68,invalid_3d
145,69,invalid_3d
145,70,invalid_3d
145,71,invalid_3d
145,72,invalid_3d
145,73,invalid_3d
145,74,invalid_3d
145,75,invalid_3d
145,76,invalid_3d
145,77,invalid_3d
145,78,invalid_3d
145,79,invalid_3d
145,80,invalid_3d
145,81,invalid_3d
145,82,invalid_3d
145,83,invalid_3d
145,84,invalid_3d
145,85,invalid_3d
145,86,invalid_3d
145,87,invalid_3d
155,41,ego_vehicle
155,42,ego_vehicle
155,49,invalid_3d
155,50,invalid_3d
155,51,invalid_3d
155,52,invalid_3d
155,53,invalid_3d
155,54,invalid_3d
155,55,invalid_3d
155,56,invalid_3d
155,57,invalid_3d
155,58,invalid_3d
155,59,invalid_3d
155,60,invalid_3d
155,61,invalid_3d
155,62,invalid_3d
155,63,invalid_3d
155,64,invalid_3d
155,65,invalid_3d
155,66,invalid_3d
155,67,invalid_3d
155,68,invalid_3d
155,69,invalid_3d
155,70,invalid_3d
155,71,invalid_3d
155,72,invalid_3d
155,73,invalid_3d
155,74,invalid_3d
155,75,invalid_3d
155,76,invalid_3d
155,77,invalid_3d
155,78,invalid_3d
155,79,invalid_3d
155,80,invalid_3d
155,81,invalid_3d
155,82,invalid_3d
155,83,invalid_3d
155,84,invalid_3d
155,85,invalid_3d
155,86,invalid_3d
155,87,invalid_3d
155,88,invalid_3d
155,89,invalid_3d
165,40,ego_vehicle
165,41,ego_vehicle
165,48,invalid_3d
165,49,invalid_3d
165,50,invalid_3d
165,51,invalid_3d
165,52,invalid_3d
165,53,invalid_3d
165,54,invalid_3d
165,55,invalid_3d
165,56,invalid_3d
165,57,invalid_3d
165,58,invalid_3d
165,59,invalid_3d
165,60,invalid_3d
165,61,invalid_3d
165,62,invalid_3d
165,63,invalid_3d
165,64,invalid_3d
165,65,invalid_3d
165,66,invalid_3d
165,67,invalid_3d
165,68,invalid_3d
165,69,invalid_3d
165,70,invalid_3d
165,71,invalid_3d
165,72,invalid_3d
165,73,invalid_3d
165,74,invalid_3d
165,75,invalid_3d
165,76,invalid_3d
165,77,invalid_3d
165,78,invalid_3d
165,79,invalid_3d
165,80,invalid_3d
165,81,invalid_3d
165,82,invalid_3d
165,83,invalid_3d
165,84,invalid_3d
165,85,invalid_3d
175,39,ego_vehicle
175,40,ego_vehicle
175,48,invalid_3d
175,49,invalid_3d
175,50,invalid_3d
175,51,invalid_3d
175,52,invalid_3d
175,53,invalid_3d
175,54,invalid_3d
175,55,invalid_3d
175,56,invalid_3d
175,57,invalid_3d
175,58,invalid_3d
175,59,invalid_3d
175,60,invalid_3d
175,61,invalid_3d
175,62,invalid_3d
175,63,invalid_3d
175,64,invalid_3d
175,65,invalid_3d
175,66,invalid_3d
175,67,invalid_3d
175,68,invalid_3d
175,69,invalid_3d
175,70,invalid_3d
175,71,invalid_3d
175,72,invalid_3d
175,73,invalid_3d
175,74,invalid_3d
175,75,invalid_3d
175,76,invalid_3d
175,77,invalid_3d
175,78,invalid_3d
185,40,ego_vehicle
185,41,ego_vehicle
185,48,invalid_3d
185,49,invalid_3d
185,50,invalid_3d
185,51,invalid_3d
185,52,invalid_3d
185,53,invalid_3d
185,54,invalid_3d
185,55,invalid_3d
185,56,invalid_3d
185,57,invalid_3d
185,58,invalid_3d
185,59,invalid_3d
185,60,invalid_3d
185,61,invalid_3d
185,62,invalid_3d
185,63,invalid_3d
185,64,invalid_3d
185,65,invalid_3d
185,66,invalid_3d
185,67,invalid_3d
185,68,invalid_3d
185,69,invalid_3d
185,70,invalid_3d
185,71,invalid_3d
185,72,invalid_3d
185,73,invalid_3d
185,74,invalid_3d
185,75,invalid_3d
185,76,invalid_3d
185,77,invalid_3d
185,78,invalid_3d
195,41,ego_vehicle
195,42,ego_vehicle
195,47,invalid_3d
195,48,invalid_3d
195,49,invalid_3d
195,50,invalid_3d
195,51,invalid_3d
195,52,invalid_3d
195,53,invalid_3d
195,54,invalid_3d
195,55,invalid_3d
195,56,invalid_3d
195,57,invalid_3d
195,58,invalid_3d
195,59,invalid_3d
195,60,invalid_3d
195,61,invalid_3d
195,62,invalid_3d
195,63,invalid_3d
195,64,invalid_3d
195,65,invalid_3d
195,66,invalid_3d
195,67,invalid_3d
195,68,invalid_3d
195,69,invalid_3d
195,70,invalid_3d
195,71,invalid_3d
195,72,invalid_3d
205,41,ego_vehicle
205,42,ego_vehicle
205,47,invalid_3d
205,48,invalid_3d
205,49,invalid_3d
205,50,invalid_3d
205,51,invalid_3d
205,52,invalid_3d
205,53,invalid_3d
205,54,invalid_3d
205,55,invalid_3d
205,56,invalid_3d
205,57,invalid_3d
205,58,invalid_3d
205,59,invalid_3d
205,60,invalid_3d
205,61,invalid_3d
205,62,invalid_3d
205,63,invalid_3d
205,64,invalid_3d
205,65,invalid_3d
205,66,invalid_3d
205,67,invalid_3d
205,68,invalid_3d
205,69,invalid_3d
205,70,invalid_3d
205,71,invalid_3d
205,72,invalid_3d
205,73,invalid_3d
217,41,ego_vehicle
217,42,ego_vehicle
217,46,invalid_3d
217,47,invalid_3d
217,48,invalid_3d
217,49,invalid_3d
217,50,invalid_3d
217,51,invalid_3d
217,52,invalid_3d
217,53,invalid_3d
217,54,invalid_3d
217,55,invalid_3d
217,56,invalid_3d
217,57,invalid_3d
217,58,invalid_3d
217,59,invalid_3d
217,60,invalid_3d
217,61,invalid_3d
217,62,invalid_3d
217,63,invalid_3d
217,64,invalid_3d
217,65,invalid_3d
217,66,invalid_3d
217,67,invalid_3d
217,68,invalid_3d
217,69,invalid_3d
217,70,invalid_3d
217,71,invalid_3d
217,72,invalid_3d
217,73,invalid_3d
217,74,invalid_3d
217,75,invalid_3d
227,45,ego_vehicle
227,46,ego_vehicle
227,49,invalid_3d
227,50,invalid_3d
227,51,invalid_3d
227,52,invalid_3d
227,53,invalid_3d
227,54,invalid_3d
227,55,invalid_3d
227,56,invalid_3d
227,57,invalid_3d
227,58,invalid_3d
227,59,invalid_3d
227,60,invalid_3d
227,61,invalid_3d
227,62,invalid_3d
227,63,invalid_3d
227,64,invalid_3d
227,65,invalid_3d
227,66,invalid_3d
227,67,invalid_3d
227,68,invalid_3d
227,69,invalid_3d
227,70,invalid_3d
227,71,invalid_3d
227,72,invalid_3d
237,42,ego_vehicle
237,43,ego_vehicle
237,49,invalid_3d
237,50,invalid_3d
237,51,invalid_3d
237,52,invalid_3d
237,53,invalid_3d
237,54,invalid_3d
237,55,invalid_3d
237,56,invalid_3d
237,57,invalid_3d
237,58,invalid_3d
237,59,invalid_3d
237,60,invalid_3d
237,61,invalid_3d
237,62,invalid_3d
237,63,invalid_3d
237,64,invalid_3d
237,65,invalid_3d
247,40,ego_vehicle
247,41,ego_vehicle
247,49,invalid_3d
247,50,invalid_3d
247,51,invalid_3d
247,52,invalid_3d
247,53,invalid_3d
247,54,invalid_3d
247,55,invalid_3d
247,56,invalid_3d
247,57,invalid_3d
247,58,invalid_3d
247,59,invalid_3d
247,60,invalid_3d
247,61,invalid_3d
247,62,invalid_3d
247,63,invalid_3d
247,64,invalid_3d
247,65,invalid_3d
257,41,ego_vehicle
257,42,ego_vehicle
257,49,invalid_3d
257,50,invalid_3d
257,51,invalid_3d
257,52,invalid_3d
257,53,invalid_3d
257,54,invalid_3d
257,55,invalid_3d
257,56,invalid_3d
257,57,invalid_3d
257,58,invalid_3d
257,59,invalid_3d
257,60,invalid_3d
257,61,invalid_3d
257,62,invalid_3d
257,63,invalid_3d
257,64,invalid_3d
257,65,invalid_3d
257,66,invalid_3d
267,39,ego_vehicle
267,40,ego_vehicle
267,45,invalid_3d
267,46,invalid_3d
267,47,invalid_3d
267,48,invalid_3d
267,49,invalid_3d
267,50,invalid_3d
267,51,invalid_3d
267,52,invalid_3d
267,53,invalid_3d
267,54,invalid_3d
267,55,invalid_3d
267,56,invalid_3d
267,57,invalid_3d
267,58,invalid_3d
267,59,invalid_3d
267,60,invalid_3d
267,61,invalid_3d
277,35,ego_vehicle
277,36,ego_vehicle
277,44,invalid_3d
277,45,invalid_3d
277,46,invalid_3d
277,47,invalid_3d
277,48,invalid_3d
277,49,invalid_3d
277,50,invalid_3d
277,51,invalid_3d
277,52,invalid_3d
277,53,invalid_3d
277,54,invalid_3d
277,55,invalid_3d
277,56,invalid_3d
277,57,invalid_3d
277,58,invalid_3d
277,59,invalid_3d
287,35,ego_vehicle
287,36,ego_vehicle
287,41,invalid_3d
287,42,invalid_3d
287,43,invalid_3d
287,44,invalid_3d
287,45,invalid_3d
287,46,invalid_3d
287,47,invalid_3d
287,48,invalid_3d
287,49,invalid_3d
287,50,invalid_3d
287,51,invalid_3d
287,52,invalid_3d
287,53,invalid_3d
287,54,invalid_3d
287,55,invalid_3d
297,34,ego_vehicle
297,35,ego_vehicle
297,39,invalid_3d
297,40,invalid_3d
297,41,invalid_3d
297,42,invalid_3d
297,43,invalid_3d
297,44,invalid_3d
297,45,invalid_3d
297,46,invalid_3d
297,47,invalid_3d
297,48,invalid_3d
297,49,invalid_3d
297,50,invalid_3d
297,51,invalid_3d
297,52,invalid_3d
297,53,invalid_3d
297,54,invalid_3d
297,55,invalid_3d
297,56,invalid_3d
297,57,invalid_3d
297,58,invalid_3d
297,59,invalid_3d
297,60,invalid_3d
297,61,invalid_3d
297,62,invalid_3d
297,63,invalid_3d
307,34,ego_vehicle
307,35,ego_vehicle
307,38,invalid_3d
307,39,invalid_3d
307,40,invalid_3d
307,41,invalid_3d
307,42,invalid_3d
307,43,invalid_3d
307,44,invalid_3d
307,45,invalid_3d
307,46,invalid_3d
307,47,invalid_3d
307,48,invalid_3d
307,49,invalid_3d
307,50,invalid_3d
307,51,invalid_3d
307,52,invalid_3d
307,53,invalid_3d
307,54,invalid_3d
307,55,invalid_3d
307,56,invalid_3d
307,57,invalid_3d
307,58,invalid_3d
307,59,invalid_3d
307,60,invalid_3d
307,61,invalid_3d
307,62,invalid_3d
319,35,ego_vehicle
319,36,ego_vehicle
319,39,invalid_3d
319,40,invalid_3d
319,41,invalid_3d
319,42,invalid_3d
319,43,invalid_3d
319,44,invalid_3d
319,45,invalid_3d
319,46,invalid_3d
319,47,invalid_3d
319,48,invalid_3d
319,49,invalid_3d
319,50,invalid_3d
319,51,invalid_3d
319,52,invalid_3d
319,53,invalid_3d
319,54,invalid_3d
319,55,invalid_3d
319,56,invalid_3d
319,57,invalid_3d
319,58,invalid_3d
319,59,invalid_3d
319,60,invalid_3d
319,61,invalid_3d
319,62,invalid_3d
319,63,invalid_3d
319,64,invalid_3d
319,65,invalid_3d
329,33,ego_vehicle
329,34,ego_vehicle
329,38,invalid_3d
329,39,invalid_3d
329,40,invalid_3d
329,41,invalid_3d
329,42,invalid_3d
329,43,invalid_3d
329,44,invalid_3d
329,45,invalid_3d
329,46,invalid_3d
329,47,invalid_3d
329,48,invalid_3d
329,49,invalid_3d
329,50,invalid_3d
329,51,invalid_3d
329,52,invalid_3d
329,53,invalid_3d
329,54,invalid_3d
329,55,invalid_3d
329,56,invalid_3d
329,57,invalid_3d
329,58,invalid_3d
339,34,ego_vehicle
339,35,ego_vehicle
339,38,invalid_3d
339,39,invalid_3d
339,40,invalid_3d
339,41,invalid_3d
339,42,invalid_3d
339,43,invalid_3d
339,44,invalid_3d
339,45,invalid_3d
339,46,invalid_3d
339,47,invalid_3d
339,48,invalid_3d
339,49,invalid_3d
339,50,invalid_3d
339,51,invalid_3d
339,52,invalid_3d
339,53,invalid_3d
339,54,invalid_3d
339,55,invalid_3d
339,56,invalid_3d
339,57,invalid_3d
339,58,invalid_3d
339,59,invalid_3d
339,60,invalid_3d
339,61,invalid_3d
339,62,invalid_3d
339,63,invalid_3d
339,64,invalid_3d
339,65,invalid_3d
339,66,invalid_3d
339,67,invalid_3d
339,68,invalid_3d
339,69,invalid_3d
349,31,ego_vehicle
349,32,ego_vehicle
349,35,invalid_3d
349,36,invalid_3d
349,37,invalid_3d
349,38,invalid_3d
349,39,invalid_3d
349,40,invalid_3d
349,41,invalid_3d
349,42,invalid_3d
349,43,invalid_3d
349,44,invalid_3d
349,45,invalid_3d
349,46,invalid_3d
349,47,invalid_3d
349,48,invalid_3d
349,49,invalid_3d
349,50,invalid_3d
349,51,invalid_3d
349,52,invalid_3d
349,53,invalid_3d
349,54,invalid_3d
349,55,invalid_3d
349,56,invalid_3d
349,57,invalid_3d
349,58,invalid_3d
359,30,ego_vehicle
359,31,ego_vehicle
359,35,invalid_3d
359,36,invalid_3d
359,37,invalid_3d
359,38,invalid_3d
359,39,invalid_3d
359,40,invalid_3d
359,41,invalid_3d
359,42,invalid_3d
359,43,invalid_3d
359,44,invalid_3d
359,45,invalid_3d
359,46,invalid_3d
359,47,invalid_3d
359,48,invalid_3d
359,49,invalid_3d
359,50,invalid_3d
359,51,invalid_3d
359,52,invalid_3d
359,53,invalid_3d
359,54,invalid_3d
359,55,invalid_3d
359,56,invalid_3d
359,57,invalid_3d
359,58,invalid_3d
359,59,invalid_3d
359,60,invalid_3d
359,61,invalid_3d
359,62,invalid_3d
369,31,ego_vehicle
369,32,ego_vehicle
369,35,invalid_3d
369,36,invalid_3d
369,37,invalid_3d
369,38,invalid_3d
369,39,invalid_3d
369,40,invalid_3d
369,41,invalid_3d
369,42,invalid_3d
369,43,invalid_3d
369,44,invalid_3d
369,45,invalid_3d
369,46,invalid_3d
369,47,invalid_3d
369,48,invalid_3d
369,49,invalid_3d
369,50,invalid_3d
379,33,ego_vehicle
379,34,ego_vehicle
379,36,invalid_3d
379,37,invalid_3d
379,38,invalid_3d
379,39,invalid_3d
379,40,invalid_3d
379,41,invalid_3d
379,42,invalid_3d
379,43,invalid_3d
379,44,invalid_3d
379,45,invalid_3d
379,46,invalid_3d
379,47,invalid_3d
379,48,invalid_3d
379,49,invalid_3d
379,50,invalid_3d
379,51,invalid_3d
379,52,invalid_3d
379,53,invalid_3d
379,54,invalid_3d
379,55,invalid_3d
379,56,invalid_3d
379,57,invalid_3d
379,58,invalid_3d
379,59,invalid_3d
379,60,invalid_3d
379,61,invalid_3d
379,62,invalid_3d
389,32,ego_vehicle
389,33,ego_vehicle
389,35,invalid_3d
389,36,invalid_3d
389,37,invalid_3d
389,38,invalid_3d
389,39,invalid_3d
389,40,invalid_3d
389,41,invalid_3d
389,42,invalid_3d
389,43,invalid_3d
389,44,invalid_3d
389,45,invalid_3d
389,46,invalid_3d
389,47,invalid_3d
389,48,invalid_3d
389,49,invalid_3d
389,50,invalid_3d
389,51,invalid_3d
389,52,invalid_3d
389,53,invalid_3d
389,54,invalid_3d
389,55,invalid_3d
389,56,invalid_3d
389,57,invalid_3d
389,58,invalid_3d
389,59,invalid_3d
399,33,ego_vehicle
399,35,ego_vehicle
399,39,invalid_3d
399,40,invalid_3d
399,41,invalid_3d
399,42,invalid_3d
399,43,invalid_3d
399,44,invalid_3d
399,45,invalid_3d
399,46,invalid_3d
399,47,invalid_3d
399,48,invalid_3d
399,49,invalid_3d
399,50,invalid_3d
399,51,invalid_3d
399,52,invalid_3d
399,53,invalid_3d
399,54,invalid_3d
399,55,invalid_3d
399,56,invalid_3d
399,57,invalid_3d
409,32,ego_vehicle
409,34,ego_vehicle
409,37,invalid_3d
409,38,invalid_3d
409,39,invalid_3d
409,40,invalid_3d
409,41,invalid_3d
409,42,invalid_3d
409,43,invalid_3d
409,44,invalid_3d
409,45,invalid_3d
409,46,invalid_3d
409,47,invalid_3d
421,28,ego_vehicle
421,30,ego_vehicle
421,33,invalid_3d
421,34,invalid_3d
421,35,invalid_3d
421,36,invalid_3d
421,37,invalid_3d
421,38,invalid_3d
421,39,invalid_3d
421,40,invalid_3d
421,41,invalid_3d
421,42,invalid_3d
421,43,invalid_3d
421,44,invalid_3d
431,26,ego_vehicle
431,27,ego_vehicle
431,29,invalid_3d
431,30,invalid_3d
431,31,invalid_3d
431,32,invalid_3d
431,33,invalid_3d
431,34,invalid_3d
431,35,invalid_3d
431,36,invalid_3d
431,37,invalid_3d
431,38,invalid_3d
431,39,invalid_3d
431,40,invalid_3d
431,41,invalid_3d
431,42,invalid_3d
431,43,invalid_3d
431,44,invalid_3d
441,22,ego_vehicle
441,23,ego_vehicle
441,27,invalid_3d
441,28,invalid_3d
441,29,invalid_3d
441,30,invalid_3d
441,31,invalid_3d
441,32,invalid_3d
441,33,invalid_3d
441,34,invalid_3d
441,35,invalid_3d
441,36,invalid_3d
441,37,invalid_3d
441,38,invalid_3d
441,39,invalid_3d
441,40,invalid_3d
441,41,invalid_3d
441,42,invalid_3d
441,43,invalid_3d
441,44,invalid_3d
441,45,invalid_3d
441,46,invalid_3d
441,47,invalid_3d
441,48,invalid_3d
441,49,invalid_3d
451,20,ego_vehicle
451,21,ego_vehicle
451,25,invalid_3d
451,26,invalid_3d
451,27,invalid_3d
451,28,invalid_3d
451,29,invalid_3d
451,30,invalid_3d
451,31,invalid_3d
451,32,invalid_3d
451,33,invalid_3d
451,34,invalid_3d
451,35,invalid_3d
451,36,invalid_3d
451,37,invalid_3d
451,38,invalid_3d
451,39,invalid_3d
451,40,invalid_3d
