sync,sensor,modality,points,timestamp_ns,annotation_timestamp_ns,offset_ms,max_planar_range_m,points_ge_100m,points_ge_150m,points_ge_200m,points_ge_250m,points_ge_300m,points_ge_400m
306,ouster/sideward_left/points,lidar,47556,15370670080,15372077468,-1.407388,181.21279722386444,13,1,0,0,0,0
306,ouster/sideward_right/points,lidar,44550,15369958912,15372077468,-2.118556,116.98532272515023,4,0,0,0,0,0
318,conti542/joint_radars/detections,radar,2839,15961467904,15972144018,-10.676114,327.88078046301916,321,85,41,21,10,0
318,aeva/joint_lidars/points,lidar,356180,15999949056,15972144018,27.805038,371.60653269962177,42686,8596,1556,179,26,0
318,ouster/forward_center/points,lidar,37874,15974752768,15972144018,2.60875,153.502920803092,52,18,0,0,0,0
318,ouster/sideward_left/points,lidar,47519,15970978816,15972144018,-1.165202,217.4519364891606,12,7,2,0,0,0
318,ouster/sideward_right/points,lidar,44757,15969662976,15972144018,-2.481042,102.17653546307693,4,0,0,0,0,0
328,conti542/joint_radars/detections,radar,2898,16461378048,16472126243,-10.748195,327.98602327089816,314,74,31,17,9,0
328,aeva/joint_lidars/points,lidar,352512,16499936512,16472126243,27.810269,371.6972704296696,42125,8406,1563,206,29,0
328,ouster/forward_center/points,lidar,38055,16474595584,16472126243,2.469341,222.67497744828134,49,2,2,0,0,0
328,ouster/sideward_left/points,lidar,47534,16470855680,16472126243,-1.270563,201.79327511906692,8,4,2,0,0,0
328,ouster/sideward_right/points,lidar,44807,16469539072,16472126243,-2.587171,139.46122128235328,6,0,0,0,0,0
338,conti542/joint_radars/detections,radar,2693,16961909248,16972098093,-10.188845,327.887239540533,312,77,45,17,10,0
338,aeva/joint_lidars/points,lidar,349019,16999936512,16972098093,27.838419,343.96333728382524,39799,13382,1559,270,41,0
338,ouster/forward_center/points,lidar,38543,16974642432,16972098093,2.544339,187.20247654460428,65,1,0,0,0,0
338,ouster/sideward_left/points,lidar,47253,16970757888,16972098093,-1.340205,210.8817844498739,6,3,2,0,0,0
338,ouster/sideward_right/points,lidar,44912,16969696768,16972098093,-2.401325,120.66964146177037,7,0,0,0,0,0
348,conti542/joint_radars/detections,radar,2302,17461388288,17472080443,-10.692155,327.92069000684137,208,71,22,15,9,0
348,aeva/joint_lidars/points,lidar,349006,17499938560,17472080443,27.858117,330.9746932461999,41050,15718,1161,187,72,0
348,ouster/forward_center/points,lidar,38394,17474792960,17472080443,2.712517,173.42260500392086,67,2,0,0,0,0
348,ouster/sideward_left/points,lidar,47799,17470680576,17472080443,-1.399867,105.76834909468161,3,0,0,0,0,0
348,ouster/sideward_right/points,lidar,45147,17469821696,17472080443,-2.258747,121.92854822481415,7,0,0,0,0,0
358,conti542/joint_radars/detections,radar,2658,17961390336,17972052618,-10.662282,327.88317310511917,260,82,18,16,9,0
358,aeva/joint_lidars/points,lidar,347859,17999938048,17972052618,27.88543,341.84154090502295,39985,15078,1223,319,44,0
358,ouster/forward_center/points,lidar,37896,17974971136,17972052618,2.918518,123.26738294057456,79,0,0,0,0,0
358,ouster/sideward_left/points,lidar,47490,17970674688,17972052618,-1.37793,150.7610302852848,5,1,0,0,0,0
358,ouster/sideward_right/points,lidar,45211,17969891584,17972052618,-2.161034,175.7315885376938,7,2,0,0,0,0
368,conti542/joint_radars/detections,radar,2555,18461950208,18472202568,-10.25236,327.87994091337043,228,71,21,15,9,0
368,aeva/joint_lidars/points,lidar,340411,18499957248,18472202568,27.75468,387.3080042693386,35083,13402,1160,325,38,0
368,ouster/forward_center/points,lidar,37782,18475144704,18472202568,2.942136,159.83587870232685,21,1,0,0,0,0
368,ouster/sideward_left/points,lidar,47364,18470867968,18472202568,-1.3346,121.32428638630168,6,0,0,0,0,0
368,ouster/sideward_right/points,lidar,45004,18470041856,18472202568,-2.160712,145.22495277974363,7,0,0,0,0,0
378,conti542/joint_radars/detections,radar,2819,18961336320,18972174518,-10.838198,327.9323321071949,225,62,35,19,14,0
378,aeva/joint_lidars/points,lidar,335029,18999975168,18972174518,27.80065,344.2196874724483,33656,10800,3207,388,110,0
378,ouster/forward_center/points,lidar,37716,18975173376,18972174518,2.998858,217.98892146121898,16,1,1,0,0,0
378,ouster/sideward_left/points,lidar,46496,18970879232,18972174518,-1.295286,205.02179105622372,5,2,2,0,0,0
378,ouster/sideward_right/points,lidar,45274,18969738496,18972174518,-2.436022,162.3432114761937,8,1,0,0,0,0
388,conti542/joint_radars/detections,radar,2935,19461496576,19472156693,-10.660117,327.93839938289227,320,46,31,19,16,0
388,aeva/joint_lidars/points,lidar,340115,19499994112,19472156693,27.837419,378.7870637213054,35326,10204,2845,272,51,0
388,ouster/forward_center/points,lidar,37873,19475137792,19472156693,2.981099,127.04618664249269,13,0,0,0,0,0
388,ouster/sideward_left/points,lidar,46729,19470993664,19472156693,-1.163029,128.01242906243417,13,0,0,0,0,0
388,ouster/sideward_right/points,lidar,45672,19469635072,19472156693,-2.521621,126.88584675065407,11,0,0,0,0,0
398,conti542/joint_radars/detections,radar,2674,19962051328,19972128618,-10.07729,327.94394094594134,242,53,34,16,14,0
398,aeva/joint_lidars/points,lidar,343112,20000005376,19972128618,27.876758,391.54109422362365,32733,9287,2155,228,59,0
398,ouster/forward_center/points,lidar,39209,19974948608,19972128618,2.81999,188.1590709729683,14,2,0,0,0,0
398,ouster/sideward_left/points,lidar,47179,19971024896,19972128618,-1.103722,155.97629978938517,14,4,0,0,0,0
398,ouster/sideward_right/points,lidar,45533,19969547520,19972128618,-2.581098,112.29399775456078,6,0,0,0,0,0
408,conti542/joint_radars/detections,radar,2660,20461429760,20472110618,-10.680858,327.9408686699225,219,72,38,20,19,0
408,aeva/joint_lidars/points,lidar,337765,20500032512,20472110618,27.921894,347.5506766261984,31247,8402,2527,277,55,0
408,ouster/forward_center/points,lidar,38050,20474728960,20472110618,2.618342,128.9990940536989,12,0,0,0,0,0
408,ouster/sideward_left/points,lidar,47897,20470873600,20472110618,-1.237018,184.64980362200401,10,6,0,0,0,0
408,ouster/sideward_right/points,lidar,45316,20469733376,20472110618,-2.377242,122.04097981800102,5,0,0,0,0,0
420,conti542/joint_radars/detections,radar,2763,21061308160,21072177118,-10.868958,327.97861200002495,222,78,59,27,22,0
420,aeva/joint_lidars/points,lidar,335580,21100044544,21072177118,27.867426,386.51708928288787,30083,7217,1943,286,44,0
420,ouster/forward_center/points,lidar,37829,21074855424,21072177118,2.678306,130.73987507994806,14,0,0,0,0,0
420,ouster/sideward_left/points,lidar,47119,21070656000,21072177118,-1.521118,218.2070061631617,9,5,3,0,0,0
420,ouster/sideward_right/points,lidar,45054,21069779712,21072177118,-2.397406,119.53565720297841,4,0,0,0,0,0
430,conti542/joint_radars/detections,radar,2763,21561445120,21572159268,-10.714148,327.94328196453205,215,62,51,27,16,0
430,aeva/joint_lidars/points,lidar,343534,21600050944,21572159268,27.891676,368.01931200922314,32834,8297,1654,427,50,0
430,ouster/forward_center/points,lidar,37852,21574918144,21572159268,2.758876,132.04733995010233,10,0,0,0,0,0
430,ouster/sideward_left/points,lidar,47187,21570666752,21572159268,-1.492516,229.6153602426146,6,3,1,0,0,0
430,ouster/sideward_right/points,lidar,45181,21569555200,21572159268,-2.604068,115.92716781904839,3,0,0,0,0,0
440,conti542/joint_radars/detections,radar,2840,22062066432,22072131268,-10.064836,328.0102852847098,241,63,49,46,21,0
440,aeva/joint_lidars/points,lidar,344512,22100044544,22072131268,27.913276,383.9643501305088,33731,8058,1782,487,41,0
440,ouster/forward_center/points,lidar,37994,22074899200,22072131268,2.767932,133.24458378197866,13,0,0,0,0,0
440,ouster/sideward_left/points,lidar,47244,22070704640,22072131268,-1.426628,189.0719205477303,9,2,0,0,0,0
440,ouster/sideward_right/points,lidar,45287,22069501952,22072131268,-2.629316,117.17478856271777,4,0,0,0,0,0
450,conti542/joint_radars/detections,radar,2827,22561456896,22572113318,-10.656422,327.96315025760504,236,71,54,46,26,0
450,aeva/joint_lidars/points,lidar,344613,22600055808,22572113318,27.94249,327.20375447911425,33957,7814,1655,426,85,0
450,ouster/forward_center/points,lidar,37919,22575075840,22572113318,2.962522,134.0900101531381,12,0,0,0,0,0
450,ouster/sideward_left/points,lidar,47271,22570944000,22572113318,-1.169318,216.05989087607355,9,1,1,0,0,0
450,ouster/sideward_right/points,lidar,45386,22569824000,22572113318,-2.289318,177.98836525646624,6,1,0,0,0,0
460,conti542/joint_radars/detections,radar,2856,23061475328,23072085143,-10.609815,327.88161148853794,200,71,48,42,23,0
460,aeva/joint_lidars/points,lidar,342302,23100066816,23072085143,27.981673,349.20321024486196,34474,8150,1487,358,72,0
460,ouster/forward_center/points,lidar,37886,23075134720,23072085143,3.049577,211.2130121235285,16,3,1,0,0,0
460,ouster/sideward_left/points,lidar,47207,23070987008,23072085143,-1.098135,161.3055752812846,10,6,0,0,0,0
460,ouster/sideward_right/points,lidar,45477,23069937408,23072085143,-2.147735,193.49227747207107,7,2,0,0,0,0
