sync,sensor,modality,points,timestamp_ns,annotation_timestamp_ns,offset_ms,max_planar_range_m,points_ge_100m,points_ge_150m,points_ge_200m,points_ge_250m,points_ge_300m,points_ge_400m
114,ouster/forward_center/points,lidar,41946,5802857242,5800084725,2.772517,119.81340916382277,9,0,0,0,0,0
114,ouster/sideward_left/points,lidar,45778,5798585370,5800084725,-1.499355,140.96739568963537,2,0,0,0,0,0
114,ouster/sideward_right/points,lidar,46452,5797957914,5800084725,-2.126811,222.2009811468992,5,4,3,0,0,0
124,conti542/joint_radars/detections,radar,2869,6289703706,6300066375,-10.362669,327.69423390366444,296,106,88,62,38,0
124,aeva/joint_lidars/points,lidar,384334,6328058138,6300066375,27.991763,374.615830101718,50058,11412,3329,1400,343,0
124,ouster/forward_center/points,lidar,42526,6302513690,6300066375,2.447315,159.31230375212274,19,1,0,0,0,0
124,ouster/sideward_left/points,lidar,46075,6298635290,6300066375,-1.431085,140.33843362569053,1,0,0,0,0,0
124,ouster/sideward_right/points,lidar,46506,6297837338,6300066375,-2.229037,223.76859823922229,7,3,3,0,0,0
134,conti542/joint_radars/detections,radar,2923,6788407066,6800037800,-11.630734,327.6566244406546,296,123,94,43,35,0
134,aeva/joint_lidars/points,lidar,383278,6828054042,6800037800,28.016242,396.88394685442347,48079,10390,3037,462,156,0
134,ouster/forward_center/points,lidar,39414,6802811674,6800037800,2.773874,147.65723541867152,18,0,0,0,0,0
134,ouster/sideward_left/points,lidar,45945,6798798618,6800037800,-1.239182,139.92155627171925,1,0,0,0,0,0
134,ouster/sideward_right/points,lidar,46425,6797655834,6800037800,-2.381966,229.97926928541764,5,2,2,0,0,0
144,conti542/joint_radars/detections,radar,2918,7289341466,7300019475,-10.678009,327.6895288597184,289,131,88,42,26,0
144,aeva/joint_lidars/points,lidar,380637,7328023322,7300019475,28.003847,399.1394451077008,48122,13756,3940,497,46,0
144,ouster/forward_center/points,lidar,38405,7302998298,7300019475,2.978823,169.59105490473615,30,1,0,0,0,0
144,ouster/sideward_left/points,lidar,46267,7298884378,7300019475,-1.135097,139.2711781986644,2,0,0,0,0,0
144,ouster/sideward_right/points,lidar,46037,7297482266,7300019475,-2.537209,128.88289189284018,3,0,0,0,0,0
154,conti542/joint_radars/detections,radar,2911,7789793050,7799990850,-10.1978,327.65111985172996,285,123,85,53,27,0
154,aeva/joint_lidars/points,lidar,373695,7827994650,7799990850,28.0038,384.2814787963148,45290,12268,3565,550,71,0
154,ouster/forward_center/points,lidar,37863,7802987546,7799990850,2.996696,220.0303160611241,55,2,2,0,0,0
154,ouster/sideward_left/points,lidar,46240,7798881818,7799990850,-1.109032,201.00233933266964,2,1,1,0,0,0
154,ouster/sideward_right/points,lidar,45801,7797472794,7799990850,-2.518056,228.31488190444358,3,1,1,0,0,0
164,conti542/joint_radars/detections,radar,2932,8289110042,8299972350,-10.862308,327.735186956538,302,131,84,48,33,0
164,aeva/joint_lidars/points,lidar,371884,8327971354,8299972350,27.999004,369.5520564000286,48104,12222,2196,553,63,0
164,ouster/forward_center/points,lidar,37632,8302896410,8299972350,2.92406,134.8284145998093,74,0,0,0,0,0
164,ouster/sideward_left/points,lidar,46202,8298774042,8299972350,-1.198308,138.1053279740224,1,0,0,0,0,0
164,ouster/sideward_right/points,lidar,45500,8297491226,8299972350,-2.481124,229.78868488219862,2,1,1,0,0,0
174,conti542/joint_radars/detections,radar,2774,8789425690,8799943950,-10.51826,327.70288252986984,258,101,59,32,19,0
174,aeva/joint_lidars/points,lidar,369899,8827954458,8799943950,28.010508,372.3744358590004,49564,12156,2719,547,109,0
174,ouster/forward_center/points,lidar,37572,8802724890,8799943950,2.78094,183.1611645888877,85,1,0,0,0,0
174,ouster/sideward_left/points,lidar,46418,8798709018,8799943950,-1.234932,204.92290313858922,5,2,1,0,0,0
174,ouster/sideward_right/points,lidar,45584,8797791002,8799943950,-2.152948,231.17648506742304,2,2,2,0,0,0
184,conti542/joint_radars/detections,radar,2975,9289642778,9300093675,-10.450897,327.68982493956753,319,127,66,43,33,0
184,aeva/joint_lidars/points,lidar,367306,9327929626,9300093675,27.835951,341.44665866584825,50147,12015,2335,432,105,0
184,ouster/forward_center/points,lidar,37459,9302540826,9300093675,2.447151,232.83971662444316,122,5,1,0,0,0
184,ouster/sideward_left/points,lidar,46535,9298619674,9300093675,-1.474001,176.612249429954,1,1,0,0,0,0
184,ouster/sideward_right/points,lidar,45959,9297882138,9300093675,-2.211537,232.68839217211044,3,1,1,0,0,0
194,conti542/joint_radars/detections,radar,2969,9789197594,9800065350,-10.867756,327.6349571400049,313,129,64,45,36,0
194,aeva/joint_lidars/points,lidar,367150,9827912986,9800065350,27.847636,375.87006049748896,47319,10916,2060,474,116,0
194,ouster/forward_center/points,lidar,37292,9802741530,9800065350,2.67618,161.24269888870046,125,2,0,0,0,0
194,ouster/sideward_left/points,lidar,45936,9798587162,9800065350,-1.478188,59.78673647363315,0,0,0,0,0,0
194,ouster/sideward_right/points,lidar,46108,9797891354,9800065350,-2.173996,123.61922490340105,2,0,0,0,0,0
204,conti542/joint_radars/detections,radar,2922,10289346586,10300047525,-10.700939,327.6294244717579,295,85,45,30,25,0
204,aeva/joint_lidars/points,lidar,363899,10327902746,10300047525,27.855221,343.7102867441525,46354,9280,1352,389,74,0
204,ouster/forward_center/points,lidar,37278,10303021338,10300047525,2.973813,198.8783287768678,108,1,0,0,0,0
204,ouster/sideward_left/points,lidar,46216,10298655258,10300047525,-1.392267,147.26062551456798,2,0,0,0,0,0
204,ouster/sideward_right/points,lidar,46041,10297758746,10300047525,-2.288779,235.57280070249746,2,1,1,0,0,0
216,conti542/joint_radars/detections,radar,2869,10889430810,10899946700,-10.51589,327.71103753524517,266,83,61,42,31,0
216,aeva/joint_lidars/points,lidar,364218,10927891994,10899946700,27.945294,352.68099629444,47360,8646,1461,473,74,0
216,ouster/forward_center/points,lidar,37309,10902740762,10899946700,2.794062,129.0734021741381,126,0,0,0,0,0
216,ouster/sideward_left/points,lidar,46343,10898853658,10899946700,-1.093042,201.20917004946878,1,1,1,0,0,0
216,ouster/sideward_right/points,lidar,45987,10897438234,10899946700,-2.508466,129.02956476726365,3,0,0,0,0,0
226,conti542/joint_radars/detections,radar,2875,11389647642,11400096325,-10.448683,327.6998841074987,322,84,61,48,33,0
226,aeva/joint_lidars/points,lidar,364424,11427916314,11400096325,27.819989,366.8123554108204,46307,8349,1736,483,84,0
226,ouster/forward_center/points,lidar,37410,11402623514,11400096325,2.527189,206.46353802110815,126,1,1,0,0,0
226,ouster/sideward_left/points,lidar,46060,11398716698,11400096325,-1.379627,135.21752921146611,1,0,0,0,0,0
226,ouster/sideward_right/points,lidar,45789,11397540378,11400096325,-2.555947,238.6584783356343,6,1,1,0,0,0
236,conti542/joint_radars/detections,radar,2769,11889188378,11900068400,-10.880022,327.65080853937167,273,79,68,42,29,0
236,aeva/joint_lidars/points,lidar,366306,11927928090,11900068400,27.85969,392.977918266271,48638,8641,1455,455,127,0
236,ouster/forward_center/points,lidar,37559,11902635034,11900068400,2.566634,232.0990781213112,48,3,2,0,0,0
236,ouster/sideward_left/points,lidar,46458,11898575898,11900068400,-1.492502,133.82315759275076,4,0,0,0,0,0
236,ouster/sideward_right/points,lidar,45992,11897849882,11900068400,-2.218518,50.803899297364694,0,0,0,0,0,0
246,conti542/joint_radars/detections,radar,2666,12389359130,12400050725,-10.691595,327.6706006725517,254,83,69,36,28,0
246,aeva/joint_lidars/points,lidar,355621,12427935770,12400050725,27.885045,396.1293902251886,44683,7858,1438,550,202,0
246,ouster/forward_center/points,lidar,37225,12402738202,12400050725,2.687477,217.34417243579517,70,3,3,0,0,0
246,ouster/sideward_left/points,lidar,45987,12398574106,12400050725,-1.476619,204.59214390975458,2,1,1,0,0,0
246,ouster/sideward_right/points,lidar,45067,12397774362,12400050725,-2.276363,136.52233303371332,1,0,0,0,0,0
256,conti542/joint_radars/detections,radar,2779,12889769754,12900022725,-10.252971,327.71506707379274,278,94,82,43,41,0
256,aeva/joint_lidars/points,lidar,364442,12927945242,12900022725,27.922517,360.5050524346703,48116,8456,1466,700,283,0
256,ouster/forward_center/points,lidar,37489,12902954010,12900022725,2.931285,139.0745601381207,56,0,0,0,0,0
256,ouster/sideward_left/points,lidar,46176,12898586394,12900022725,-1.436331,135.45937245107734,1,0,0,0,0,0
256,ouster/sideward_right/points,lidar,44965,12897644826,12900022725,-2.377899,70.32580723375187,0,0,0,0,0,0
266,conti542/joint_radars/detections,radar,2817,13389103386,13400004825,-10.901439,327.68127473605426,292,117,96,65,35,0
266,aeva/joint_lidars/points,lidar,356295,13427960858,13400004825,27.956033,379.7455839093147,42042,8344,1647,881,474,0
266,ouster/forward_center/points,lidar,37673,13403044890,13400004825,3.040065,141.63582315150853,48,0,0,0,0,0
266,ouster/sideward_left/points,lidar,46455,13398689818,13400004825,-1.315007,115.83520672231155,2,0,0,0,0,0
266,ouster/sideward_right/points,lidar,44644,13397424666,13400004825,-2.580159,217.15992399939657,2,2,2,0,0,0
276,conti542/joint_radars/detections,radar,2787,13889543194,13899976725,-10.433531,327.7197021388296,337,116,92,66,39,0
276,aeva/joint_lidars/points,lidar,356382,13927969050,13899976725,27.992325,365.10791462013276,41828,10291,2216,1173,818,0
276,ouster/forward_center/points,lidar,37349,13902753818,13899976725,2.777093,203.53063570892553,49,1,1,0,0,0
276,ouster/sideward_left/points,lidar,46725,13898815002,13899976725,-1.161723,129.3476043010433,9,0,0,0,0,0
276,ouster/sideward_right/points,lidar,44433,13897432602,13899976725,-2.544123,202.57299342178487,1,1,1,0,0,0
286,conti542/joint_radars/detections,radar,2801,14389816346,14399958850,-10.142504,327.6663509689321,284,118,86,49,33,0
286,aeva/joint_lidars/points,lidar,359730,14427968026,14399958850,28.009176,396.7987744658175,43492,12309,2801,1512,1078,0
286,ouster/forward_center/points,lidar,37401,14402582554,14399958850,2.623704,189.03875337665366,48,2,0,0,0,0
286,ouster/sideward_left/points,lidar,47132,14398870042,14399958850,-1.088808,146.58917459272647,8,0,0,0,0,0
286,ouster/sideward_right/points,lidar,44752,14397540634,14399958850,-2.418216,169.43371316326076,1,1,0,0,0,0
296,conti542/joint_radars/detections,radar,2812,14889293594,14900098075,-10.804481,327.69258076693774,345,174,124,86,49,0
296,aeva/joint_lidars/points,lidar,354296,14927951130,14900098075,27.853055,381.8329353558118,40073,12051,3089,1510,122,0
296,ouster/forward_center/points,lidar,37240,14902609690,14900098075,2.511615,174.36399972546957,33,1,0,0,0,0
296,ouster/sideward_left/points,lidar,47111,14898879002,14900098075,-1.219073,166.73276044104185,6,5,0,0,0,0
296,ouster/sideward_right/points,lidar,44488,14897786650,14900098075,-2.311425,183.39949362971066,2,1,0,0,0,0
306,conti542/joint_radars/detections,radar,2871,15389476122,15400080100,-10.603978,327.6645371029242,330,163,89,74,42,0
306,aeva/joint_lidars/points,lidar,353553,15427942938,15400080100,27.862838,390.46673696062993,41994,12524,3414,1655,121,0
306,ouster/forward_center/points,lidar,37269,15402957338,15400080100,2.877238,159.7749175841956,22,4,0,0,0,0
306,ouster/sideward_left/points,lidar,47005,15398709274,15400080100,-1.370826,196.17626294527616,7,4,0,0,0,0
306,ouster/sideward_right/points,lidar,44664,15397985306,15400080100,-2.094794,153.58035363823484,2,2,0,0,0,0
318,conti542/joint_radars/detections,radar,2959,15989565978,15999979300,-10.413322,327.6448370428273,381,143,94,74,40,0
318,aeva/joint_lidars/points,lidar,359677,16027947546,15999979300,27.968246,350.455016906388,43424,13599,4034,1985,143,0
318,ouster/forward_center/points,lidar,37245,16002933274,15999979300,2.953974,155.10722413312598,40,2,0,0,0,0
318,ouster/sideward_left/points,lidar,47446,15998588186,15999979300,-1.391114,196.03936935656213,2,2,0,0,0,0
318,ouster/sideward_right/points,lidar,45025,15997477914,15999979300,-2.501386,132.4044116042157,1,0,0,0,0,0
328,conti542/joint_radars/detections,radar,2912,16489825050,16499961200,-10.13615,327.6619233709723,344,128,89,74,38,0
328,aeva/joint_lidars/points,lidar,358897,16527951386,16499961200,27.990186,387.3240703784778,43907,13500,4081,2273,148,0
328,ouster/forward_center/points,lidar,37333,16502783002,16499961200,2.821802,160.704592003721,30,2,0,0,0,0
328,ouster/sideward_left/points,lidar,47493,16498699546,16499961200,-1.261654,210.2204164659768,1,1,1,0,0,0
328,ouster/sideward_right/points,lidar,45036,16497454106,16499961200,-2.507094,131.91336918292862,1,0,0,0,0,0
338,conti542/joint_radars/detections,radar,2952,16989290778,17000100300,-10.809522,327.62142986771204,365,150,98,57,37,0
338,aeva/joint_lidars/points,lidar,361878,17027976218,17000100300,27.875918,372.9677884136488,45215,13686,4469,520,133,0
338,ouster/forward_center/points,lidar,37295,17002630426,17000100300,2.530126,160.25494459297022,48,2,0,0,0,0
338,ouster/sideward_left/points,lidar,47132,16998913562,17000100300,-1.186738,153.0586447912621,1,1,0,0,0,0
338,ouster/sideward_right/points,lidar,45013,16997767194,17000100300,-2.333106,112.22852941433118,2,0,0,0,0,0
348,conti542/joint_radars/detections,radar,2968,17489470234,17500082300,-10.612066,327.69386100365284,332,127,88,54,41,0
348,aeva/joint_lidars/points,lidar,361198,17527992858,17500082300,27.910558,358.2246822024999,43952,12729,4571,563,177,0
348,ouster/forward_center/points,lidar,37378,17502459674,17500082300,2.377374,162.83692617636663,38,1,0,0,0,0
348,ouster/sideward_left/points,lidar,47312,17498906906,17500082300,-1.175394,124.06910673359106,1,0,0,0,0,0
348,ouster/sideward_right/points,lidar,45089,17497911834,17500082300,-2.170466,89.58958760264147,0,0,0,0,0,0
358,conti542/joint_radars/detections,radar,2983,17990232858,18000053975,-9.821117,327.66466822847735,296,112,83,45,31,0
358,aeva/joint_lidars/points,lidar,368335,18027991834,18000053975,27.937859,396.05116371104856,47325,12153,4546,487,56,0
358,ouster/forward_center/points,lidar,37495,18002579226,18000053975,2.525251,206.79037132696092,32,4,1,0,0,0
358,ouster/sideward_left/points,lidar,46831,17998864154,18000053975,-1.189821,81.54020831851315,0,0,0,0,0,0
358,ouster/sideward_right/points,lidar,44939,17997780762,18000053975,-2.273213,130.02958659169008,6,0,0,0,0,0
368,conti542/joint_radars/detections,radar,2839,18489189146,18500035875,-10.846729,327.6183594052745,304,134,74,45,36,0
368,aeva/joint_lidars/points,lidar,369415,18528011802,18500035875,27.975927,392.9572223805074,50615,12321,2116,518,60,0
368,ouster/forward_center/points,lidar,37290,18502812954,18500035875,2.777079,218.03303526461923,28,1,1,0,0,0
368,ouster/sideward_left/points,lidar,47203,18498663194,18500035875,-1.372681,229.57425421118833,2,2,1,0,0,0
368,ouster/sideward_right/points,lidar,45272,18497667866,18500035875,-2.368009,191.89305220475867,5,1,0,0,0,0
378,conti542/joint_radars/detections,radar,2968,18989527066,19000007500,-10.480434,327.73641519352725,298,136,72,48,33,0
378,aeva/joint_lidars/points,lidar,370947,19028036122,19000007500,28.028622,396.08496811280503,50169,11676,1837,521,96,0
378,ouster/forward_center/points,lidar,37299,19002933274,19000007500,2.925774,215.9602277099599,51,4,2,0,0,0
378,ouster/sideward_left/points,lidar,47151,18998586906,19000007500,-1.420594,60.538856642932444,0,0,0,0,0,0
378,ouster/sideward_right/points,lidar,45284,18997472026,19000007500,-2.535474,192.99258872539477,2,1,0,0,0,0
388,conti542/joint_radars/detections,radar,2936,19489754138,19499989375,-10.235237,327.67235785499184,307,144,67,50,37,0
388,aeva/joint_lidars/points,lidar,373003,19528044570,19499989375,28.055195,398.6616695619222,49400,11221,1477,357,84,0
388,ouster/forward_center/points,lidar,37497,19503004186,19499989375,3.014811,204.61514124878772,47,11,1,0,0,0
388,ouster/sideward_left/points,lidar,47173,19498582298,19499989375,-1.407077,167.3109209870258,1,1,0,0,0,0
388,ouster/sideward_right/points,lidar,45279,19497548570,19499989375,-2.440805,173.87480590503213,2,1,0,0,0,0
398,conti542/joint_radars/detections,radar,2876,19989175066,19999960925,-10.785859,327.6645533683746,366,156,77,60,49,0
398,aeva/joint_lidars/points,lidar,370287,20028012058,19999960925,28.051133,385.5667087129578,44686,14075,1513,380,107,0
398,ouster/forward_center/points,lidar,37379,20003008282,19999960925,3.047357,230.99593650097867,70,24,4,0,0,0
398,ouster/sideward_left/points,lidar,47058,19998569754,19999960925,-1.391171,231.65275375577454,3,2,2,0,0,0
398,ouster/sideward_right/points,lidar,45174,19997787930,19999960925,-2.172995,229.95425913866873,5,2,1,0,0,0
408,conti542/joint_radars/detections,radar,2935,20489502490,20500110000,-10.60751,327.72113760251904,394,135,93,74,57,0
408,aeva/joint_lidars/points,lidar,364791,20527991322,20500110000,27.881322,380.0375098408026,41499,12544,1597,343,124,0
408,ouster/forward_center/points,lidar,37487,20502862106,20500110000,2.752106,216.3636514122044,133,6,4,0,0,0
408,ouster/sideward_left/points,lidar,46890,20498586138,20500110000,-1.523862,216.92830513043432,3,3,2,0,0,0
408,ouster/sideward_right/points,lidar,44687,20497933338,20500110000,-2.176662,215.3508997839904,5,2,2,0,0,0
420,conti542/joint_radars/detections,radar,2940,21089464602,21100008875,-10.544273,327.7278744224823,326,141,88,68,47,0
420,aeva/joint_lidars/points,lidar,368645,21127990042,21100008875,27.981167,382.8531387059519,40194,11257,1442,410,169,0
420,ouster/forward_center/points,lidar,37746,21102609434,21100008875,2.600559,198.7613422448054,178,7,0,0,0,0
420,ouster/sideward_left/points,lidar,47082,21098862874,21100008875,-1.146001,206.91415152289247,6,5,1,0,0,0
420,ouster/sideward_right/points,lidar,45086,21097697306,21100008875,-2.311569,197.77032664260364,5,3,0,0,0,0
430,conti542/joint_radars/detections,radar,2938,21589689882,21599990525,-10.300643,327.6544772559914,349,138,103,45,30,0
430,aeva/joint_lidars/points,lidar,368763,21627974170,21599990525,27.983645,398.2517346061304,40669,10738,4010,786,494,0
430,ouster/forward_center/points,lidar,38242,21602642458,21599990525,2.651933,184.07282587282336,228,8,0,0,0,0
430,ouster/sideward_left/points,lidar,47376,21598780698,21599990525,-1.209827,184.68001481084258,8,4,0,0,0,0
430,ouster/sideward_right/points,lidar,45216,21597649690,21599990525,-2.340835,183.10617858632037,3,3,0,0,0,0
440,conti542/joint_radars/detections,radar,2798,22089112858,22099962050,-10.849192,327.63276913249683,364,170,127,51,33,0
440,aeva/joint_lidars/points,lidar,366770,22127984922,22099962050,28.022872,392.84738694402705,40010,11639,4292,1184,852,0
440,ouster/forward_center/points,lidar,39115,22102957338,22099962050,2.995288,181.74256008141424,19,12,0,0,0,0
440,ouster/sideward_left/points,lidar,48050,22098672154,22099962050,-1.289896,185.71839011611,8,5,0,0,0,0
440,ouster/sideward_right/points,lidar,45206,22097477146,22099962050,-2.484904,168.4313349638434,8,3,0,0,0,0
450,conti542/joint_radars/detections,radar,2577,22589477146,22599943950,-10.466804,327.67926625025694,326,177,76,54,30,0
450,aeva/joint_lidars/points,lidar,363190,22627994906,22599943950,28.050956,378.12325646961636,41119,11628,4327,1371,893,0
450,ouster/forward_center/points,lidar,38003,22603050778,22599943950,3.106828,188.49769430033825,96,12,0,0,0,0
450,ouster/sideward_left/points,lidar,48173,22598616346,22599943950,-1.327604,188.24753196544623,5,5,0,0,0,0
450,ouster/sideward_right/points,lidar,45185,22597443866,22599943950,-2.500084,153.7532609140122,5,4,0,0,0,0
