sync,annotation_index,reason
102,77,invalid_3d
102,78,invalid_3d
102,79,invalid_3d
102,80,invalid_3d
102,81,invalid_3d
102,82,invalid_3d
102,83,invalid_3d
102,84,invalid_3d
102,85,invalid_3d
102,86,invalid_3d
102,87,invalid_3d
102,88,invalid_3d
102,89,invalid_3d
102,90,invalid_3d
102,91,invalid_3d
102,92,invalid_3d
102,93,invalid_3d
102,94,invalid_3d
102,95,invalid_3d
102,96,invalid_3d
102,97,invalid_3d
102,98,invalid_3d
102,99,invalid_3d
102,100,invalid_3d
102,101,invalid_3d
102,102,invalid_3d
102,103,invalid_3d
102,104,invalid_3d
102,105,invalid_3d
102,106,invalid_3d
102,107,invalid_3d
102,108,invalid_3d
102,109,invalid_3d
102,110,invalid_3d
102,111,invalid_3d
102,112,invalid_3d
102,113,invalid_3d
102,114,invalid_3d
102,115,invalid_3d
102,116,invalid_3d
102,117,invalid_3d
102,118,invalid_3d
114,3,ego_vehicle
114,4,ego_vehicle
114,9,invalid_3d
114,10,invalid_3d
114,11,invalid_3d
114,12,invalid_3d
114,13,invalid_3d
114,14,invalid_3d
114,15,invalid_3d
114,16,invalid_3d
114,17,invalid_3d
114,18,invalid_3d
114,19,invalid_3d
114,20,invalid_3d
114,21,invalid_3d
114,22,invalid_3d
114,23,invalid_3d
114,24,invalid_3d
114,25,invalid_3d
114,26,invalid_3d
114,27,invalid_3d
114,28,invalid_3d
114,29,invalid_3d
114,30,invalid_3d
114,31,invalid_3d
114,32,invalid_3d
114,33,invalid_3d
114,34,invalid_3d
114,35,invalid_3d
114,36,invalid_3d
114,37,invalid_3d
114,38,invalid_3d
114,39,invalid_3d
114,40,invalid_3d
114,41,invalid_3d
114,42,invalid_3d
114,43,invalid_3d
114,44,invalid_3d
114,45,invalid_3d
114,46,invalid_3d
114,47,invalid_3d
114,48,invalid_3d
114,49,invalid_3d
114,50,invalid_3d
114,51,invalid_3d
114,52,invalid_3d
114,53,invalid_3d
114,54,invalid_3d
114,55,invalid_3d
114,56,invalid_3d
114,57,invalid_3d
114,58,invalid_3d
114,59,invalid_3d
114,60,invalid_3d
114,61,invalid_3d
114,62,invalid_3d
114,63,invalid_3d
114,64,invalid_3d
114,65,invalid_3d
114,66,invalid_3d
114,67,invalid_3d
114,68,invalid_3d
114,69,invalid_3d
114,70,invalid_3d
114,71,invalid_3d
114,72,invalid_3d
114,73,invalid_3d
114,74,invalid_3d
114,75,invalid_3d
114,76,invalid_3d
114,77,invalid_3d
114,78,invalid_3d
114,79,invalid_3d
114,80,invalid_3d
114,81,invalid_3d
114,82,invalid_3d
114,83,invalid_3d
114,84,invalid_3d
114,85,invalid_3d
114,86,invalid_3d
114,87,invalid_3d
114,88,invalid_3d
114,89,invalid_3d
114,90,invalid_3d
114,91,invalid_3d
114,92,invalid_3d
114,93,invalid_3d
114,94,invalid_3d
114,95,invalid_3d
114,96,invalid_3d
114,97,invalid_3d
114,98,invalid_3d
114,99,invalid_3d
114,100,invalid_3d
114,101,invalid_3d
114,102,invalid_3d
114,103,invalid_3d
114,104,invalid_3d
114,105,invalid_3d
114,106,invalid_3d
114,107,invalid_3d
114,108,invalid_3d
114,109,invalid_3d
114,110,invalid_3d
114,111,invalid_3d
114,112,invalid_3d
114,113,invalid_3d
114,114,invalid_3d
114,115,invalid_3d
114,116,invalid_3d
114,117,invalid_3d
114,118,invalid_3d
114,119,invalid_3d
114,120,invalid_3d
124,3,ego_vehicle
124,4,ego_vehicle
124,11,invalid_3d
124,12,invalid_3d
124,13,invalid_3d
124,14,invalid_3d
124,15,invalid_3d
124,16,invalid_3d
124,17,invalid_3d
124,18,invalid_3d
124,19,invalid_3d
124,20,invalid_3d
124,21,invalid_3d
124,22,invalid_3d
124,23,invalid_3d
124,24,invalid_3d
124,25,invalid_3d
124,26,invalid_3d
124,27,invalid_3d
124,28,invalid_3d
124,29,invalid_3d
124,30,invalid_3d
124,31,invalid_3d
124,32,invalid_3d
124,33,invalid_3d
124,34,invalid_3d
124,35,invalid_3d
124,36,invalid_3d
124,37,invalid_3d
124,38,invalid_3d
124,39,invalid_3d
124,40,invalid_3d
124,41,invalid_3d
124,42,invalid_3d
124,43,invalid_3d
124,44,invalid_3d
124,45,invalid_3d
124,46,invalid_3d
124,47,invalid_3d
124,48,invalid_3d
124,49,invalid_3d
124,50,invalid_3d
124,51,invalid_3d
124,52,invalid_3d
124,53,invalid_3d
124,54,invalid_3d
124,55,invalid_3d
124,56,invalid_3d
124,57,invalid_3d
124,58,invalid_3d
124,59,invalid_3d
124,60,invalid_3d
124,61,invalid_3d
124,62,invalid_3d
124,63,invalid_3d
124,64,invalid_3d
124,65,invalid_3d
124,66,invalid_3d
124,67,invalid_3d
124,68,invalid_3d
124,69,invalid_3d
124,70,invalid_3d
124,71,invalid_3d
124,72,invalid_3d
124,73,invalid_3d
124,74,invalid_3d
124,75,invalid_3d
124,76,invalid_3d
124,77,invalid_3d
124,78,invalid_3d
124,79,invalid_3d
124,80,invalid_3d
124,81,invalid_3d
124,82,invalid_3d
124,83,invalid_3d
124,84,invalid_3d
124,85,invalid_3d
124,86,invalid_3d
124,87,invalid_3d
124,88,invalid_3d
124,89,invalid_3d
124,90,invalid_3d
124,91,invalid_3d
124,92,invalid_3d
124,93,invalid_3d
124,94,invalid_3d
124,95,invalid_3d
124,96,invalid_3d
124,97,invalid_3d
124,98,invalid_3d
124,99,invalid_3d
124,100,invalid_3d
124,101,invalid_3d
124,102,invalid_3d
124,103,invalid_3d
124,104,invalid_3d
124,105,invalid_3d
124,106,invalid_3d
124,107,invalid_3d
124,108,invalid_3d
124,109,invalid_3d
124,110,invalid_3d
124,111,invalid_3d
124,112,invalid_3d
124,113,invalid_3d
134,2,ego_vehicle
134,3,ego_vehicle
134,10,invalid_3d
134,11,invalid_3d
134,12,invalid_3d
134,13,invalid_3d
134,14,invalid_3d
134,15,invalid_3d
134,16,invalid_3d
134,17,invalid_3d
134,18,invalid_3d
134,19,invalid_3d
134,20,invalid_3d
134,21,invalid_3d
134,22,invalid_3d
134,23,invalid_3d
134,24,invalid_3d
134,25,invalid_3d
134,26,invalid_3d
134,27,invalid_3d
134,28,invalid_3d
134,29,invalid_3d
134,30,invalid_3d
134,31,invalid_3d
134,32,invalid_3d
134,33,invalid_3d
134,34,invalid_3d
134,35,invalid_3d
134,36,invalid_3d
134,37,invalid_3d
134,38,invalid_3d
134,39,invalid_3d
134,40,invalid_3d
134,41,invalid_3d
134,42,invalid_3d
134,43,invalid_3d
134,44,invalid_3d
134,45,invalid_3d
134,46,invalid_3d
134,47,invalid_3d
134,48,invalid_3d
134,49,invalid_3d
134,50,invalid_3d
134,51,invalid_3d
134,52,invalid_3d
134,53,invalid_3d
134,54,invalid_3d
134,55,invalid_3d
134,56,invalid_3d
134,57,invalid_3d
134,58,invalid_3d
134,59,invalid_3d
134,60,invalid_3d
134,61,invalid_3d
134,62,invalid_3d
134,63,invalid_3d
134,64,invalid_3d
134,65,invalid_3d
134,66,invalid_3d
134,67,invalid_3d
134,68,invalid_3d
134,69,invalid_3d
134,70,invalid_3d
134,71,invalid_3d
134,72,invalid_3d
134,73,invalid_3d
134,74,invalid_3d
134,75,invalid_3d
134,76,invalid_3d
134,77,invalid_3d
134,78,invalid_3d
134,79,invalid_3d
134,80,invalid_3d
134,81,invalid_3d
134,82,invalid_3d
134,83,invalid_3d
134,84,invalid_3d
134,85,invalid_3d
134,86,invalid_3d
134,87,invalid_3d
134,88,invalid_3d
134,89,invalid_3d
134,90,invalid_3d
134,91,invalid_3d
134,92,invalid_3d
134,93,invalid_3d
134,94,invalid_3d
134,95,invalid_3d
134,96,invalid_3d
134,97,invalid_3d
134,98,invalid_3d
134,99,invalid_3d
134,100,invalid_3d
134,101,invalid_3d
134,102,invalid_3d
134,103,invalid_3d
134,104,invalid_3d
134,105,invalid_3d
144,2,ego_vehicle
144,3,ego_vehicle
144,9,invalid_3d
144,10,invalid_3d
144,11,invalid_3d
144,12,invalid_3d
144,13,invalid_3d
144,14,invalid_3d
144,15,invalid_3d
144,16,invalid_3d
144,17,invalid_3d
144,18,invalid_3d
144,19,invalid_3d
144,20,invalid_3d
144,21,invalid_3d
144,22,invalid_3d
144,23,invalid_3d
144,24,invalid_3d
144,25,invalid_3d
144,26,invalid_3d
144,27,invalid_3d
144,28,invalid_3d
144,29,invalid_3d
144,30,invalid_3d
144,31,invalid_3d
144,32,invalid_3d
144,33,invalid_3d
144,34,invalid_3d
144,35,invalid_3d
144,36,invalid_3d
144,37,invalid_3d
144,38,invalid_3d
144,39,invalid_3d
144,40,invalid_3d
144,41,invalid_3d
144,42,invalid_3d
144,43,invalid_3d
144,44,invalid_3d
144,45,invalid_3d
144,46,invalid_3d
144,47,invalid_3d
144,48,invalid_3d
144,49,invalid_3d
144,50,invalid_3d
144,51,invalid_3d
144,52,invalid_3d
144,53,invalid_3d
144,54,invalid_3d
144,55,invalid_3d
144,56,invalid_3d
144,57,invalid_3d
144,58,invalid_3d
144,59,invalid_3d
144,60,invalid_3d
144,61,invalid_3d
144,62,invalid_3d
144,63,invalid_3d
144,64,invalid_3d
144,65,invalid_3d
144,66,invalid_3d
144,67,invalid_3d
144,68,invalid_3d
144,69,invalid_3d
144,70,invalid_3d
144,71,invalid_3d
144,72,invalid_3d
144,73,invalid_3d
144,74,invalid_3d
144,75,invalid_3d
144,76,invalid_3d
144,77,invalid_3d
144,78,invalid_3d
144,79,invalid_3d
144,80,invalid_3d
144,81,invalid_3d
144,82,invalid_3d
144,83,invalid_3d
144,84,invalid_3d
144,85,invalid_3d
144,86,invalid_3d
144,87,invalid_3d
144,88,invalid_3d
144,89,invalid_3d
144,90,invalid_3d
144,91,invalid_3d
144,92,invalid_3d
144,93,invalid_3d
144,94,invalid_3d
144,95,invalid_3d
144,96,invalid_3d
144,97,invalid_3d
144,98,invalid_3d
144,99,invalid_3d
144,100,invalid_3d
144,101,invalid_3d
144,102,invalid_3d
144,103,invalid_3d
144,104,invalid_3d
144,105,invalid_3d
144,106,invalid_3d
144,107,invalid_3d
144,108,invalid_3d
154,2,ego_vehicle
154,3,ego_vehicle
154,10,invalid_3d
154,11,invalid_3d
154,12,invalid_3d
154,13,invalid_3d
154,14,invalid_3d
154,15,invalid_3d
154,16,invalid_3d
154,17,invalid_3d
154,18,invalid_3d
154,19,invalid_3d
154,20,invalid_3d
154,21,invalid_3d
154,22,invalid_3d
154,23,invalid_3d
154,24,invalid_3d
154,25,invalid_3d
154,26,invalid_3d
154,27,invalid_3d
154,28,invalid_3d
154,29,invalid_3d
154,30,invalid_3d
154,31,invalid_3d
154,32,invalid_3d
154,33,invalid_3d
154,34,invalid_3d
154,35,invalid_3d
154,36,invalid_3d
154,37,invalid_3d
154,38,invalid_3d
154,39,invalid_3d
154,40,invalid_3d
154,41,invalid_3d
154,42,invalid_3d
154,43,invalid_3d
154,44,invalid_3d
154,45,invalid_3d
154,46,invalid_3d
154,47,invalid_3d
154,48,invalid_3d
154,49,invalid_3d
154,50,invalid_3d
154,51,invalid_3d
154,52,invalid_3d
154,53,invalid_3d
154,54,invalid_3d
154,55,invalid_3d
154,56,invalid_3d
154,57,invalid_3d
154,58,invalid_3d
154,59,invalid_3d
154,60,invalid_3d
154,61,invalid_3d
154,62,invalid_3d
154,63,invalid_3d
154,64,invalid_3d
154,65,invalid_3d
154,66,invalid_3d
154,67,invalid_3d
154,68,invalid_3d
154,69,invalid_3d
154,70,invalid_3d
154,71,invalid_3d
154,72,invalid_3d
154,73,invalid_3d
154,74,invalid_3d
154,75,invalid_3d
154,76,invalid_3d
154,77,invalid_3d
154,78,invalid_3d
154,79,invalid_3d
154,80,invalid_3d
154,81,invalid_3d
154,82,invalid_3d
154,83,invalid_3d
154,84,invalid_3d
154,85,invalid_3d
154,86,invalid_3d
154,87,invalid_3d
154,88,invalid_3d
154,89,invalid_3d
154,90,invalid_3d
154,91,invalid_3d
154,92,invalid_3d
154,93,invalid_3d
154,94,invalid_3d
154,95,invalid_3d
154,96,invalid_3d
154,97,invalid_3d
154,98,invalid_3d
154,99,invalid_3d
154,100,invalid_3d
154,101,invalid_3d
154,102,invalid_3d
154,103,invalid_3d
154,104,invalid_3d
154,105,invalid_3d
154,106,invalid_3d
154,107,invalid_3d
154,108,invalid_3d
154,109,invalid_3d
154,110,invalid_3d
154,111,invalid_3d
154,112,invalid_3d
154,113,invalid_3d
154,114,invalid_3d
164,2,ego_vehicle
164,3,ego_vehicle
164,10,invalid_3d
164,11,invalid_3d
164,12,invalid_3d
164,13,invalid_3d
164,14,invalid_3d
164,15,invalid_3d
164,16,invalid_3d
164,17,invalid_3d
164,18,invalid_3d
164,19,invalid_3d
164,20,invalid_3d
164,21,invalid_3d
164,22,invalid_3d
164,23,invalid_3d
164,24,invalid_3d
164,25,invalid_3d
164,26,invalid_3d
164,27,invalid_3d
164,28,invalid_3d
164,29,invalid_3d
164,30,invalid_3d
164,31,invalid_3d
164,32,invalid_3d
164,33,invalid_3d
164,34,invalid_3d
164,35,invalid_3d
164,36,invalid_3d
164,37,invalid_3d
164,38,invalid_3d
164,39,invalid_3d
164,40,invalid_3d
164,41,invalid_3d
164,42,invalid_3d
164,43,invalid_3d
164,44,invalid_3d
164,45,invalid_3d
164,46,invalid_3d
164,47,invalid_3d
164,48,invalid_3d
164,49,invalid_3d
164,50,invalid_3d
164,51,invalid_3d
164,52,invalid_3d
164,53,invalid_3d
164,54,invalid_3d
164,55,invalid_3d
164,56,invalid_3d
164,57,invalid_3d
164,58,invalid_3d
164,59,invalid_3d
164,60,invalid_3d
164,61,invalid_3d
164,62,invalid_3d
164,63,invalid_3d
164,64,invalid_3d
164,65,invalid_3d
164,66,invalid_3d
164,67,invalid_3d
164,68,invalid_3d
164,69,invalid_3d
164,70,invalid_3d
164,71,invalid_3d
164,72,invalid_3d
164,73,invalid_3d
164,74,invalid_3d
164,75,invalid_3d
164,76,invalid_3d
164,77,invalid_3d
164,78,invalid_3d
164,79,invalid_3d
164,80,invalid_3d
164,81,invalid_3d
164,82,invalid_3d
164,83,invalid_3d
164,84,invalid_3d
164,85,invalid_3d
164,86,invalid_3d
164,87,invalid_3d
164,88,invalid_3d
164,89,invalid_3d
164,90,invalid_3d
164,91,invalid_3d
164,92,invalid_3d
164,93,invalid_3d
164,94,invalid_3d
164,95,invalid_3d
164,96,invalid_3d
164,97,invalid_3d
164,98,invalid_3d
164,99,invalid_3d
164,100,invalid_3d
164,101,invalid_3d
164,102,invalid_3d
164,103,invalid_3d
164,104,invalid_3d
164,105,invalid_3d
164,106,invalid_3d
164,107,invalid_3d
164,108,invalid_3d
164,109,invalid_3d
164,110,invalid_3d
164,111,invalid_3d
164,112,invalid_3d
164,113,invalid_3d
164,114,invalid_3d
174,1,ego_vehicle
174,2,ego_vehicle
174,9,invalid_3d
174,10,invalid_3d
174,11,invalid_3d
174,12,invalid_3d
174,13,invalid_3d
174,14,invalid_3d
174,15,invalid_3d
174,16,invalid_3d
174,17,invalid_3d
174,18,invalid_3d
174,19,invalid_3d
174,20,invalid_3d
174,21,invalid_3d
174,22,invalid_3d
174,23,invalid_3d
174,24,invalid_3d
174,25,invalid_3d
174,26,invalid_3d
174,27,invalid_3d
174,28,invalid_3d
174,29,invalid_3d
174,30,invalid_3d
174,31,invalid_3d
174,32,invalid_3d
174,33,invalid_3d
174,34,invalid_3d
174,35,invalid_3d
174,36,invalid_3d
174,37,invalid_3d
174,38,invalid_3d
174,39,invalid_3d
174,40,invalid_3d
174,41,invalid_3d
174,42,invalid_3d
174,43,invalid_3d
174,44,invalid_3d
174,45,invalid_3d
174,46,invalid_3d
174,47,invalid_3d
174,48,invalid_3d
174,49,invalid_3d
174,50,invalid_3d
174,51,invalid_3d
174,52,invalid_3d
174,53,invalid_3d
174,54,invalid_3d
174,55,invalid_3d
174,56,invalid_3d
174,57,invalid_3d
174,58,invalid_3d
174,59,invalid_3d
174,60,invalid_3d
174,61,invalid_3d
174,62,invalid_3d
174,63,invalid_3d
174,64,invalid_3d
174,65,invalid_3d
174,66,invalid_3d
174,67,invalid_3d
174,68,invalid_3d
174,69,invalid_3d
174,70,invalid_3d
174,71,invalid_3d
174,72,invalid_3d
174,73,invalid_3d
174,74,invalid_3d
174,75,invalid_3d
174,76,invalid_3d
174,77,invalid_3d
174,78,invalid_3d
174,79,invalid_3d
174,80,invalid_3d
174,81,invalid_3d
174,82,invalid_3d
174,83,invalid_3d
174,84,invalid_3d
174,85,invalid_3d
174,86,invalid_3d
174,87,invalid_3d
174,88,invalid_3d
174,89,invalid_3d
174,90,invalid_3d
174,91,invalid_3d
174,92,invalid_3d
174,93,invalid_3d
174,94,invalid_3d
174,95,invalid_3d
174,96,invalid_3d
174,97,invalid_3d
174,98,invalid_3d
174,99,invalid_3d
174,100,invalid_3d
174,101,invalid_3d
174,102,invalid_3d
174,103,invalid_3d
174,104,invalid_3d
174,105,invalid_3d
174,106,invalid_3d
174,107,invalid_3d
174,108,invalid_3d
174,109,invalid_3d
174,110,invalid_3d
174,111,invalid_3d
174,112,invalid_3d
174,113,invalid_3d
184,1,ego_vehicle
184,2,ego_vehicle
184,9,invalid_3d
184,10,invalid_3d
184,11,invalid_3d
184,12,invalid_3d
184,13,invalid_3d
184,14,invalid_3d
184,15,invalid_3d
184,16,invalid_3d
184,17,invalid_3d
184,18,invalid_3d
184,19,invalid_3d
184,20,invalid_3d
184,21,invalid_3d
184,22,invalid_3d
184,23,invalid_3d
184,24,invalid_3d
184,25,invalid_3d
184,26,invalid_3d
184,27,invalid_3d
184,28,invalid_3d
184,29,invalid_3d
184,30,invalid_3d
184,31,invalid_3d
184,32,invalid_3d
184,33,invalid_3d
184,34,invalid_3d
184,35,invalid_3d
184,36,invalid_3d
184,37,invalid_3d
184,38,invalid_3d
184,39,invalid_3d
184,40,invalid_3d
184,41,invalid_3d
184,42,invalid_3d
184,43,invalid_3d
184,44,invalid_3d
184,45,invalid_3d
184,46,invalid_3d
184,47,invalid_3d
184,48,invalid_3d
184,49,invalid_3d
184,50,invalid_3d
184,51,invalid_3d
184,52,invalid_3d
184,53,invalid_3d
184,54,invalid_3d
184,55,invalid_3d
184,56,invalid_3d
184,57,invalid_3d
184,58,invalid_3d
184,59,invalid_3d
184,60,invalid_3d
184,61,invalid_3d
184,62,invalid_3d
184,63,invalid_3d
184,64,invalid_3d
184,65,invalid_3d
184,66,invalid_3d
184,67,invalid_3d
184,68,invalid_3d
184,69,invalid_3d
184,70,invalid_3d
184,71,invalid_3d
184,72,invalid_3d
184,73,invalid_3d
184,74,invalid_3d
184,75,invalid_3d
184,76,invalid_3d
184,77,invalid_3d
184,78,invalid_3d
184,79,invalid_3d
184,80,invalid_3d
184,81,invalid_3d
184,82,invalid_3d
184,83,invalid_3d
184,84,invalid_3d
184,85,invalid_3d
184,86,invalid_3d
184,87,invalid_3d
184,88,invalid_3d
184,89,invalid_3d
184,90,invalid_3d
184,91,invalid_3d
184,92,invalid_3d
184,93,invalid_3d
184,94,invalid_3d
184,95,invalid_3d
184,96,invalid_3d
184,97,invalid_3d
184,98,invalid_3d
184,99,invalid_3d
184,100,invalid_3d
184,101,invalid_3d
