sync,sensor,modality,points,timestamp_ns,annotation_timestamp_ns,offset_ms,max_planar_range_m,points_ge_100m,points_ge_150m,points_ge_200m,points_ge_250m,points_ge_300m,points_ge_400m
81,ouster/sideward_right/points,lidar,56035,4069792768,4072019633,-2.226865,205.84671035868726,14,13,4,0,0,0
83,conti542/joint_radars/detections,radar,2988,4161565184,4172124408,-10.559224,327.58286004600484,411,171,88,52,25,0
83,aeva/joint_lidars/points,lidar,372222,4199993600,4172124408,27.869192,388.8435821406291,24309,5812,1818,504,199,0
83,ouster/forward_center/points,lidar,60299,4175069696,4172124408,2.945288,225.06554541417435,66,30,10,0,0,0
83,ouster/sideward_left/points,lidar,54087,4170698496,4172124408,-1.425912,224.4341758909499,19,16,4,0,0,0
83,ouster/sideward_right/points,lidar,56265,4169977088,4172124408,-2.14732,205.21349010064284,18,15,4,0,0,0
85,conti542/joint_radars/detections,radar,3073,4261213184,4272051758,-10.838574,327.57614167169163,424,161,87,47,24,0
85,aeva/joint_lidars/points,lidar,371163,4299990784,4272051758,27.939026,399.59216863234366,23893,6153,1975,633,225,0
85,ouster/forward_center/points,lidar,60604,4274931200,4272051758,2.879442,222.14078126795013,55,34,11,0,0,0
85,ouster/sideward_left/points,lidar,53542,4270964992,4272051758,-1.086766,205.04592372744216,23,19,4,0,0,0
85,ouster/sideward_right/points,lidar,56271,4269706496,4272051758,-2.345262,204.58562523007757,20,13,4,0,0,0
87,conti542/joint_radars/detections,radar,3023,4361585408,4372146458,-10.56105,327.58312817781996,439,169,100,55,31,0
87,aeva/joint_lidars/points,lidar,354707,4399998208,4372146458,27.85175,394.3418574744712,25177,6144,1862,562,212,0
87,ouster/forward_center/points,lidar,60947,4374635776,4372146458,2.489318,219.2118299794091,81,39,14,0,0,0
87,ouster/sideward_left/points,lidar,53127,4370848768,4372146458,-1.29769,218.6600897253697,21,15,5,0,0,0
87,ouster/sideward_right/points,lidar,55940,4369503232,4372146458,-2.643226,203.95405752974486,15,12,2,0,0,0
89,conti542/joint_radars/detections,radar,3124,4461591808,4472073733,-10.481925,327.5782774475173,463,174,97,52,28,0
89,aeva/joint_lidars/points,lidar,357759,4499997184,4472073733,27.923451,393.6759426680476,25002,6169,1800,585,212,0
89,ouster/forward_center/points,lidar,60777,4474799360,4472073733,2.725627,284.5221454850554,72,37,15,1,0,0
89,ouster/sideward_left/points,lidar,53108,4470711040,4472073733,-1.362693,215.69922074150577,22,14,4,0,0,0
89,ouster/sideward_right/points,lidar,55582,4469692160,4472073733,-2.381573,217.0614913839414,15,12,4,0,0,0
91,conti542/joint_radars/detections,radar,3123,4561329920,4572001108,-10.671188,327.5629713706724,465,163,92,48,24,0
91,aeva/joint_lidars/points,lidar,378790,4600005376,4572001108,28.004268,397.86130483708126,25679,7524,1768,587,226,0
91,ouster/forward_center/points,lidar,60200,4575084800,4572001108,3.083692,281.62032231476496,91,34,12,1,0,0
91,ouster/sideward_left/points,lidar,52949,4570664704,4572001108,-1.336404,212.78706495938752,20,16,4,0,0,0
91,ouster/sideward_right/points,lidar,55534,4570019584,4572001108,-1.981524,202.79039131715354,15,12,3,0,0,0
93,conti542/joint_radars/detections,radar,3054,4661639168,4672095858,-10.45669,327.5811305015047,438,165,86,47,26,0
93,aeva/joint_lidars/points,lidar,376625,4700006912,4672095858,27.911054,395.36406002849475,24935,6891,1903,684,257,0
93,ouster/forward_center/points,lidar,59817,4674910464,4672095858,2.814606,236.84654020252765,120,25,11,0,0,0
93,ouster/sideward_left/points,lidar,52742,4670861568,4672095858,-1.23429,209.89920053389883,16,12,4,0,0,0
93,ouster/sideward_right/points,lidar,55496,4669845504,4672095858,-2.250354,202.14523932212424,17,7,3,0,0,0
95,conti542/joint_radars/detections,radar,3149,4761553664,4772023183,-10.469519,327.6006671828209,477,175,95,53,26,0
95,aeva/joint_lidars/points,lidar,375333,4800020224,4772023183,27.997041,393.0293477602249,25175,6959,1742,607,214,0
95,ouster/forward_center/points,lidar,59501,4774598400,4772023183,2.575217,233.9005181736242,111,27,13,0,0,0
95,ouster/sideward_left/points,lidar,52619,4770842112,4772023183,-1.181071,206.97779163565897,23,11,4,0,0,0
95,ouster/sideward_right/points,lidar,55407,4769584384,4772023183,-2.438799,201.56102746158504,15,7,3,0,0,0
97,conti542/joint_radars/detections,radar,3088,4861266944,4872117908,-10.850964,327.5699685681708,377,149,82,43,21,0
97,aeva/joint_lidars/points,lidar,375639,4900024832,4872117908,27.906924,390.0420002496606,25550,7206,1812,675,198,0
97,ouster/forward_center/points,lidar,59276,4874653952,4872117908,2.536044,204.73780036434363,128,46,11,0,0,0
97,ouster/sideward_left/points,lidar,52220,4870684672,4872117908,-1.433236,204.00960327778236,23,11,4,0,0,0
97,ouster/sideward_right/points,lidar,55606,4869466624,4872117908,-2.651284,200.93905039555167,15,7,3,0,0,0
99,conti542/joint_radars/detections,radar,3196,4961660928,4972045133,-10.384205,327.58035067873465,452,188,99,42,21,0
99,aeva/joint_lidars/points,lidar,360426,5000025856,4972045133,27.980723,391.2261219148196,25244,6562,1620,576,230,0
99,ouster/forward_center/points,lidar,59817,4974862080,4972045133,2.816947,228.07381261596575,156,27,14,0,0,0
99,ouster/sideward_left/points,lidar,52025,4970669312,4972045133,-1.375821,201.14531969149354,18,11,4,0,0,0
99,ouster/sideward_right/points,lidar,55932,4969819136,4972045133,-2.225997,200.34939668470037,16,7,3,0,0,0
101,conti542/joint_radars/detections,radar,3259,5061577216,5072139883,-10.562667,327.5711715041904,455,167,84,41,25,0
101,aeva/joint_lidars/points,lidar,353075,5100033536,5072139883,27.893653,383.4888314753546,25209,7005,1708,515,181,0
101,ouster/forward_center/points,lidar,59728,5075079936,5072139883,2.940053,225.15661561580714,130,26,11,0,0,0
101,ouster/sideward_left/points,lidar,51790,5070851840,5072139883,-1.288043,200.134767371397,27,11,3,0,0,0
101,ouster/sideward_right/points,lidar,55692,5069997056,5072139883,-2.142827,199.73153815133364,19,7,0,0,0,0
103,conti542/joint_radars/detections,radar,3040,5161228032,5172077333,-10.849301,327.5915172167892,372,124,60,33,19,0
103,aeva/joint_lidars/points,lidar,357276,5200037120,5172077333,27.959787,396.2931134928695,26487,7216,1788,583,220,0
103,ouster/forward_center/points,lidar,59375,5174964992,5172077333,2.887659,222.26127054642433,236,27,1,0,0,0
103,ouster/sideward_left/points,lidar,51797,5170864640,5172077333,-1.212693,202.21687794023282,31,11,1,0,0,0
103,ouster/sideward_right/points,lidar,55628,5169693440,5172077333,-2.383893,199.13657460261024,19,8,0,0,0,0
105,conti542/joint_radars/detections,radar,3200,5261507072,5272004708,-10.497636,327.59758290270594,463,167,75,38,21,0
105,aeva/joint_lidars/points,lidar,350699,5300047104,5272004708,28.042396,388.5056211011023,26465,7433,1479,646,198,0
105,ouster/forward_center/points,lidar,59211,5274592000,5272004708,2.587292,219.31153599966322,280,33,1,0,0,0
105,ouster/sideward_left/points,lidar,51896,5270658304,5272004708,-1.346404,205.09651294802765,28,10,1,0,0,0
105,ouster/sideward_right/points,lidar,55481,5269510144,5272004708,-2.494564,198.51943670587505,16,8,0,0,0,0
107,conti542/joint_radars/detections,radar,3263,5361464832,5372099383,-10.634551,327.5990119012721,461,162,76,43,25,0
107,aeva/joint_lidars/points,lidar,348017,5400049152,5372099383,27.949769,385.488005510246,27727,7153,1355,651,194,0
107,ouster/forward_center/points,lidar,59012,5374652672,5372099383,2.553289,216.40573098944768,311,28,1,0,0,0
107,ouster/sideward_left/points,lidar,51817,5370651136,5372099383,-1.448247,211.35376397759964,32,13,2,0,0,0
107,ouster/sideward_right/points,lidar,55146,5369706496,5372099383,-2.392887,197.95583813163805,13,8,0,0,0,0
109,conti542/joint_radars/detections,radar,2949,5461224448,5472026633,-10.802185,327.59499401732427,348,114,57,29,17,0
109,aeva/joint_lidars/points,lidar,348020,5500044544,5472026633,28.017911,390.85281087644955,28625,7234,1288,623,170,0
109,ouster/forward_center/points,lidar,58748,5475026176,5472026633,2.999543,255.21854910058443,305,34,2,1,0,0
109,ouster/sideward_left/points,lidar,51788,5470924032,5472026633,-1.102601,211.01987340065585,26,12,1,0,0,0
109,ouster/sideward_right/points,lidar,55195,5470011904,5472026633,-2.014729,197.33432257123283,17,8,0,0,0,0
111,conti542/joint_radars/detections,radar,3148,5561649152,5572121333,-10.472181,327.60524957114626,453,156,79,46,23,0
111,aeva/joint_lidars/points,lidar,349248,5600052480,5572121333,27.931147,396.88981377140544,29171,7218,1312,651,151,0
111,ouster/forward_center/points,lidar,58571,5575093504,5572121333,2.972171,252.27978046879167,283,35,3,1,0,0
111,ouster/sideward_left/points,lidar,51400,5570898432,5572121333,-1.222901,213.8660928175869,31,13,1,0,0,0
111,ouster/sideward_right/points,lidar,55415,5569861376,5572121333,-2.259957,196.73634008785666,14,8,0,0,0,0
113,conti542/joint_radars/detections,radar,3166,5661510912,5672048733,-10.537821,327.60433713568534,470,165,84,43,25,0
113,aeva/joint_lidars/points,lidar,347400,5700056832,5672048733,28.008099,395.141746481461,29461,6612,1273,626,183,0
113,ouster/forward_center/points,lidar,58327,5674771968,5672048733,2.723235,249.50274253395946,350,34,4,0,0,0
113,ouster/sideward_left/points,lidar,51249,5670675712,5672048733,-1.373021,216.81926566020246,23,14,2,0,0,0
113,ouster/sideward_right/points,lidar,55733,5669562880,5672048733,-2.485853,196.1343068601095,15,8,0,0,0,0
115,conti542/joint_radars/detections,radar,2999,5761256448,5772143433,-10.886985,327.5981581790098,365,132,62,39,25,0
115,aeva/joint_lidars/points,lidar,348458,5800065792,5772143433,27.922359,391.98514920657215,30294,6791,1387,447,181,0
115,ouster/forward_center/points,lidar,57948,5774618624,5772143433,2.475191,246.55899648811587,372,29,3,0,0,0
115,ouster/sideward_left/points,lidar,51118,5770685184,5772143433,-1.458249,205.43590211321236,21,15,2,0,0,0
115,ouster/sideward_right/points,lidar,56098,5769530368,5772143433,-2.613065,195.5125944730289,18,10,0,0,0,0
117,conti542/joint_radars/detections,radar,3183,5861622272,5872070783,-10.448511,327.6119116389837,502,171,78,42,25,0
117,aeva/joint_lidars/points,lidar,342177,5900064512,5872070783,27.993729,389.03272036655295,31436,6606,1400,427,152,0
117,ouster/forward_center/points,lidar,57834,5874913024,5872070783,2.842241,243.68596619761212,330,34,4,0,0,0
117,ouster/sideward_left/points,lidar,51033,5870868480,5872070783,-1.202303,222.63877604321834,19,11,2,0,0,0
117,ouster/sideward_right/points,lidar,56279,5869835776,5872070783,-2.235007,194.92938981939253,21,9,0,0,0,0
119,conti542/joint_radars/detections,radar,3154,5961560576,5971998008,-10.437432,327.61273243465865,507,193,86,43,24,0
119,aeva/joint_lidars/points,lidar,339952,6000070400,5971998008,28.072392,386.31484363918,31928,7007,1329,442,169,0
119,ouster/forward_center/points,lidar,57855,5975177472,5971998008,3.179464,240.68026081232472,350,29,3,0,0,0
119,ouster/sideward_left/points,lidar,51043,5970799360,5971998008,-1.198648,199.57865315466657,15,9,0,0,0,0
119,ouster/sideward_right/points,lidar,56058,5969954048,5971998008,-2.04396,194.35628207581763,23,10,0,0,0,0
121,conti542/joint_radars/detections,radar,2999,6061189632,6072092733,-10.903101,327.5959590617492,399,153,78,44,26,0
121,aeva/joint_lidars/points,lidar,328507,6100073216,6072092733,27.980483,383.2253351662415,31561,7414,1330,413,91,0
121,ouster/forward_center/points,lidar,58090,6074896128,6072092733,2.803395,237.6961156014324,368,35,2,0,0,0
121,ouster/sideward_left/points,lidar,51089,6070641920,6072092733,-1.450813,196.73150210760383,15,10,0,0,0,0
121,ouster/sideward_right/points,lidar,56353,6069692928,6072092733,-2.399805,193.75548009694745,19,8,0,0,0,0
123,conti542/joint_radars/detections,radar,2953,6161644032,6172030283,-10.386251,327.6117782993105,474,196,93,57,27,0
123,aeva/joint_lidars/points,lidar,332210,6200074240,6172030283,28.043957,383.4697826151518,33330,8064,1390,494,133,0
123,ouster/forward_center/points,lidar,57842,6174544896,6172030283,2.514613,234.9701272799848,397,33,1,0,0,0
123,ouster/sideward_left/points,lidar,51444,6170693632,6172030283,-1.336651,204.52768210617862,17,11,1,0,0,0
123,ouster/sideward_right/points,lidar,56310,6169477632,6172030283,-2.552651,234.1087598774033,22,10,2,0,0,0
125,conti542/joint_radars/detections,radar,2959,6261500416,6272125008,-10.624592,327.5960071366422,456,184,90,44,22,0
125,aeva/joint_lidars/points,lidar,326310,6300080128,6272125008,27.95512,394.8317737929919,32453,7942,1565,451,102,0
125,ouster/forward_center/points,lidar,57812,6274663168,6272125008,2.53816,232.07923913952254,376,33,2,0,0,0
125,ouster/sideward_left/points,lidar,51569,6270908160,6272125008,-1.216848,234.2431827980696,22,13,3,0,0,0
125,ouster/sideward_right/points,lidar,55996,6269719296,6272125008,-2.405712,231.1756631878849,26,11,2,0,0,0
127,conti542/joint_radars/detections,radar,2958,6361225216,6372052333,-10.827117,327.59441583896677,455,173,85,45,24,0
127,aeva/joint_lidars/points,lidar,320659,6400078848,6372052333,28.026515,388.04244745803203,33306,7750,1462,385,123,0
127,ouster/forward_center/points,lidar,57704,6374998784,6372052333,2.946451,229.01425680529988,446,32,3,0,0,0
127,ouster/sideward_left/points,lidar,51614,6370854400,6372052333,-1.197933,210.3008158124532,21,10,2,0,0,0
127,ouster/sideward_right/points,lidar,55774,6370021376,6372052333,-2.030957,228.262487385348,13,11,2,0,0,0
129,conti542/joint_radars/detections,radar,2889,6461534464,6472147033,-10.612569,327.5847923606974,470,188,85,46,25,0
129,aeva/joint_lidars/points,lidar,316805,6500082432,6472147033,27.935399,376.81228822565134,31876,7720,1472,427,110,0
129,ouster/forward_center/points,lidar,57251,6475040256,6472147033,2.893223,240.42313174552035,463,35,4,0,0,0
129,ouster/sideward_left/points,lidar,51545,6470681088,6472147033,-1.465945,213.24614164469742,13,9,2,0,0,0
129,ouster/sideward_right/points,lidar,55809,6469810432,6472147033,-2.336601,225.36883918793103,13,11,1,0,0,0
131,conti542/joint_radars/detections,radar,2765,6561548800,6572074208,-10.525408,327.58855010246236,493,187,92,43,23,0
131,aeva/joint_lidars/points,lidar,314278,6600088320,6572074208,28.014112,369.02952555427447,32080,8045,1481,423,81,0
131,ouster/forward_center/points,lidar,56772,6574742272,6572074208,2.668064,223.3014382262523,504,32,3,0,0,0
131,ouster/sideward_left/points,lidar,51412,6570632704,6572074208,-1.441504,216.15811065526123,11,10,2,0,0,0
131,ouster/sideward_right/points,lidar,55675,6569528832,6572074208,-2.545376,222.46124086046902,15,13,2,0,0,0
133,conti542/joint_radars/detections,radar,2826,6661294592,6672001558,-10.706966,327.53716579104747,454,152,81,39,19,0
133,aeva/joint_lidars/points,lidar,313936,6700086528,6672001558,28.08497,365.63062388693487,31969,7643,1424,449,94,0
133,ouster/forward_center/points,lidar,56581,6674670080,6672001558,2.668522,220.45673189837598,577,34,5,0,0,0
133,ouster/sideward_left/points,lidar,51249,6670911232,6672001558,-1.090326,219.04850568154959,12,12,3,0,0,0
133,ouster/sideward_right/points,lidar,55826,6669582848,6672001558,-2.41871,219.57955408351512,16,13,3,0,0,0
135,conti542/joint_radars/detections,radar,2829,6761643520,6772096233,-10.452713,327.55875014340666,514,186,118,49,17,0
135,aeva/joint_lidars/points,lidar,315599,6800096256,6772096233,28.000023,362.80702169783206,32802,7479,1175,385,80,0
135,ouster/forward_center/points,lidar,56068,6774959616,6772096233,2.863383,217.54626459731287,579,32,3,0,0,0
135,ouster/sideward_left/points,lidar,51266,6770936064,6772096233,-1.160169,217.1283445024692,17,13,5,0,0,0
135,ouster/sideward_right/points,lidar,56087,6769885952,6772096233,-2.210281,216.70676384099332,17,11,3,0,0,0
137,conti542/joint_radars/detections,radar,2965,6861563648,6872023533,-10.459885,327.57686295105987,482,164,91,37,14,0
137,aeva/joint_lidars/points,lidar,317193,6900097536,6872023533,28.074003,341.8717658142172,32239,7325,1168,392,90,0
137,ouster/forward_center/points,lidar,55466,6875140608,6872023533,3.117075,214.60152953068015,585,32,5,0,0,0
137,ouster/sideward_left/points,lidar,51150,6870814208,6872023533,-1.209325,214.29795638974431,20,12,2,0,0,0
137,ouster/sideward_right/points,lidar,56264,6869976064,6872023533,-2.047469,213.80650867081837,17,12,3,0,0,0
139,conti542/joint_radars/detections,radar,2876,6961319424,6972118183,-10.798759,327.5810074235443,387,123,75,41,14,0
139,aeva/joint_lidars/points,lidar,316303,7000095488,6972118183,27.977305,374.7122142484889,33164,7637,1268,388,121,0
139,ouster/forward_center/points,lidar,55727,6974838016,6972118183,2.719833,211.84277806711452,521,32,7,0,0,0
139,ouster/sideward_left/points,lidar,51148,6970688000,6972118183,-1.430183,218.72562395446207,22,13,3,0,0,0
139,ouster/sideward_right/points,lidar,55893,6969681408,6972118183,-2.436775,210.94145880738193,18,12,3,0,0,0
141,conti542/joint_radars/detections,radar,3111,7061700864,7072045408,-10.344544,327.5966912387539,439,142,86,44,18,0
141,aeva/joint_lidars/points,lidar,308866,7100087296,7072045408,28.041888,354.4938582713976,32326,7994,1406,430,115,0
141,ouster/forward_center/points,lidar,55901,7074601216,7072045408,2.555808,223.04690291703224,503,28,6,0,0,0
141,ouster/sideward_left/points,lidar,51152,7070668288,7072045408,-1.37712,210.04537266611794,18,12,3,0,0,0
141,ouster/sideward_right/points,lidar,55582,7069505792,7072045408,-2.539616,207.94582928870733,13,10,2,0,0,0
143,conti542/joint_radars/detections,radar,3068,7161602048,7172150033,-10.547985,325.18265450904244,399,144,91,44,18,0
143,aeva/joint_lidars/points,lidar,315404,7200094464,7172150033,27.944431,394.9453679567991,33176,8780,1421,490,137,0
143,ouster/forward_center/points,lidar,55590,7174731776,7172150033,2.581743,230.76839008663066,584,36,8,0,0,0
143,ouster/sideward_left/points,lidar,51126,7170844672,7172150033,-1.305361,206.68298575767068,21,13,3,0,0,0
143,ouster/sideward_right/points,lidar,55466,7169756928,7172150033,-2.393105,205.04525529546166,16,11,2,0,0,0
145,conti542/joint_radars/detections,radar,3166,7261271552,7272077408,-10.805856,327.57869105309686,432,161,96,46,18,0
145,aeva/joint_lidars/points,lidar,313385,7300096768,7272077408,28.01936,345.63331407763854,33476,8722,1411,387,74,0
145,ouster/forward_center/points,lidar,55495,7274978048,7272077408,2.90064,203.06678679126605,526,28,7,0,0,0
145,ouster/sideward_left/points,lidar,50853,7270852096,7272077408,-1.225312,236.37299003518163,18,16,5,0,0,0
145,ouster/sideward_right/points,lidar,55404,7270012928,7272077408,-2.06448,202.19173829057462,15,11,2,0,0,0
147,conti542/joint_radars/detections,radar,3123,7361558784,7372004683,-10.445899,327.57947335689954,469,182,113,56,22,0
147,aeva/joint_lidars/points,lidar,310497,7400096000,7372004683,28.091317,395.93141063481755,32778,8740,1510,460,128,0
147,ouster/forward_center/points,lidar,54758,7375068928,7372004683,3.064245,242.0775483632799,503,41,6,0,0,0
147,ouster/sideward_left/points,lidar,50459,7370708992,7372004683,-1.295691,242.46224829448659,26,20,8,0,0,0
147,ouster/sideward_right/points,lidar,55663,7369794304,7372004683,-2.210379,199.27165840272892,16,12,0,0,0,0
149,conti542/joint_radars/detections,radar,2943,7461522432,7472099408,-10.576976,327.5767181118807,382,139,76,41,18,0
149,aeva/joint_lidars/points,lidar,311812,7500096256,7472099408,27.996848,395.04644171155735,32115,9184,1283,486,170,0
149,ouster/forward_center/points,lidar,54344,7474791168,7472099408,2.69176,239.14705287741077,525,39,1,0,0,0
149,ouster/sideward_left/points,lidar,50709,7470667520,7472099408,-1.431888,212.10973441401353,37,17,2,0,0,0
149,ouster/sideward_right/points,lidar,55771,7469537024,7472099408,-2.562384,196.3816524578248,16,11,0,0,0,0
151,conti542/joint_radars/detections,radar,3168,7561273344,7572026608,-10.753264,327.5803321678763,516,211,109,52,21,0
151,aeva/joint_lidars/points,lidar,315877,7600099840,7572026608,28.073232,393.9681119590894,32745,9758,1246,444,134,0
151,ouster/forward_center/points,lidar,54465,7574670592,7572026608,2.643984,254.87582580962706,599,44,2,1,0,0
151,ouster/sideward_left/points,lidar,50453,7570792192,7572026608,-1.234416,219.89616566433764,27,16,1,0,0,0
151,ouster/sideward_right/points,lidar,55737,7569545472,7572026608,-2.481136,193.4770456535841,19,16,0,0,0,0
153,conti542/joint_radars/detections,radar,3152,7661700864,7672121333,-10.420469,327.59074794969194,514,218,119,51,23,0
153,aeva/joint_lidars/points,lidar,314310,7700109312,7672121333,27.987979,393.19841769479984,31262,9628,1364,509,156,0
153,ouster/forward_center/points,lidar,54145,7674806528,7672121333,2.685195,233.37317953541344,636,40,2,0,0,0
153,ouster/sideward_left/points,lidar,50488,7670871552,7672121333,-1.249781,192.2200304389137,28,15,0,0,0,0
153,ouster/sideward_right/points,lidar,55669,7669939712,7672121333,-2.181621,190.66795659203456,19,13,0,0,0,0
155,conti542/joint_radars/detections,radar,3057,7761519360,7772048708,-10.529348,327.55796177291995,391,152,83,44,14,0
155,aeva/joint_lidars/points,lidar,318164,7800110848,7772048708,28.06214,375.55496742429716,30814,9666,1329,386,79,0
155,ouster/forward_center/points,lidar,54194,7775004672,7772048708,2.955964,230.48895239473387,604,40,2,0,0,0
155,ouster/sideward_left/points,lidar,50603,7770671872,7772048708,-1.376836,214.11320489793462,20,19,1,0,0,0
155,ouster/sideward_right/points,lidar,55300,7769861120,7772048708,-2.187588,187.7077049059394,19,14,0,0,0,0
157,conti542/joint_radars/detections,radar,3274,7861310208,7872143408,-10.8332,327.56429486422195,452,196,108,40,15,0
157,aeva/joint_lidars/points,lidar,316666,7900106240,7872143408,27.962832,384.90553771287574,31300,9582,1372,391,95,0
157,ouster/forward_center/points,lidar,54206,7875045632,7872143408,2.902224,227.60662807801887,671,38,2,0,0,0
157,ouster/sideward_left/points,lidar,50795,7870634752,7872143408,-1.508656,211.20857701753374,23,17,1,0,0,0
157,ouster/sideward_right/points,lidar,54577,7869599488,7872143408,-2.54392,186.30026631059766,18,13,0,0,0,0
159,conti542/joint_radars/detections,radar,3121,7961706240,7972070733,-10.364493,327.59826054204996,451,192,111,45,15,0
159,aeva/joint_lidars/points,lidar,317515,8000113664,7972070733,28.042931,382.19486676919314,31709,9717,1444,370,70,0
159,ouster/forward_center/points,lidar,53494,7974724352,7972070733,2.653619,207.58025530897916,722,39,1,0,0,0
159,ouster/sideward_left/points,lidar,50799,7970899712,7972070733,-1.171021,225.4358777500395,17,16,1,0,0,0
159,ouster/sideward_right/points,lidar,54127,7969527296,7972070733,-2.543437,185.98418441050188,16,13,0,0,0,0
161,conti542/joint_radars/detections,radar,3079,8061598208,8071997958,-10.39975,327.5966182941679,424,175,93,40,13,0
