sync,annotation_index,reason
109,46,ego_vehicle
109,51,invalid_3d
109,52,invalid_3d
109,53,invalid_3d
109,54,invalid_3d
109,55,invalid_3d
109,56,invalid_3d
109,57,invalid_3d
109,58,invalid_3d
109,59,invalid_3d
109,60,invalid_3d
109,61,invalid_3d
109,62,invalid_3d
109,63,invalid_3d
109,64,invalid_3d
109,65,invalid_3d
109,66,invalid_3d
109,67,invalid_3d
109,68,invalid_3d
109,69,invalid_3d
109,70,invalid_3d
109,71,invalid_3d
109,72,invalid_3d
109,73,invalid_3d
109,74,invalid_3d
109,75,invalid_3d
109,76,invalid_3d
109,77,invalid_3d
109,78,invalid_3d
109,79,invalid_3d
109,80,invalid_3d
109,81,invalid_3d
109,82,invalid_3d
109,83,invalid_3d
109,84,invalid_3d
109,85,invalid_3d
109,86,invalid_3d
109,87,invalid_3d
111,44,ego_vehicle
111,45,ego_vehicle
111,50,invalid_3d
111,51,invalid_3d
111,52,invalid_3d
111,53,invalid_3d
111,54,invalid_3d
111,55,invalid_3d
111,56,invalid_3d
111,57,invalid_3d
111,58,invalid_3d
111,59,invalid_3d
111,60,invalid_3d
111,61,invalid_3d
111,62,invalid_3d
111,63,invalid_3d
111,64,invalid_3d
111,65,invalid_3d
111,66,invalid_3d
111,67,invalid_3d
111,68,invalid_3d
111,69,invalid_3d
111,70,invalid_3d
111,71,invalid_3d
111,72,invalid_3d
111,73,invalid_3d
111,74,invalid_3d
111,75,invalid_3d
111,76,invalid_3d
111,77,invalid_3d
111,78,invalid_3d
111,79,invalid_3d
111,80,invalid_3d
111,81,invalid_3d
111,82,invalid_3d
111,83,invalid_3d
111,84,invalid_3d
111,85,invalid_3d
111,86,invalid_3d
113,43,ego_vehicle
113,44,ego_vehicle
113,50,invalid_3d
113,51,invalid_3d
113,52,invalid_3d
113,53,invalid_3d
113,54,invalid_3d
113,55,invalid_3d
113,56,invalid_3d
113,57,invalid_3d
113,58,invalid_3d
113,59,invalid_3d
113,60,invalid_3d
113,61,invalid_3d
113,62,invalid_3d
113,63,invalid_3d
113,64,invalid_3d
113,65,invalid_3d
113,66,invalid_3d
113,67,invalid_3d
113,68,invalid_3d
113,69,invalid_3d
113,70,invalid_3d
113,71,invalid_3d
113,72,invalid_3d
113,73,invalid_3d
113,74,invalid_3d
113,75,invalid_3d
113,76,invalid_3d
113,77,invalid_3d
113,78,invalid_3d
113,79,invalid_3d
113,80,invalid_3d
115,44,ego_vehicle
115,45,ego_vehicle
115,51,invalid_3d
115,52,invalid_3d
115,53,invalid_3d
115,54,invalid_3d
115,55,invalid_3d
115,56,invalid_3d
115,57,invalid_3d
115,58,invalid_3d
115,59,invalid_3d
115,60,invalid_3d
115,61,invalid_3d
115,62,invalid_3d
115,63,invalid_3d
115,64,invalid_3d
115,65,invalid_3d
115,66,invalid_3d
115,67,invalid_3d
115,68,invalid_3d
115,69,invalid_3d
115,70,invalid_3d
115,71,invalid_3d
115,72,invalid_3d
115,73,invalid_3d
115,74,invalid_3d
115,75,invalid_3d
115,76,invalid_3d
115,77,invalid_3d
115,78,invalid_3d
115,79,invalid_3d
115,80,invalid_3d
115,81,invalid_3d
115,82,invalid_3d
115,83,invalid_3d
115,84,invalid_3d
117,47,ego_vehicle
117,48,ego_vehicle
117,52,invalid_3d
117,53,invalid_3d
117,54,invalid_3d
117,55,invalid_3d
117,56,invalid_3d
117,57,invalid_3d
117,58,invalid_3d
117,59,invalid_3d
117,60,invalid_3d
117,61,invalid_3d
117,62,invalid_3d
117,63,invalid_3d
117,64,invalid_3d
117,65,invalid_3d
117,66,invalid_3d
117,67,invalid_3d
117,68,invalid_3d
117,69,invalid_3d
117,70,invalid_3d
117,71,invalid_3d
117,72,invalid_3d
117,73,invalid_3d
117,74,invalid_3d
117,75,invalid_3d
117,76,invalid_3d
117,77,invalid_3d
117,78,invalid_3d
117,79,invalid_3d
117,80,invalid_3d
117,81,invalid_3d
117,82,invalid_3d
117,83,invalid_3d
117,84,invalid_3d
119,46,ego_vehicle
119,47,ego_vehicle
119,52,invalid_3d
119,53,invalid_3d
119,54,invalid_3d
119,55,invalid_3d
119,56,invalid_3d
119,57,invalid_3d
119,58,invalid_3d
119,59,invalid_3d
119,60,invalid_3d
119,61,invalid_3d
119,62,invalid_3d
119,63,invalid_3d
119,64,invalid_3d
119,65,invalid_3d
119,66,invalid_3d
119,67,invalid_3d
119,68,invalid_3d
119,69,invalid_3d
119,70,invalid_3d
119,71,invalid_3d
119,72,invalid_3d
119,73,invalid_3d
119,74,invalid_3d
119,75,invalid_3d
119,76,invalid_3d
119,77,invalid_3d
119,78,invalid_3d
119,79,invalid_3d
119,80,invalid_3d
119,81,invalid_3d
119,82,invalid_3d
119,83,invalid_3d
119,84,invalid_3d
119,85,invalid_3d
121,45,ego_vehicle
121,46,ego_vehicle
121,52,invalid_3d
121,53,invalid_3d
121,54,invalid_3d
121,55,invalid_3d
121,56,invalid_3d
121,57,invalid_3d
121,58,invalid_3d
121,59,invalid_3d
121,60,invalid_3d
121,61,invalid_3d
121,62,invalid_3d
121,63,invalid_3d
121,64,invalid_3d
121,65,invalid_3d
121,66,invalid_3d
121,67,invalid_3d
121,68,invalid_3d
121,69,invalid_3d
121,70,invalid_3d
121,71,invalid_3d
121,72,invalid_3d
121,73,invalid_3d
121,74,invalid_3d
121,75,invalid_3d
121,76,invalid_3d
121,77,invalid_3d
121,78,invalid_3d
121,79,invalid_3d
121,80,invalid_3d
121,81,invalid_3d
121,82,invalid_3d
121,83,invalid_3d
121,84,invalid_3d
121,85,invalid_3d
121,86,invalid_3d
121,87,invalid_3d
123,45,ego_vehicle
123,46,ego_vehicle
123,51,invalid_3d
123,52,invalid_3d
123,53,invalid_3d
123,54,invalid_3d
123,55,invalid_3d
123,56,invalid_3d
123,57,invalid_3d
123,58,invalid_3d
123,59,invalid_3d
123,60,invalid_3d
123,61,invalid_3d
123,62,invalid_3d
123,63,invalid_3d
123,64,invalid_3d
123,65,invalid_3d
123,66,invalid_3d
123,67,invalid_3d
123,68,invalid_3d
123,69,invalid_3d
123,70,invalid_3d
123,71,invalid_3d
123,72,invalid_3d
123,73,invalid_3d
123,74,invalid_3d
123,75,invalid_3d
123,76,invalid_3d
123,77,invalid_3d
123,78,invalid_3d
123,79,invalid_3d
123,80,invalid_3d
123,81,invalid_3d
123,82,invalid_3d
123,83,invalid_3d
123,84,invalid_3d
123,85,invalid_3d
123,86,invalid_3d
123,87,invalid_3d
123,88,invalid_3d
123,89,invalid_3d
125,46,ego_vehicle
125,47,ego_vehicle
125,51,invalid_3d
125,52,invalid_3d
125,53,invalid_3d
125,54,invalid_3d
125,55,invalid_3d
125,56,invalid_3d
125,57,invalid_3d
125,58,invalid_3d
125,59,invalid_3d
125,60,invalid_3d
125,61,invalid_3d
125,62,invalid_3d
125,63,invalid_3d
125,64,invalid_3d
125,65,invalid_3d
125,66,invalid_3d
125,67,invalid_3d
125,68,invalid_3d
125,69,invalid_3d
125,70,invalid_3d
125,71,invalid_3d
125,72,invalid_3d
125,73,invalid_3d
125,74,invalid_3d
125,75,invalid_3d
125,76,invalid_3d
125,77,invalid_3d
125,78,invalid_3d
125,79,invalid_3d
125,80,invalid_3d
125,81,invalid_3d
125,82,invalid_3d
125,83,invalid_3d
125,84,invalid_3d
125,85,invalid_3d
125,86,invalid_3d
125,87,invalid_3d
125,88,invalid_3d
125,89,invalid_3d
127,43,ego_vehicle
127,44,ego_vehicle
127,51,invalid_3d
127,52,invalid_3d
127,53,invalid_3d
127,54,invalid_3d
127,55,invalid_3d
127,56,invalid_3d
127,57,invalid_3d
127,58,invalid_3d
127,59,invalid_3d
127,60,invalid_3d
127,61,invalid_3d
127,62,invalid_3d
127,63,invalid_3d
127,64,invalid_3d
127,65,invalid_3d
127,66,invalid_3d
127,67,invalid_3d
127,68,invalid_3d
127,69,invalid_3d
127,70,invalid_3d
127,71,invalid_3d
127,72,invalid_3d
127,73,invalid_3d
127,74,invalid_3d
127,75,invalid_3d
127,76,invalid_3d
127,77,invalid_3d
127,78,invalid_3d
127,79,invalid_3d
127,80,invalid_3d
127,81,invalid_3d
127,82,invalid_3d
127,83,invalid_3d
127,84,invalid_3d
127,85,invalid_3d
127,86,invalid_3d
127,87,invalid_3d
127,88,invalid_3d
127,89,invalid_3d
129,45,ego_vehicle
129,46,ego_vehicle
129,51,invalid_3d
129,52,invalid_3d
129,53,invalid_3d
129,54,invalid_3d
129,55,invalid_3d
129,56,invalid_3d
129,57,invalid_3d
129,58,invalid_3d
129,59,invalid_3d
129,60,invalid_3d
129,61,invalid_3d
129,62,invalid_3d
129,63,invalid_3d
129,64,invalid_3d
129,65,invalid_3d
129,66,invalid_3d
129,67,invalid_3d
129,68,invalid_3d
129,69,invalid_3d
129,70,invalid_3d
129,71,invalid_3d
129,72,invalid_3d
129,73,invalid_3d
129,74,invalid_3d
129,75,invalid_3d
129,76,invalid_3d
129,77,invalid_3d
129,78,invalid_3d
129,79,invalid_3d
129,80,invalid_3d
129,81,invalid_3d
129,82,invalid_3d
129,83,invalid_3d
129,84,invalid_3d
129,85,invalid_3d
129,86,invalid_3d
129,87,invalid_3d
129,88,invalid_3d
129,89,invalid_3d
129,90,invalid_3d
129,91,invalid_3d
