sync,sensor,modality,points,timestamp_ns,annotation_timestamp_ns,offset_ms,max_planar_range_m,points_ge_100m,points_ge_150m,points_ge_200m,points_ge_250m,points_ge_300m,points_ge_400m
164,aeva/joint_lidars/points,lidar,336152,8300137216,8272135443,28.001773,357.63943205805975,35519,9101,1188,244,44,0
164,ouster/forward_center/points,lidar,41795,8274820864,8272135443,2.685421,125.23832561608543,9,0,0,0,0,0
164,ouster/sideward_left/points,lidar,43482,8270685184,8272135443,-1.450259,223.4112973542848,3,2,1,0,0,0
164,ouster/sideward_right/points,lidar,45074,8269553664,8272135443,-2.581779,94.59317162474268,0,0,0,0,0,0
174,conti542/joint_radars/detections,radar,2303,8761432832,8772107268,-10.674436,327.73059968817114,165,63,55,35,25,0
174,aeva/joint_lidars/points,lidar,347067,8800135424,8772107268,28.028156,343.8836307207261,33876,9971,1423,370,104,0
174,ouster/forward_center/points,lidar,40222,8774903808,8772107268,2.79654,167.40901410187774,4,2,0,0,0,0
174,ouster/sideward_left/points,lidar,45302,8770661376,8772107268,-1.445892,180.46311405859535,2,1,0,0,0,0
174,ouster/sideward_right/points,lidar,45244,8769739520,8772107268,-2.367748,96.41241767749196,0,0,0,0,0,0
184,conti542/joint_radars/detections,radar,2306,9261313280,9272089418,-10.776138,327.6967932783228,172,81,54,35,31,0
184,aeva/joint_lidars/points,lidar,346679,9300125696,9272089418,28.036278,345.47567463566395,36304,10806,1416,320,171,0
184,ouster/forward_center/points,lidar,39408,9275027712,9272089418,2.938294,167.3689989454814,3,1,0,0,0,0
184,ouster/sideward_left/points,lidar,46347,9270707712,9272089418,-1.381706,218.3759582006837,4,3,1,0,0,0
184,ouster/sideward_right/points,lidar,45197,9270021888,9272089418,-2.06753,98.16090416596253,0,0,0,0,0,0
194,conti542/joint_radars/detections,radar,2342,9761822464,9772061343,-10.238879,327.5974550397676,171,87,56,28,22,0
194,aeva/joint_lidars/points,lidar,345159,9800127744,9772061343,28.066401,332.7319459684505,34656,8860,1439,395,293,0
194,ouster/forward_center/points,lidar,39549,9775141632,9772061343,3.080289,146.20893405758002,12,0,0,0,0,0
194,ouster/sideward_left/points,lidar,46514,9770851584,9772061343,-1.209759,92.1656465665524,0,0,0,0,0,0
194,ouster/sideward_right/points,lidar,45077,9769968128,9772061343,-2.093215,135.27854169007867,1,0,0,0,0,0
204,conti542/joint_radars/detections,radar,2188,10261583872,10272043543,-10.459671,327.709578640713,145,65,35,26,13,0
204,aeva/joint_lidars/points,lidar,353380,10300121856,10272043543,28.078313,331.75309864717775,34422,7869,1293,435,104,0
204,ouster/forward_center/points,lidar,40100,10275150336,10272043543,3.106793,101.71190371388367,3,0,0,0,0,0
204,ouster/sideward_left/points,lidar,46050,10270962688,10272043543,-1.080855,107.86463151271973,4,0,0,0,0,0
204,ouster/sideward_right/points,lidar,45104,10269818112,10272043543,-2.225431,101.49096583441415,4,0,0,0,0,0
216,conti542/joint_radars/detections,radar,2662,10861436672,10872110368,-10.673696,327.64984977133065,214,66,35,27,15,0
216,aeva/joint_lidars/points,lidar,355089,10900118016,10872110368,28.007648,355.01485118463506,32312,5555,1059,505,30,0
216,ouster/forward_center/points,lidar,40289,10874684160,10872110368,2.573792,178.97556285935812,2,1,0,0,0,0
216,ouster/sideward_left/points,lidar,45899,10870730240,10872110368,-1.380128,143.73630148717947,9,0,0,0,0,0
216,ouster/sideward_right/points,lidar,45076,10869569536,10872110368,-2.540832,103.62010386200768,4,0,0,0,0,0
226,conti542/joint_radars/detections,radar,2619,11361323008,11372092543,-10.769535,327.73201612479795,267,61,34,28,17,0
226,aeva/joint_lidars/points,lidar,355900,11400112896,11372092543,28.020353,354.589479936527,31549,6910,1301,550,34,0
226,ouster/forward_center/points,lidar,39408,11374632704,11372092543,2.540161,105.27601731116002,3,0,0,0,0,0
226,ouster/sideward_left/points,lidar,45704,11370662656,11372092543,-1.429887,190.35655275491595,7,3,0,0,0,0
226,ouster/sideward_right/points,lidar,45290,11369966080,11372092543,-2.126463,105.12704806624214,2,0,0,0,0,0
236,conti542/joint_radars/detections,radar,2769,11861792512,11872064593,-10.272081,327.6608946157903,250,118,66,58,35,0
236,aeva/joint_lidars/points,lidar,355838,11900099072,11872064593,28.034479,348.86088492558923,31056,7364,1386,578,47,0
236,ouster/forward_center/points,lidar,39036,11874563584,11872064593,2.498991,106.88299025952116,4,0,0,0,0,0
236,ouster/sideward_left/points,lidar,46406,11870708480,11872064593,-1.356113,205.29210953102614,6,3,1,0,0,0
236,ouster/sideward_right/points,lidar,45154,11870018816,11872064593,-2.045777,175.2713252452889,3,1,0,0,0,0
246,conti542/joint_radars/detections,radar,2502,12361568512,12372046768,-10.478256,327.67270208640747,235,136,80,44,25,0
246,aeva/joint_lidars/points,lidar,352411,12400090112,12372046768,28.043344,330.55595641284805,31724,7966,1400,280,29,0
246,ouster/forward_center/points,lidar,38206,12374706688,12372046768,2.65992,115.82820002263882,4,0,0,0,0,0
246,ouster/sideward_left/points,lidar,46832,12370902016,12372046768,-1.144752,173.74330736013366,4,3,0,0,0,0
246,ouster/sideward_right/points,lidar,45244,12369955840,12372046768,-2.090928,108.37146002460013,1,0,0,0,0,0
256,conti542/joint_radars/detections,radar,2746,12861276672,12872186118,-10.909446,327.6186895419849,233,111,59,36,14,0
256,aeva/joint_lidars/points,lidar,350145,12900061440,12872186118,27.875322,333.73295646112575,32640,8748,1424,314,65,0
256,ouster/forward_center/points,lidar,39099,12874849792,12872186118,2.663674,165.12159185461397,10,4,0,0,0,0
256,ouster/sideward_left/points,lidar,46797,12870990336,12872186118,-1.195782,184.2049054039385,4,2,0,0,0,0
256,ouster/sideward_right/points,lidar,45054,12869892096,12872186118,-2.294022,148.1947062718014,3,0,0,0,0,0
266,conti542/joint_radars/detections,radar,2665,13361894912,13372168368,-10.273456,327.6528936630153,265,125,90,32,17,0
266,aeva/joint_lidars/points,lidar,343700,13400048384,13372168368,27.880016,369.87587768459684,28211,6516,1017,236,24,0
266,ouster/forward_center/points,lidar,38053,13375048960,13372168368,2.880592,228.9088178412568,9,1,1,0,0,0
266,ouster/sideward_left/points,lidar,47585,13370978048,13372168368,-1.19032,111.28006628863747,3,0,0,0,0,0
266,ouster/sideward_right/points,lidar,44753,13369709312,13372168368,-2.459056,159.52318575696412,3,1,0,0,0,0
276,conti542/joint_radars/detections,radar,2719,13861516544,13872140443,-10.623899,327.67508604310007,288,152,113,33,16,0
276,aeva/joint_lidars/points,lidar,342094,13900025600,13872140443,27.885157,383.75000584975686,28401,6089,1054,203,19,0
276,ouster/forward_center/points,lidar,37727,13874898688,13872140443,2.758245,203.65052797138708,13,4,4,0,0,0
276,ouster/sideward_left/points,lidar,47132,13870815488,13872140443,-1.324955,122.57646138465597,6,0,0,0,0,0
276,ouster/sideward_right/points,lidar,44528,13869599488,13872140443,-2.540955,112.30954016991427,2,0,0,0,0,0
286,conti542/joint_radars/detections,radar,2892,14361397760,14372122768,-10.725008,327.6708383576716,298,170,62,47,15,0
286,aeva/joint_lidars/points,lidar,343850,14400010496,14372122768,27.887728,350.28096346756917,28069,6657,1275,250,45,0
286,ouster/forward_center/points,lidar,37718,14375001344,14372122768,2.878576,192.37238284914162,13,4,0,0,0,0
286,ouster/sideward_left/points,lidar,47226,14370711040,14372122768,-1.411728,136.23173181709078,7,0,0,0,0,0
286,ouster/sideward_right/points,lidar,44300,14369560064,14372122768,-2.562704,114.05140816105184,3,0,0,0,0,0
296,conti542/joint_radars/detections,radar,2693,14861879552,14872094968,-10.215416,327.60954050341815,284,130,30,26,11,0
296,aeva/joint_lidars/points,lidar,353610,14899989760,14872094968,27.894792,337.06856640853573,32345,7541,1090,207,73,0
296,ouster/forward_center/points,lidar,37646,14875080704,14872094968,2.985736,180.4457313042659,19,7,0,0,0,0
296,ouster/sideward_left/points,lidar,47482,14870719488,14872094968,-1.37548,152.54934241054346,6,3,0,0,0,0
296,ouster/sideward_right/points,lidar,44532,14869822720,14872094968,-2.272248,182.28950664495048,3,1,0,0,0,0
306,conti542/joint_radars/detections,radar,3022,15361519104,15372077468,-10.558364,327.58695580087533,421,96,34,24,14,0
306,aeva/joint_lidars/points,lidar,356481,15399970304,15372077468,27.892836,364.3665117731865,41075,7958,1350,229,60,0
306,ouster/forward_center/points,lidar,37739,15375131904,15372077468,3.054436,168.24471177185595,52,28,0,0,0,0
306,ouster/sideward_left/points,lidar,47556,15370670080,15372077468,-1.407388,181.2507754123246,13,1,0,0,0,0
306,ouster/sideward_right/points,lidar,44550,15369958912,15372077468,-2.118556,116.9271198096623,4,0,0,0,0,0
318,conti542/joint_radars/detections,radar,2839,15961467904,15972144018,-10.676114,327.5872637061239,321,86,40,21,10,0
318,aeva/joint_lidars/points,lidar,356180,15999949056,15972144018,27.805038,370.8433467381292,42906,8636,1555,179,24,0
318,ouster/forward_center/points,lidar,37874,15974752768,15972144018,2.60875,153.56594149476518,52,18,0,0,0,0
318,ouster/sideward_left/points,lidar,47519,15970978816,15972144018,-1.165202,217.48351505678886,12,7,2,0,0,0
318,ouster/sideward_right/points,lidar,44757,15969662976,15972144018,-2.481042,102.10839758430751,4,0,0,0,0,0
328,conti542/joint_radars/detections,radar,2898,16461378048,16472126243,-10.748195,327.7070453549589,314,74,31,17,9,0
328,aeva/joint_lidars/points,lidar,352512,16499936512,16472126243,27.810269,370.9325735777812,42289,8410,1564,209,29,0
328,ouster/forward_center/points,lidar,38055,16474595584,16472126243,2.469341,222.74231655494827,49,2,2,0,0,0
328,ouster/sideward_left/points,lidar,47534,16470855680,16472126243,-1.270563,201.75830874200665,8,4,2,0,0,0
328,ouster/sideward_right/points,lidar,44807,16469539072,16472126243,-2.587171,139.51230962110947,6,0,0,0,0,0
338,conti542/joint_radars/detections,radar,2693,16961909248,16972098093,-10.188845,327.60583110532167,310,77,44,17,10,0
338,aeva/joint_lidars/points,lidar,349019,16999936512,16972098093,27.838419,344.7119760116772,39964,12457,1557,260,41,0
338,ouster/forward_center/points,lidar,38543,16974642432,16972098093,2.544339,187.27252867468007,65,1,0,0,0,0
338,ouster/sideward_left/points,lidar,47253,16970757888,16972098093,-1.340205,210.91845989065976,6,3,2,0,0,0
338,ouster/sideward_right/points,lidar,44912,16969696768,16972098093,-2.401325,120.60333435468262,7,0,0,0,0,0
348,conti542/joint_radars/detections,radar,2302,17461388288,17472080443,-10.692155,327.6257092157119,207,72,22,15,9,0
348,aeva/joint_lidars/points,lidar,349006,17499938560,17472080443,27.858117,331.7231122176039,41126,15285,1159,189,72,0
348,ouster/forward_center/points,lidar,38394,17474792960,17472080443,2.712517,173.4973361715876,67,2,0,0,0,0
348,ouster/sideward_left/points,lidar,47799,17470680576,17472080443,-1.399867,105.72968800155869,3,0,0,0,0,0
348,ouster/sideward_right/points,lidar,45147,17469821696,17472080443,-2.258747,121.86615129513817,7,0,0,0,0,0
358,conti542/joint_radars/detections,radar,2658,17961390336,17972052618,-10.662282,327.58819226849647,261,82,18,16,9,0
358,aeva/joint_lidars/points,lidar,347859,17999938048,17972052618,27.88543,342.58635863331904,40185,15121,1221,324,46,0
358,ouster/forward_center/points,lidar,37896,17974971136,17972052618,2.918518,123.34797093870526,79,0,0,0,0,0
358,ouster/sideward_left/points,lidar,47490,17970674688,17972052618,-1.37793,150.7236286501548,5,1,0,0,0,0
358,ouster/sideward_right/points,lidar,45211,17969891584,17972052618,-2.161034,175.67209491962168,7,2,0,0,0,0
368,conti542/joint_radars/detections,radar,2555,18461950208,18472202568,-10.25236,327.59666889526324,228,71,21,15,9,0
368,aeva/joint_lidars/points,lidar,340411,18499957248,18472202568,27.75468,388.0445759872227,35278,13392,1158,325,36,0
368,ouster/forward_center/points,lidar,37782,18475144704,18472202568,2.942136,159.91641722750938,21,1,0,0,0,0
368,ouster/sideward_left/points,lidar,47364,18470867968,18472202568,-1.3346,121.28846955914453,6,0,0,0,0,0
368,ouster/sideward_right/points,lidar,45004,18470041856,18472202568,-2.160712,145.16540113592922,7,0,0,0,0,0
378,conti542/joint_radars/detections,radar,2819,18961336320,18972174518,-10.838198,327.6333233302644,225,62,35,19,14,0
378,aeva/joint_lidars/points,lidar,335029,18999975168,18972174518,27.80065,344.8192836863131,33894,10819,3230,393,110,0
378,ouster/forward_center/points,lidar,37716,18975173376,18972174518,2.998858,218.06699031449492,16,1,1,0,0,0
378,ouster/sideward_left/points,lidar,46496,18970879232,18972174518,-1.295286,204.98682825491417,5,2,2,0,0,0
378,ouster/sideward_right/points,lidar,45274,18969738496,18972174518,-2.436022,162.27655619789266,8,1,0,0,0,0
388,conti542/joint_radars/detections,radar,2935,19461496576,19472156693,-10.660117,327.6458229826261,321,46,33,19,16,0
388,aeva/joint_lidars/points,lidar,340115,19499994112,19472156693,27.837419,379.53103014553216,35492,10257,2811,303,51,0
388,ouster/forward_center/points,lidar,37873,19475137792,19472156693,2.981099,127.1287511431332,13,0,0,0,0,0
388,ouster/sideward_left/points,lidar,46729,19470993664,19472156693,-1.163029,128.0434255743735,13,0,0,0,0,0
388,ouster/sideward_right/points,lidar,45672,19469635072,19472156693,-2.521621,126.81611237806362,11,0,0,0,0,0
398,conti542/joint_radars/detections,radar,2674,19962051328,19972128618,-10.07729,327.66706563433047,242,54,34,16,14,0
398,aeva/joint_lidars/points,lidar,343112,20000005376,19972128618,27.876758,392.2972442708952,32888,9344,2163,227,59,0
398,ouster/forward_center/points,lidar,39209,19974948608,19972128618,2.81999,188.21691492989873,14,2,0,0,0,0
398,ouster/sideward_left/points,lidar,47179,19971024896,19972128618,-1.103722,156.00615756080995,14,4,0,0,0,0
398,ouster/sideward_right/points,lidar,45533,19969547520,19972128618,-2.581098,112.22244578500987,6,0,0,0,0,0
408,conti542/joint_radars/detections,radar,2660,20461429760,20472110618,-10.680858,327.64738905432176,218,72,38,20,19,0
408,aeva/joint_lidars/points,lidar,337765,20500032512,20472110618,27.921894,346.7819546036819,31272,8475,2578,264,55,0
408,ouster/forward_center/points,lidar,38050,20474728960,20472110618,2.618342,129.0715449966513,12,0,0,0,0,0
408,ouster/sideward_left/points,lidar,47897,20470873600,20472110618,-1.237018,184.68349080477316,10,6,0,0,0,0
408,ouster/sideward_right/points,lidar,45316,20469733376,20472110618,-2.377242,121.98386543659875,5,0,0,0,0,0
420,conti542/joint_radars/detections,radar,2763,21061308160,21072177118,-10.868958,327.680557235923,222,78,59,27,22,0
420,aeva/joint_lidars/points,lidar,335580,21100044544,21072177118,27.867426,387.28748156335143,30234,7224,1919,277,44,0
420,ouster/forward_center/points,lidar,37829,21074855424,21072177118,2.678306,130.81424264440028,14,0,0,0,0,0
420,ouster/sideward_left/points,lidar,47119,21070656000,21072177118,-1.521118,218.248625804481,9,5,3,0,0,0
420,ouster/sideward_right/points,lidar,45054,21069779712,21072177118,-2.397406,119.46921274885489,4,0,0,0,0,0
430,conti542/joint_radars/detections,radar,2763,21561445120,21572159268,-10.714148,327.65001411021126,216,62,51,27,16,0
430,aeva/joint_lidars/points,lidar,343534,21600050944,21572159268,27.891676,368.77159431438486,33163,8360,1657,427,50,0
430,ouster/forward_center/points,lidar,37852,21574918144,21572159268,2.758876,132.12382734282548,10,0,0,0,0,0
430,ouster/sideward_left/points,lidar,47187,21570666752,21572159268,-1.492516,229.65627939903112,6,3,1,0,0,0
430,ouster/sideward_right/points,lidar,45181,21569555200,21572159268,-2.604068,115.85503854421995,3,0,0,0,0,0
440,conti542/joint_radars/detections,radar,2840,22062066432,22072131268,-10.064836,327.737847848217,241,63,49,46,21,0
440,aeva/joint_lidars/points,lidar,344512,22100044544,22072131268,27.913276,384.7377822469945,34058,8119,1803,462,41,0
440,ouster/forward_center/points,lidar,37994,22074899200,22072131268,2.767932,133.32144833662844,13,0,0,0,0,0
440,ouster/sideward_left/points,lidar,47244,22070704640,22072131268,-1.426628,189.11101456403767,9,2,0,0,0,0
440,ouster/sideward_right/points,lidar,45287,22069501952,22072131268,-2.629316,117.10193021443018,4,0,0,0,0,0
450,conti542/joint_radars/detections,radar,2827,22561456896,22572113318,-10.656422,327.6698327685368,240,71,54,46,26,0
450,aeva/joint_lidars/points,lidar,344613,22600055808,22572113318,27.94249,327.96193317205575,34160,7858,1683,419,85,0
450,ouster/forward_center/points,lidar,37919,22575075840,22572113318,2.962522,134.17238867874883,12,0,0,0,0,0
450,ouster/sideward_left/points,lidar,47271,22570944000,22572113318,-1.169318,216.02741385991197,9,1,1,0,0,0
450,ouster/sideward_right/points,lidar,45386,22569824000,22572113318,-2.289318,178.0160373044853,6,1,0,0,0,0
